Default Dataset,,Dataset 1,,Dataset 2,
X,Y,X,Y,X,Y
0.9999999999999716,-2.3162488737053852,0.9855247285886435,6.831582623804328,0.9999999999999645,-9.469533545238255
1.998793727382349,-4.270880109415751,2.027744270205032,1.3264009344943535,1.9987937273823473,-5.779395924500916
3.026537997587404,-4.42385073917224,2.9975874547647336,1.8036857351658764,3.0265379975874023,-6.418984559123581
4.010856453558448,-1.9508451245748564,3.9963811821471147,3.5473513364384903,4.010856453558443,-5.697803762044456
5.009650180940827,-1.2290773335212268,5.02412545235217,2.4698064974362612,4.995174909529485,-3.7600779527998807
6.008443908323201,-3.5730029731245434,6.008443908323205,0.41726466677815033,5.979493365500527,-4.060794965939737
7.007237635705582,-2.31595537671811,6.992762364294247,0.5058420575312361,7.021712907116921,-2.850648188096402
9.004825090470344,-0.9697433955840857,8.975874547647667,0.5862602320386809,8.990349819058999,-1.456948394424776
