-10.967551622418878, 5.1034482758620685
-9.929203539823007, 4.818965517241379
-8.923303834808259, 4.961206896551724
-7.982300884955751, 5.116379310344827
-6.976401179941003, 4.586206896551724
-6.002949852507373, 5.206896551724137
-4.9646017699115035, 4.702586206896552
-3.991150442477876, 5.232758620689655
-2.985250737463126, 5.297413793103448
-1.9793510324483776, 5.09051724137931
-1.0058997050147482, 5.594827586206896
0, 4.974137931034482
1.0383480825958706, 7.612068965517241
2.044247787610619, 6.849137931034482
3.0176991150442483, 6.771551724137931
4.023598820059, 7.030172413793103
5.029498525073745, 6.926724137931034
