areaType,areaName,areaCode,date,cumVaccinationFirstDoseUptakeByPublishDatePercentage,cumVaccinationSecondDoseUptakeByPublishDatePercentage,cumVaccinationThirdInjectionUptakeByPublishDatePercentage
nation,Northern Ireland,N92000002,2021-11-05,83.5,78.1,8.3
nation,Northern Ireland,N92000002,2021-11-04,83.5,78.1,7.9
nation,Northern Ireland,N92000002,2021-11-03,83.3,78.0,7.3
nation,Northern Ireland,N92000002,2021-11-02,83.3,78.0,6.7
nation,Northern Ireland,N92000002,2021-11-01,83.2,77.9,6.1
nation,Northern Ireland,N92000002,2021-10-31,83.2,77.9,5.6
nation,Northern Ireland,N92000002,2021-10-30,83.2,77.8,5.5
nation,Northern Ireland,N92000002,2021-10-29,83.1,77.8,5.3
nation,Northern Ireland,N92000002,2021-10-28,83.0,77.8,5.1
nation,Northern Ireland,N92000002,2021-10-27,82.9,77.7,4.8
nation,Northern Ireland,N92000002,2021-10-26,82.8,77.7,4.3
nation,Northern Ireland,N92000002,2021-10-25,82.8,77.6,4.0
nation,Northern Ireland,N92000002,2021-10-24,82.7,77.6,3.6
nation,Northern Ireland,N92000002,2021-10-23,82.7,77.5,3.5
nation,Northern Ireland,N92000002,2021-10-22,82.6,77.5,3.3
nation,Northern Ireland,N92000002,2021-10-21,82.6,77.4,3.1
nation,Northern Ireland,N92000002,2021-10-20,82.6,77.3,2.8
nation,Northern Ireland,N92000002,2021-10-19,82.5,77.2,2.6
nation,Northern Ireland,N92000002,2021-10-18,82.5,76.7,2.2
nation,Northern Ireland,N92000002,2021-10-17,82.5,76.7,2.1
nation,Northern Ireland,N92000002,2021-10-16,82.4,76.6,2.0
nation,Northern Ireland,N92000002,2021-10-15,82.4,76.6,1.9
nation,Northern Ireland,N92000002,2021-10-14,82.4,76.5,1.8
nation,Northern Ireland,N92000002,2021-10-13,82.4,76.5,1.6
nation,Northern Ireland,N92000002,2021-10-12,82.4,76.4,1.5
nation,Northern Ireland,N92000002,2021-10-11,82.3,76.3,1.3
nation,Northern Ireland,N92000002,2021-10-10,82.3,76.3,1.1
nation,Northern Ireland,N92000002,2021-10-09,82.3,76.3,1.0
nation,Northern Ireland,N92000002,2021-10-08,82.3,76.2,1.0
nation,Northern Ireland,N92000002,2021-10-07,82.3,76.1,0.9
nation,Northern Ireland,N92000002,2021-10-06,82.3,76.1,0.8
nation,Northern Ireland,N92000002,2021-10-05,82.3,76.0,0.7
nation,Northern Ireland,N92000002,2021-10-04,82.3,75.9,0.6
nation,Northern Ireland,N92000002,2021-10-03,82.2,75.8,0.5
nation,Northern Ireland,N92000002,2021-10-02,82.2,75.8,0.4
nation,Northern Ireland,N92000002,2021-10-01,82.2,75.7,0.3
nation,Northern Ireland,N92000002,2021-09-30,82.2,75.6,0.3
nation,Northern Ireland,N92000002,2021-09-29,82.1,75.6,
nation,Northern Ireland,N92000002,2021-09-28,82.1,75.5,
nation,Northern Ireland,N92000002,2021-09-27,82.1,75.5,
nation,Northern Ireland,N92000002,2021-09-26,82.0,75.4,
nation,Northern Ireland,N92000002,2021-09-25,82.0,75.4,
nation,Northern Ireland,N92000002,2021-09-24,81.9,75.3,
nation,Northern Ireland,N92000002,2021-09-23,81.9,75.3,
nation,Northern Ireland,N92000002,2021-09-22,81.8,75.3,
nation,Northern Ireland,N92000002,2021-09-21,81.8,75.2,
nation,Northern Ireland,N92000002,2021-09-20,81.8,75.2,
nation,Northern Ireland,N92000002,2021-09-19,81.7,75.2,
nation,Northern Ireland,N92000002,2021-09-18,81.7,75.1,
nation,Northern Ireland,N92000002,2021-09-17,81.6,75.1,
nation,Northern Ireland,N92000002,2021-09-16,81.6,75.1,
nation,Northern Ireland,N92000002,2021-09-15,81.5,75.0,
nation,Northern Ireland,N92000002,2021-09-14,81.4,75.0,
nation,Northern Ireland,N92000002,2021-09-13,81.3,74.9,
nation,Northern Ireland,N92000002,2021-09-12,81.2,74.8,
nation,Northern Ireland,N92000002,2021-09-11,81.2,74.8,
nation,Northern Ireland,N92000002,2021-09-10,81.2,74.6,
nation,Northern Ireland,N92000002,2021-09-09,81.1,74.4,
nation,Northern Ireland,N92000002,2021-09-08,81.0,74.2,
nation,Northern Ireland,N92000002,2021-09-07,81.0,73.9,
nation,Northern Ireland,N92000002,2021-09-06,80.9,73.7,
nation,Northern Ireland,N92000002,2021-09-05,80.9,73.5,
nation,Northern Ireland,N92000002,2021-09-04,80.8,73.3,
nation,Northern Ireland,N92000002,2021-09-03,80.7,73.2,
nation,Northern Ireland,N92000002,2021-09-02,80.6,73.1,
nation,Northern Ireland,N92000002,2021-09-01,80.6,72.9,
nation,Northern Ireland,N92000002,2021-08-31,80.5,72.8,
nation,Northern Ireland,N92000002,2021-08-30,80.4,72.7,
nation,Northern Ireland,N92000002,2021-08-29,80.3,72.6,
nation,Northern Ireland,N92000002,2021-08-28,80.3,72.5,
nation,Northern Ireland,N92000002,2021-08-27,80.2,72.4,
nation,Northern Ireland,N92000002,2021-08-26,80.0,72.3,
nation,Northern Ireland,N92000002,2021-08-25,79.8,72.2,
nation,Northern Ireland,N92000002,2021-08-24,79.6,72.0,
nation,Northern Ireland,N92000002,2021-08-23,79.5,71.8,
nation,Northern Ireland,N92000002,2021-08-22,79.4,71.7,
nation,Northern Ireland,N92000002,2021-08-21,79.1,71.6,
nation,Northern Ireland,N92000002,2021-08-20,78.9,71.4,
nation,Northern Ireland,N92000002,2021-08-19,78.8,71.1,
nation,Northern Ireland,N92000002,2021-08-18,78.7,70.9,
nation,Northern Ireland,N92000002,2021-08-17,78.6,70.7,
nation,Northern Ireland,N92000002,2021-08-16,78.4,70.3,
nation,Northern Ireland,N92000002,2021-08-15,78.3,70.1,
nation,Northern Ireland,N92000002,2021-08-14,78.2,69.9,
nation,Northern Ireland,N92000002,2021-08-13,78.1,69.7,
nation,Northern Ireland,N92000002,2021-08-12,78.0,69.4,
nation,Northern Ireland,N92000002,2021-08-11,77.9,69.1,
nation,Northern Ireland,N92000002,2021-08-10,77.8,68.9,
nation,Northern Ireland,N92000002,2021-08-09,77.7,68.5,
nation,Northern Ireland,N92000002,2021-08-08,77.2,68.2,
nation,Northern Ireland,N92000002,2021-08-07,77.1,67.9,
nation,Northern Ireland,N92000002,2021-08-06,77.0,67.6,
nation,Northern Ireland,N92000002,2021-08-05,76.6,67.2,
nation,Northern Ireland,N92000002,2021-08-04,76.6,66.9,
nation,Northern Ireland,N92000002,2021-08-03,76.5,66.5,
nation,Northern Ireland,N92000002,2021-08-02,76.4,66.1,
nation,Northern Ireland,N92000002,2021-08-01,76.3,65.6,
nation,Northern Ireland,N92000002,2021-07-31,76.3,65.3,
nation,Northern Ireland,N92000002,2021-07-30,76.1,65.1,
nation,Northern Ireland,N92000002,2021-07-29,75.9,64.9,
nation,Northern Ireland,N92000002,2021-07-28,75.7,64.5,
nation,Northern Ireland,N92000002,2021-07-27,75.2,64.0,
nation,Northern Ireland,N92000002,2021-07-26,75.0,63.6,
nation,Northern Ireland,N92000002,2021-07-25,74.9,63.3,
nation,Northern Ireland,N92000002,2021-07-24,74.8,63.1,
nation,Northern Ireland,N92000002,2021-07-23,74.7,63.0,
nation,Northern Ireland,N92000002,2021-07-22,74.6,62.8,
nation,Northern Ireland,N92000002,2021-07-21,74.5,62.7,
nation,Northern Ireland,N92000002,2021-07-20,74.4,62.3,
nation,Northern Ireland,N92000002,2021-07-19,74.3,61.9,
nation,Northern Ireland,N92000002,2021-07-18,74.2,61.5,
nation,Northern Ireland,N92000002,2021-07-17,75.2,61.2,
nation,Northern Ireland,N92000002,2021-07-16,75.2,61.0,
nation,Northern Ireland,N92000002,2021-07-15,74.5,60.3,
nation,Northern Ireland,N92000002,2021-07-14,74.4,59.9,
nation,Northern Ireland,N92000002,2021-07-13,74.3,59.5,
nation,Northern Ireland,N92000002,2021-07-12,74.2,59.1,
nation,Northern Ireland,N92000002,2021-07-11,74.2,59.0,
nation,Northern Ireland,N92000002,2021-07-10,74.1,58.7,
nation,Northern Ireland,N92000002,2021-07-09,74.0,58.4,
nation,Northern Ireland,N92000002,2021-07-08,73.9,58.0,
nation,Northern Ireland,N92000002,2021-07-07,73.8,57.6,
nation,Northern Ireland,N92000002,2021-07-06,73.7,57.1,
nation,Northern Ireland,N92000002,2021-07-05,73.5,56.6,
nation,Northern Ireland,N92000002,2021-07-04,73.4,56.1,
nation,Northern Ireland,N92000002,2021-07-03,73.3,55.7,
nation,Northern Ireland,N92000002,2021-07-02,73.3,55.3,
nation,Northern Ireland,N92000002,2021-07-01,73.1,54.9,
nation,Northern Ireland,N92000002,2021-06-30,73.0,54.5,
nation,Northern Ireland,N92000002,2021-06-29,72.9,54.0,
nation,Northern Ireland,N92000002,2021-06-28,72.7,53.6,
nation,Northern Ireland,N92000002,2021-06-27,72.6,53.2,
nation,Northern Ireland,N92000002,2021-06-26,72.4,52.9,
nation,Northern Ireland,N92000002,2021-06-25,72.3,52.7,
nation,Northern Ireland,N92000002,2021-06-24,72.1,52.3,
nation,Northern Ireland,N92000002,2021-06-23,72.0,52.0,
nation,Northern Ireland,N92000002,2021-06-22,71.8,51.6,
nation,Northern Ireland,N92000002,2021-06-21,71.5,51.1,
nation,Northern Ireland,N92000002,2021-06-20,71.4,50.7,
nation,Northern Ireland,N92000002,2021-06-19,71.2,50.3,
nation,Northern Ireland,N92000002,2021-06-18,71.1,49.9,
nation,Northern Ireland,N92000002,2021-06-17,70.9,49.4,
nation,Northern Ireland,N92000002,2021-06-16,70.6,49.0,
nation,Northern Ireland,N92000002,2021-06-15,70.5,48.4,
nation,Northern Ireland,N92000002,2021-06-14,69.8,47.7,
nation,Northern Ireland,N92000002,2021-06-13,69.7,47.0,
nation,Northern Ireland,N92000002,2021-06-12,69.7,47.0,
nation,Northern Ireland,N92000002,2021-06-11,69.7,46.9,
nation,Northern Ireland,N92000002,2021-06-10,69.2,46.5,
nation,Northern Ireland,N92000002,2021-06-09,68.9,46.1,
nation,Northern Ireland,N92000002,2021-06-08,68.8,45.6,
nation,Northern Ireland,N92000002,2021-06-07,68.5,45.0,
nation,Northern Ireland,N92000002,2021-06-06,68.3,44.4,
nation,Northern Ireland,N92000002,2021-06-05,68.0,44.0,
nation,Northern Ireland,N92000002,2021-06-04,67.8,43.8,
nation,Northern Ireland,N92000002,2021-06-03,67.5,43.3,
nation,Northern Ireland,N92000002,2021-06-02,67.2,42.8,
nation,Northern Ireland,N92000002,2021-06-01,66.4,42.3,
nation,Northern Ireland,N92000002,2021-05-31,65.9,41.7,
nation,Northern Ireland,N92000002,2021-05-30,65.6,41.4,
nation,Northern Ireland,N92000002,2021-05-29,65.3,41.2,
nation,Northern Ireland,N92000002,2021-05-28,65.1,41.0,
nation,Northern Ireland,N92000002,2021-05-27,65.0,40.6,
nation,Northern Ireland,N92000002,2021-05-26,64.7,40.0,
nation,Northern Ireland,N92000002,2021-05-25,64.5,39.4,
nation,Northern Ireland,N92000002,2021-05-24,64.2,38.8,
nation,Northern Ireland,N92000002,2021-05-23,64.0,38.3,
nation,Northern Ireland,N92000002,2021-05-22,63.7,37.9,
nation,Northern Ireland,N92000002,2021-05-21,63.5,37.7,
nation,Northern Ireland,N92000002,2021-05-20,63.3,37.1,
nation,Northern Ireland,N92000002,2021-05-19,63.1,36.5,
nation,Northern Ireland,N92000002,2021-05-18,62.8,36.0,
nation,Northern Ireland,N92000002,2021-05-17,62.6,35.5,
nation,Northern Ireland,N92000002,2021-05-16,62.4,35.0,
nation,Northern Ireland,N92000002,2021-05-15,62.3,34.6,
nation,Northern Ireland,N92000002,2021-05-14,62.3,34.2,
nation,Northern Ireland,N92000002,2021-05-13,62.1,33.6,
nation,Northern Ireland,N92000002,2021-05-12,61.9,32.9,
nation,Northern Ireland,N92000002,2021-05-11,61.7,32.2,
nation,Northern Ireland,N92000002,2021-05-10,61.5,31.5,
nation,Northern Ireland,N92000002,2021-05-09,61.1,30.9,
nation,Northern Ireland,N92000002,2021-05-08,60.9,30.5,
nation,Northern Ireland,N92000002,2021-05-07,60.6,30.2,
nation,Northern Ireland,N92000002,2021-05-06,60.3,29.6,
nation,Northern Ireland,N92000002,2021-05-05,59.9,28.8,
nation,Northern Ireland,N92000002,2021-05-04,59.5,27.9,
nation,Northern Ireland,N92000002,2021-05-03,59.1,27.3,
nation,Northern Ireland,N92000002,2021-05-02,59.0,27.0,
nation,Northern Ireland,N92000002,2021-05-01,58.7,26.7,
nation,Northern Ireland,N92000002,2021-04-30,58.4,26.4,
nation,Northern Ireland,N92000002,2021-04-29,58.0,26.1,
nation,Northern Ireland,N92000002,2021-04-28,58.6,23.6,
nation,Northern Ireland,N92000002,2021-04-27,58.1,23.0,
nation,Northern Ireland,N92000002,2021-04-26,57.5,22.3,
nation,Northern Ireland,N92000002,2021-04-25,57.1,21.7,
nation,Northern Ireland,N92000002,2021-04-24,56.7,21.4,
nation,Northern Ireland,N92000002,2021-04-23,56.3,21.2,
nation,Northern Ireland,N92000002,2021-04-22,55.9,20.5,
nation,Northern Ireland,N92000002,2021-04-21,55.3,19.5,
nation,Northern Ireland,N92000002,2021-04-20,54.8,18.7,
nation,Northern Ireland,N92000002,2021-04-19,54.4,17.7,
nation,Northern Ireland,N92000002,2021-04-18,54.1,17.1,
nation,Northern Ireland,N92000002,2021-04-17,53.8,16.8,
nation,Northern Ireland,N92000002,2021-04-16,53.6,16.5,
nation,Northern Ireland,N92000002,2021-04-15,53.2,15.7,
nation,Northern Ireland,N92000002,2021-04-14,52.8,14.8,
nation,Northern Ireland,N92000002,2021-04-13,52.4,14.0,
nation,Northern Ireland,N92000002,2021-04-12,52.1,13.2,
nation,Northern Ireland,N92000002,2021-04-11,51.7,12.5,
nation,Northern Ireland,N92000002,2021-04-10,51.3,12.2,
nation,Northern Ireland,N92000002,2021-04-09,50.9,11.9,
nation,Northern Ireland,N92000002,2021-04-08,50.4,11.4,
nation,Northern Ireland,N92000002,2021-04-07,50.0,10.9,
nation,Northern Ireland,N92000002,2021-04-06,49.5,10.5,
nation,Northern Ireland,N92000002,2021-04-05,49.2,10.3,
nation,Northern Ireland,N92000002,2021-04-04,48.8,10.3,
nation,Northern Ireland,N92000002,2021-04-03,48.6,10.2,
nation,Northern Ireland,N92000002,2021-04-02,48.3,10.0,
nation,Northern Ireland,N92000002,2021-04-01,47.9,9.6,
nation,Northern Ireland,N92000002,2021-03-31,47.3,9.1,
nation,Northern Ireland,N92000002,2021-03-30,46.9,8.7,
nation,Northern Ireland,N92000002,2021-03-29,46.4,8.3,
nation,Northern Ireland,N92000002,2021-03-28,45.7,7.8,
nation,Northern Ireland,N92000002,2021-03-27,45.5,7.7,
nation,Northern Ireland,N92000002,2021-03-26,45.0,7.5,
nation,Northern Ireland,N92000002,2021-03-25,44.5,7.1,
nation,Northern Ireland,N92000002,2021-03-24,44.0,6.6,
nation,Northern Ireland,N92000002,2021-03-23,43.5,6.0,
nation,Northern Ireland,N92000002,2021-03-22,43.0,5.5,
nation,Northern Ireland,N92000002,2021-03-21,43.0,5.5,
nation,Northern Ireland,N92000002,2021-03-20,41.8,4.9,
nation,Northern Ireland,N92000002,2021-03-19,41.5,4.7,
nation,Northern Ireland,N92000002,2021-03-18,41.0,4.4,
nation,Northern Ireland,N92000002,2021-03-17,40.4,4.2,
nation,Northern Ireland,N92000002,2021-03-16,40.1,4.0,
nation,Northern Ireland,N92000002,2021-03-15,39.7,3.6,
nation,Northern Ireland,N92000002,2021-03-14,39.4,3.4,
nation,Northern Ireland,N92000002,2021-03-13,39.1,3.3,
nation,Northern Ireland,N92000002,2021-03-12,38.9,3.1,
nation,Northern Ireland,N92000002,2021-03-11,38.5,3.1,
nation,Northern Ireland,N92000002,2021-03-10,38.0,3.1,
nation,Northern Ireland,N92000002,2021-03-09,37.6,2.9,
nation,Northern Ireland,N92000002,2021-03-08,37.3,2.8,
nation,Northern Ireland,N92000002,2021-03-07,36.8,2.7,
nation,Northern Ireland,N92000002,2021-03-06,36.5,2.6,
nation,Northern Ireland,N92000002,2021-03-05,36.1,2.6,
nation,Northern Ireland,N92000002,2021-03-04,35.5,2.6,
nation,Northern Ireland,N92000002,2021-03-03,34.8,2.5,
nation,Northern Ireland,N92000002,2021-03-02,34.1,2.4,
nation,Northern Ireland,N92000002,2021-03-01,33.6,2.2,
nation,Northern Ireland,N92000002,2021-02-28,32.9,2.1,
nation,Northern Ireland,N92000002,2021-02-27,32.6,2.0,
nation,Northern Ireland,N92000002,2021-02-26,32.3,2.0,
nation,Northern Ireland,N92000002,2021-02-25,31.6,2.0,
nation,Northern Ireland,N92000002,2021-02-24,30.8,2.0,
nation,Northern Ireland,N92000002,2021-02-23,29.9,2.0,
nation,Northern Ireland,N92000002,2021-02-22,29.3,1.9,
nation,Northern Ireland,N92000002,2021-02-21,28.7,1.9,
nation,Northern Ireland,N92000002,2021-02-20,27.9,1.9,
nation,Northern Ireland,N92000002,2021-02-19,27.7,1.9,
nation,Northern Ireland,N92000002,2021-02-18,27.3,1.9,
nation,Northern Ireland,N92000002,2021-02-17,26.8,1.9,
nation,Northern Ireland,N92000002,2021-02-16,26.2,1.8,
nation,Northern Ireland,N92000002,2021-02-15,25.6,1.8,
nation,Northern Ireland,N92000002,2021-02-14,24.9,1.8,
nation,Northern Ireland,N92000002,2021-02-13,24.5,1.8,
nation,Northern Ireland,N92000002,2021-02-12,24.3,1.8,
nation,Northern Ireland,N92000002,2021-02-11,23.4,1.8,
nation,Northern Ireland,N92000002,2021-02-10,22.1,1.8,
nation,Northern Ireland,N92000002,2021-02-09,20.9,1.7,
nation,Northern Ireland,N92000002,2021-02-08,19.9,1.7,
nation,Northern Ireland,N92000002,2021-02-07,19.0,1.7,
nation,Northern Ireland,N92000002,2021-02-06,18.5,1.7,
nation,Northern Ireland,N92000002,2021-02-05,18.1,1.7,
nation,Northern Ireland,N92000002,2021-02-04,17.2,1.6,
nation,Northern Ireland,N92000002,2021-02-03,16.5,1.6,
nation,Northern Ireland,N92000002,2021-02-02,15.4,1.6,
nation,Northern Ireland,N92000002,2021-02-01,14.6,1.6,
nation,Northern Ireland,N92000002,2021-01-31,13.9,1.5,
nation,Northern Ireland,N92000002,2021-01-30,13.4,1.5,
nation,Northern Ireland,N92000002,2021-01-29,12.8,1.5,
nation,Northern Ireland,N92000002,2021-01-28,12.3,1.5,
nation,Northern Ireland,N92000002,2021-01-27,11.0,1.5,
nation,Northern Ireland,N92000002,2021-01-26,10.5,1.4,
nation,Northern Ireland,N92000002,2021-01-25,10.2,1.4,
nation,Northern Ireland,N92000002,2021-01-24,10.0,1.4,
nation,Northern Ireland,N92000002,2021-01-23,9.7,1.4,
nation,Northern Ireland,N92000002,2021-01-22,9.7,1.4,
nation,Northern Ireland,N92000002,2021-01-21,9.5,1.4,
nation,Northern Ireland,N92000002,2021-01-20,9.0,1.4,
nation,Northern Ireland,N92000002,2021-01-19,8.7,1.4,
nation,Northern Ireland,N92000002,2021-01-18,8.3,1.4,
nation,Northern Ireland,N92000002,2021-01-17,7.9,1.3,
nation,Northern Ireland,N92000002,2021-01-16,7.5,1.3,
nation,Northern Ireland,N92000002,2021-01-15,7.4,1.2,
nation,Northern Ireland,N92000002,2021-01-14,7.2,1.2,
nation,Northern Ireland,N92000002,2021-01-13,6.4,1.2,
nation,Northern Ireland,N92000002,2021-01-12,5.7,1.1,
nation,Northern Ireland,N92000002,2021-01-11,5.3,1.0,
nation,Northern Ireland,N92000002,2021-01-10,4.9,0.9,
nation,Scotland,S92000003,2022-02-05,92.4,86.5,69.4
nation,Scotland,S92000003,2022-02-04,92.4,86.4,69.3
nation,Scotland,S92000003,2022-02-03,92.4,86.4,69.2
nation,Scotland,S92000003,2022-02-02,92.4,86.4,69.1
nation,Scotland,S92000003,2022-02-01,92.3,86.4,69.0
nation,Scotland,S92000003,2022-01-31,92.3,86.3,69.0
nation,Scotland,S92000003,2022-01-30,92.2,86.3,68.9
nation,Scotland,S92000003,2022-01-29,92.2,86.2,68.8
nation,Scotland,S92000003,2022-01-28,92.2,86.2,68.7
nation,Scotland,S92000003,2022-01-27,92.2,86.1,68.6
nation,Scotland,S92000003,2022-01-26,92.2,86.1,68.5
nation,Scotland,S92000003,2022-01-25,92.1,86.0,68.4
nation,Scotland,S92000003,2022-01-24,92.1,86.0,68.2
nation,Scotland,S92000003,2022-01-23,92.1,85.9,68.1
nation,Scotland,S92000003,2022-01-22,92.1,85.8,68.0
nation,Scotland,S92000003,2022-01-21,92.1,85.8,67.9
nation,Scotland,S92000003,2022-01-20,92.1,85.7,67.7
nation,Scotland,S92000003,2022-01-19,92.0,85.6,67.5
nation,Scotland,S92000003,2022-01-18,92.0,85.6,67.4
nation,Scotland,S92000003,2022-01-17,92.0,85.5,67.2
nation,Scotland,S92000003,2022-01-16,92.0,85.5,67.0
nation,Scotland,S92000003,2022-01-15,92.0,85.2,66.8
nation,Scotland,S92000003,2022-01-14,91.9,85.0,66.6
nation,Scotland,S92000003,2022-01-13,91.9,84.9,66.3
nation,Scotland,S92000003,2022-01-12,91.9,84.8,66.0
nation,Scotland,S92000003,2022-01-11,91.9,84.8,65.8
nation,Scotland,S92000003,2022-01-10,91.9,84.7,65.4
nation,Scotland,S92000003,2022-01-09,91.8,84.6,65.1
nation,Scotland,S92000003,2022-01-08,91.8,84.6,64.8
nation,Scotland,S92000003,2022-01-07,91.8,84.5,64.4
nation,Scotland,S92000003,2022-01-06,91.7,84.4,64.0
nation,Scotland,S92000003,2022-01-05,91.7,84.3,63.6
nation,Scotland,S92000003,2022-01-04,91.7,84.2,63.1
nation,Scotland,S92000003,2022-01-03,91.7,84.1,62.8
nation,Scotland,S92000003,2022-01-02,91.6,84.0,62.6
nation,Scotland,S92000003,2022-01-01,91.6,84.0,62.6
nation,Scotland,S92000003,2021-12-31,91.6,84.0,62.6
nation,Scotland,S92000003,2021-12-30,91.6,83.9,62.3
nation,Scotland,S92000003,2021-12-29,91.6,83.9,61.6
nation,Scotland,S92000003,2021-12-28,91.6,83.8,60.7
nation,Scotland,S92000003,2021-12-27,91.6,83.8,60.1
nation,Scotland,S92000003,2021-12-26,91.5,83.8,59.4
nation,Scotland,S92000003,2021-12-25,91.5,83.8,59.4
nation,Scotland,S92000003,2021-12-24,91.5,83.8,59.4
nation,Scotland,S92000003,2021-12-23,91.5,83.8,59.4
nation,Scotland,S92000003,2021-12-22,91.5,83.7,58.2
nation,Scotland,S92000003,2021-12-21,91.5,83.6,56.6
nation,Scotland,S92000003,2021-12-20,91.4,83.6,55.0
nation,Scotland,S92000003,2021-12-19,91.4,83.5,53.5
nation,Scotland,S92000003,2021-12-18,91.4,83.5,52.3
nation,Scotland,S92000003,2021-12-17,91.3,83.4,50.9
nation,Scotland,S92000003,2021-12-16,91.3,83.3,49.7
nation,Scotland,S92000003,2021-12-15,91.3,83.3,48.4
nation,Scotland,S92000003,2021-12-14,91.2,83.2,47.1
nation,Scotland,S92000003,2021-12-13,91.2,83.2,46.0
nation,Scotland,S92000003,2021-12-12,91.2,83.1,45.0
nation,Scotland,S92000003,2021-12-11,91.2,83.1,44.2
nation,Scotland,S92000003,2021-12-10,91.2,83.0,43.4
nation,Scotland,S92000003,2021-12-09,91.1,83.0,42.6
nation,Scotland,S92000003,2021-12-08,91.1,82.9,41.8
nation,Scotland,S92000003,2021-12-07,91.1,82.9,41.0
nation,Scotland,S92000003,2021-12-06,91.0,82.8,40.2
nation,Scotland,S92000003,2021-12-05,91.0,82.8,39.5
nation,Scotland,S92000003,2021-12-04,91.0,82.7,38.9
nation,Scotland,S92000003,2021-12-03,91.0,82.7,38.1
nation,Scotland,S92000003,2021-12-02,90.9,82.7,37.4
nation,Scotland,S92000003,2021-12-01,90.9,82.6,36.7
nation,Scotland,S92000003,2021-11-30,90.9,82.6,36.0
nation,Scotland,S92000003,2021-11-29,90.9,82.6,35.3
nation,Scotland,S92000003,2021-11-28,90.9,82.5,34.7
nation,Scotland,S92000003,2021-11-27,90.8,82.5,34.1
nation,Scotland,S92000003,2021-11-26,90.8,82.5,33.4
nation,Scotland,S92000003,2021-11-25,90.8,82.5,32.8
nation,Scotland,S92000003,2021-11-24,90.8,82.4,32.1
nation,Scotland,S92000003,2021-11-23,90.8,82.4,31.4
nation,Scotland,S92000003,2021-11-22,90.7,82.4,30.7
nation,Scotland,S92000003,2021-11-21,90.7,82.4,30.1
nation,Scotland,S92000003,2021-11-20,90.7,82.3,29.4
nation,Scotland,S92000003,2021-11-19,90.7,82.3,28.8
nation,Scotland,S92000003,2021-11-18,90.6,82.3,28.1
nation,Scotland,S92000003,2021-11-17,90.6,82.2,27.3
nation,Scotland,S92000003,2021-11-16,90.6,82.2,26.6
nation,Scotland,S92000003,2021-11-15,90.6,82.2,25.9
nation,Scotland,S92000003,2021-11-14,90.5,82.1,25.3
nation,Scotland,S92000003,2021-11-13,90.5,82.1,24.7
nation,Scotland,S92000003,2021-11-12,90.5,82.0,24.1
nation,Scotland,S92000003,2021-11-11,90.4,82.0,23.4
nation,Scotland,S92000003,2021-11-10,90.4,82.0,22.7
nation,Scotland,S92000003,2021-11-09,90.4,82.0,22.0
nation,Scotland,S92000003,2021-11-08,90.4,81.9,21.3
nation,Scotland,S92000003,2021-11-07,90.4,81.9,20.6
nation,Scotland,S92000003,2021-11-06,90.4,81.8,20.0
nation,Scotland,S92000003,2021-11-05,90.3,81.8,19.3
nation,Scotland,S92000003,2021-11-04,90.3,81.8,18.7
nation,Scotland,S92000003,2021-11-03,90.3,81.8,18.0
nation,Scotland,S92000003,2021-11-02,90.4,81.8,16.6
nation,Scotland,S92000003,2021-11-01,90.3,81.7,16.0
nation,Scotland,S92000003,2021-10-31,90.3,81.7,15.6
nation,Scotland,S92000003,2021-10-30,90.3,81.7,15.1
nation,Scotland,S92000003,2021-10-29,90.2,81.6,14.5
nation,Scotland,S92000003,2021-10-28,90.2,81.6,13.9
nation,Scotland,S92000003,2021-10-27,90.2,81.5,13.2
nation,Scotland,S92000003,2021-10-26,90.1,81.5,12.6
nation,Scotland,S92000003,2021-10-25,90.1,81.5,12.0
nation,Scotland,S92000003,2021-10-24,90.1,81.4,11.4
nation,Scotland,S92000003,2021-10-23,90.0,81.4,10.9
nation,Scotland,S92000003,2021-10-22,89.9,81.3,10.2
nation,Scotland,S92000003,2021-10-21,89.9,81.3,9.6
nation,Scotland,S92000003,2021-10-20,89.8,81.2,9.0
nation,Scotland,S92000003,2021-10-19,89.8,81.2,8.4
nation,Scotland,S92000003,2021-10-18,89.7,81.2,7.8
nation,Scotland,S92000003,2021-10-17,89.7,81.1,7.3
nation,Scotland,S92000003,2021-10-16,89.6,81.1,6.9
nation,Scotland,S92000003,2021-10-15,89.5,81.0,6.5
nation,Scotland,S92000003,2021-10-14,89.5,81.0,6.1
nation,Scotland,S92000003,2021-10-13,89.4,80.9,5.6
nation,Scotland,S92000003,2021-10-12,89.3,80.9,
nation,Scotland,S92000003,2021-10-11,89.2,80.8,
nation,Scotland,S92000003,2021-10-10,89.1,80.8,
nation,Scotland,S92000003,2021-10-09,88.9,80.7,
nation,Scotland,S92000003,2021-10-08,88.8,80.7,
nation,Scotland,S92000003,2021-10-07,88.7,80.6,
nation,Scotland,S92000003,2021-10-06,88.5,80.6,
nation,Scotland,S92000003,2021-10-05,88.4,80.5,
nation,Scotland,S92000003,2021-10-04,88.3,80.5,
nation,Scotland,S92000003,2021-10-03,88.2,80.4,
nation,Scotland,S92000003,2021-10-02,88.0,80.4,
nation,Scotland,S92000003,2021-10-01,87.8,80.3,
nation,Scotland,S92000003,2021-09-30,87.7,80.3,
nation,Scotland,S92000003,2021-09-29,87.6,80.2,
nation,Scotland,S92000003,2021-09-28,87.5,80.2,
nation,Scotland,S92000003,2021-09-27,87.5,80.1,
