,date,region,value
173,2020-04-13,Northern Ireland,24.541552
174,2020-04-13,Scotland,28.263731
175,2020-04-13,Wales,25.676033
176,2020-04-14,England,25.787852
177,2020-04-14,Northern Ireland,24.583285
178,2020-04-14,Scotland,28.311793
179,2020-04-14,Wales,25.719695
180,2020-04-15,England,25.797547
181,2020-04-15,Northern Ireland,24.592527
182,2020-04-15,Scotland,28.322438
183,2020-04-15,Wales,25.729365
184,2020-04-16,England,25.813707
185,2020-04-16,Northern Ireland,24.607932
186,2020-04-16,Scotland,28.340179
187,2020-04-16,Wales,25.745482
188,2020-04-17,England,25.822815
189,2020-04-17,Northern Ireland,24.616615
190,2020-04-17,Scotland,28.350179
191,2020-04-17,Wales,25.754566
192,2020-04-18,England,25.637716
193,2020-04-18,Northern Ireland,24.440162
194,2020-04-18,Scotland,28.146963
195,2020-04-18,Wales,25.569956
196,2020-04-19,England,25.610098
197,2020-04-19,Northern Ireland,24.413834
198,2020-04-19,Scotland,28.116642
199,2020-04-19,Wales,25.542411
200,2020-04-20,England,25.877169
201,2020-04-20,Northern Ireland,24.66843
202,2020-04-20,Scotland,28.409853
203,2020-04-20,Wales,25.808776
204,2020-04-21,England,25.871881
205,2020-04-21,Northern Ireland,24.663389
206,2020-04-21,Scotland,28.404047
207,2020-04-21,Wales,25.803502
208,2020-04-22,England,25.870706
209,2020-04-22,Northern Ireland,24.662268
210,2020-04-22,Scotland,28.402757
211,2020-04-22,Wales,25.80233
212,2020-04-23,England,25.871587
213,2020-04-23,Northern Ireland,24.663109
214,2020-04-23,Scotland,28.403724
215,2020-04-23,Wales,25.803209
216,2020-04-24,England,25.89803
217,2020-04-24,Northern Ireland,24.688316
218,2020-04-24,Scotland,28.432755
219,2020-04-24,Wales,25.829582
220,2020-04-25,England,25.677086
221,2020-04-25,Northern Ireland,24.477693
222,2020-04-25,Scotland,28.190187
223,2020-04-25,Wales,25.609222
224,2020-04-26,England,25.656519
225,2020-04-26,Northern Ireland,24.458087
226,2020-04-26,Scotland,28.167607
227,2020-04-26,Wales,25.58871
228,2020-04-27,England,25.829866
229,2020-04-27,Northern Ireland,24.623337
230,2020-04-27,Scotland,28.35792
231,2020-04-27,Wales,25.761598
232,2020-04-28,England,25.824284
233,2020-04-28,Northern Ireland,24.618015
234,2020-04-28,Scotland,28.351791
235,2020-04-28,Wales,25.756031
236,2020-04-29,England,25.814001
237,2020-04-29,Northern Ireland,24.608212
238,2020-04-29,Scotland,28.340502
239,2020-04-29,Wales,25.745775
240,2020-04-30,England,25.815763
241,2020-04-30,Northern Ireland,24.609893
242,2020-04-30,Scotland,28.342437
243,2020-04-30,Wales,25.747533
244,2020-05-01,England,26.049132
245,2020-05-01,Northern Ireland,24.882728
246,2020-05-01,Scotland,28.70395
247,2020-05-01,Wales,25.881565
248,2020-05-02,England,25.842066
249,2020-05-02,Northern Ireland,24.684933
250,2020-05-02,Scotland,28.475781
251,2020-05-02,Wales,25.675831
252,2020-05-03,England,25.880009
253,2020-05-03,Northern Ireland,24.721177
254,2020-05-03,Scotland,28.51759
255,2020-05-03,Wales,25.71353
256,2020-05-04,England,26.048838
257,2020-05-04,Northern Ireland,24.882447
258,2020-05-04,Scotland,28.703626
259,2020-05-04,Wales,25.881273
260,2020-05-05,England,26.045014
261,2020-05-05,Northern Ireland,24.878794
262,2020-05-05,Scotland,28.699412
263,2020-05-05,Wales,25.877474
264,2020-05-06,England,26.042955
265,2020-05-06,Northern Ireland,24.876827
266,2020-05-06,Scotland,28.697144
267,2020-05-06,Wales,25.875428
268,2020-05-07,England,26.045602
269,2020-05-07,Northern Ireland,24.879356
270,2020-05-07,Scotland,28.700061
271,2020-05-07,Wales,25.878058
272,2020-05-08,England,26.063544
273,2020-05-08,Northern Ireland,24.896494
274,2020-05-08,Scotland,28.719831
275,2020-05-08,Wales,25.895885
276,2020-05-09,England,25.899421
277,2020-05-09,Northern Ireland,24.73972
278,2020-05-09,Scotland,28.538981
279,2020-05-09,Wales,25.732817
280,2020-05-10,England,25.882362
281,2020-05-10,Northern Ireland,24.723425
282,2020-05-10,Scotland,28.520183
283,2020-05-10,Wales,25.715867
284,2020-05-11,England,25.9606
285,2020-05-11,Northern Ireland,24.798159
286,2020-05-11,Scotland,28.606394
287,2020-05-11,Wales,25.793602
288,2020-05-12,England,25.937952
289,2020-05-12,Northern Ireland,24.776526
290,2020-05-12,Scotland,28.581438
291,2020-05-12,Wales,25.7711
292,2020-05-13,England,25.927657
293,2020-05-13,Northern Ireland,24.766692
294,2020-05-13,Scotland,28.570095
295,2020-05-13,Wales,25.760872
296,2020-05-14,England,25.925598
297,2020-05-14,Northern Ireland,24.764725
298,2020-05-14,Scotland,28.567826
299,2020-05-14,Wales,25.758826
300,2020-05-15,England,25.929422
301,2020-05-15,Northern Ireland,24.768378
302,2020-05-15,Scotland,28.572039
303,2020-05-15,Wales,25.762625
304,2020-05-16,England,25.735592
305,2020-05-16,Northern Ireland,24.583227
306,2020-05-16,Scotland,28.358455
307,2020-05-16,Wales,25.570042
308,2020-05-17,England,25.703238
309,2020-05-17,Northern Ireland,24.552321
310,2020-05-17,Scotland,28.322803
311,2020-05-17,Wales,25.537896
312,2020-05-18,England,25.733533
313,2020-05-18,Northern Ireland,24.58126
314,2020-05-18,Scotland,28.356186
315,2020-05-18,Wales,25.567996
316,2020-05-19,England,25.720003
317,2020-05-19,Northern Ireland,24.568336
318,2020-05-19,Scotland,28.341277
319,2020-05-19,Wales,25.554553
320,2020-05-20,England,25.705885
321,2020-05-20,Northern Ireland,24.55485
322,2020-05-20,Scotland,28.32572
323,2020-05-20,Wales,25.540526
324,2020-05-21,England,25.675296
325,2020-05-21,Northern Ireland,24.52563
326,2020-05-21,Scotland,28.292014
327,2020-05-21,Wales,25.510134
328,2020-05-22,England,25.664413
329,2020-05-22,Northern Ireland,24.515235
330,2020-05-22,Scotland,28.280022
331,2020-05-22,Wales,25.499321
332,2020-05-23,England,25.458818
333,2020-05-23,Northern Ireland,24.318846
334,2020-05-23,Scotland,28.053473
335,2020-05-23,Wales,25.295048
336,2020-05-24,England,25.418816
337,2020-05-24,Northern Ireland,24.280635
338,2020-05-24,Scotland,28.009395
339,2020-05-24,Wales,25.255304
340,2020-05-25,England,25.4647
341,2020-05-25,Northern Ireland,24.324465
342,2020-05-25,Scotland,28.059955
343,2020-05-25,Wales,25.300893
344,2020-05-26,England,25.417934
345,2020-05-26,Northern Ireland,24.279793
346,2020-05-26,Scotland,28.008423
347,2020-05-26,Wales,25.254427
348,2020-05-27,England,25.39058
349,2020-05-27,Northern Ireland,24.253664
350,2020-05-27,Scotland,27.978281
351,2020-05-27,Wales,25.227249
352,2020-05-28,England,25.340872
353,2020-05-28,Northern Ireland,24.206182
354,2020-05-28,Scotland,27.923507
355,2020-05-28,Wales,25.177862
356,2020-05-29,England,25.304989
357,2020-05-29,Northern Ireland,24.171905
358,2020-05-29,Scotland,27.883967
359,2020-05-29,Wales,25.142209
360,2020-05-30,England,24.872327
361,2020-05-30,Northern Ireland,23.758616
362,2020-05-30,Scotland,27.40721
363,2020-05-30,Wales,24.71233
364,2020-05-31,England,24.636436
365,2020-05-31,Northern Ireland,23.533288
366,2020-05-31,Scotland,27.147278
367,2020-05-31,Wales,24.477957
368,2020-06-01,England,22.706872
369,2020-06-01,Northern Ireland,21.642594
370,2020-06-01,Scotland,24.930591
371,2020-06-01,Wales,22.413637
372,2020-06-02,England,22.686551
373,2020-06-02,Northern Ireland,21.623225
374,2020-06-02,Scotland,24.908279
375,2020-06-02,Wales,22.393577
376,2020-06-03,England,22.676832
377,2020-06-03,Northern Ireland,21.613962
378,2020-06-03,Scotland,24.897609
379,2020-06-03,Wales,22.383984
380,2020-06-04,England,22.672119
381,2020-06-04,Northern Ireland,21.609471
382,2020-06-04,Scotland,24.892435
383,2020-06-04,Wales,22.379333
384,2020-06-05,England,22.683017
385,2020-06-05,Northern Ireland,21.619857
386,2020-06-05,Scotland,24.904399
387,2020-06-05,Wales,22.390089
388,2020-06-06,England,22.514554
389,2020-06-06,Northern Ireland,21.45929
390,2020-06-06,Scotland,24.719438
391,2020-06-06,Wales,22.223801
392,2020-06-07,England,22.477739
393,2020-06-07,Northern Ireland,21.424201
394,2020-06-07,Scotland,24.679019
395,2020-06-07,Wales,22.187462
396,2020-06-08,England,22.474205
397,2020-06-08,Northern Ireland,21.420832
398,2020-06-08,Scotland,24.675138
399,2020-06-08,Wales,22.183974
400,2020-06-09,England,22.467431
401,2020-06-09,Northern Ireland,21.414376
402,2020-06-09,Scotland,24.667701
403,2020-06-09,Wales,22.177287
404,2020-06-10,England,22.478917
405,2020-06-10,Northern Ireland,21.425324
406,2020-06-10,Scotland,24.680312
407,2020-06-10,Wales,22.188625
408,2020-06-11,England,22.477445
409,2020-06-11,Northern Ireland,21.42392
410,2020-06-11,Scotland,24.678695
411,2020-06-11,Wales,22.187172
412,2020-06-12,England,22.475088
413,2020-06-12,Northern Ireland,21.421674
414,2020-06-12,Scotland,24.676108
415,2020-06-12,Wales,22.184846
416,2020-06-13,England,22.340789
417,2020-06-13,Northern Ireland,21.29367
418,2020-06-13,Scotland,24.528657
419,2020-06-13,Wales,22.052281
420,2020-06-14,England,22.262448
421,2020-06-14,Northern Ireland,21.219
422,2020-06-14,Scotland,24.442644
423,2020-06-14,Wales,21.974952
424,2020-06-15,England,22.18234
425,2020-06-15,Northern Ireland,21.142647
426,2020-06-15,Scotland,24.35469
427,2020-06-15,Wales,21.895878
428,2020-06-16,England,22.114601
429,2020-06-16,Northern Ireland,21.078083
430,2020-06-16,Scotland,24.280318
431,2020-06-16,Wales,21.829014
432,2020-06-17,England,22.098992
433,2020-06-17,Northern Ireland,21.063205
434,2020-06-17,Scotland,24.26318
435,2020-06-17,Wales,21.813606
436,2020-06-18,England,22.074252
437,2020-06-18,Northern Ireland,21.039626
438,2020-06-18,Scotland,24.236018
439,2020-06-18,Wales,21.789186
440,2020-06-19,England,22.072485
441,2020-06-19,Northern Ireland,21.037941
442,2020-06-19,Scotland,24.234078
443,2020-06-19,Wales,21.787442
444,2020-06-20,England,21.900194
445,2020-06-20,Northern Ireland,20.873725
446,2020-06-20,Scotland,24.044913
447,2020-06-20,Wales,21.617375
448,2020-06-21,England,21.787983
449,2020-06-21,Northern Ireland,20.766774
450,2020-06-21,Scotland,23.921714
451,2020-06-21,Wales,21.506614
452,2020-06-22,England,21.53146
453,2020-06-22,Northern Ireland,20.522274
454,2020-06-22,Scotland,23.640069
455,2020-06-22,Wales,21.253403
456,2020-06-23,England,21.501419
457,2020-06-23,Northern Ireland,20.493641
458,2020-06-23,Scotland,23.607086
459,2020-06-23,Wales,21.223751
460,2020-06-24,England,21.435742
461,2020-06-24,Northern Ireland,20.431043
462,2020-06-24,Scotland,23.534977
463,2020-06-24,Wales,21.158922
464,2020-06-25,England,21.385085
465,2020-06-25,Northern Ireland,20.38276
466,2020-06-25,Scotland,23.47936
467,2020-06-25,Wales,21.108919
468,2020-06-26,England,21.29732
469,2020-06-26,Northern Ireland,20.299108
470,2020-06-26,Scotland,23.382999
471,2020-06-26,Wales,21.022287
472,2020-06-27,England,20.872334
473,2020-06-27,Northern Ireland,19.894041
474,2020-06-27,Scotland,22.916393
475,2020-06-27,Wales,20.602789
476,2020-06-28,England,20.713884
477,2020-06-28,Northern Ireland,19.743018
478,2020-06-28,Scotland,22.742426
479,2020-06-28,Wales,20.446386
480,2020-06-29,England,20.156366
481,2020-06-29,Northern Ireland,19.211631
482,2020-06-29,Scotland,22.130309
483,2020-06-29,Wales,19.896067
484,2020-06-30,England,20.091867
485,2020-06-30,Northern Ireland,19.150155
486,2020-06-30,Scotland,22.059494
487,2020-06-30,Wales,19.832401
488,2020-07-01,England,17.593005
489,2020-07-01,Northern Ireland,16.908528
490,2020-07-01,Scotland,19.38748
491,2020-07-01,Wales,17.526792
492,2020-07-02,England,17.59676
493,2020-07-02,Northern Ireland,16.908528
494,2020-07-02,Scotland,19.383523
495,2020-07-02,Wales,17.526792
496,2020-07-03,England,17.575735
497,2020-07-03,Northern Ireland,16.896373
498,2020-07-03,Scotland,19.375608
499,2020-07-03,Wales,17.519704
500,2020-07-04,England,17.517918
501,2020-07-04,Northern Ireland,16.84775
502,2020-07-04,Scotland,19.339991
503,2020-07-04,Wales,17.498443
504,2020-07-05,England,17.485255
505,2020-07-05,Northern Ireland,16.823439
506,2020-07-05,Scotland,19.320204
507,2020-07-05,Wales,17.491355
508,2020-07-06,England,17.443206
509,2020-07-06,Northern Ireland,16.714038
510,2020-07-06,Scotland,19.221268
511,2020-07-06,Wales,17.491355
512,2020-07-07,England,17.411669
513,2020-07-07,Northern Ireland,16.689726
514,2020-07-07,Scotland,19.181694
515,2020-07-07,Wales,17.463006
516,2020-07-08,England,17.332827
517,2020-07-08,Northern Ireland,16.616792
518,2020-07-08,Scotland,19.150034
519,2020-07-08,Wales,17.441745
520,2020-07-09,England,17.309925
521,2020-07-09,Northern Ireland,16.56817
522,2020-07-09,Scotland,19.118375
523,2020-07-09,Wales,17.420483
524,2020-07-10,England,17.28815
525,2020-07-10,Northern Ireland,16.531703
526,2020-07-10,Scotland,19.09463
527,2020-07-10,Wales,17.406308
528,2020-07-11,England,17.236715
529,2020-07-11,Northern Ireland,16.470924
530,2020-07-11,Scotland,18.999652
531,2020-07-11,Wales,17.314174
532,2020-07-12,England,17.203301
533,2020-07-12,Northern Ireland,16.434457
534,2020-07-12,Scotland,18.904673
535,2020-07-12,Wales,17.292912
536,2020-07-13,England,17.068144
537,2020-07-13,Northern Ireland,16.264278
538,2020-07-13,Scotland,18.643482
539,2020-07-13,Wales,17.151167
540,2020-07-14,England,17.038484
541,2020-07-14,Northern Ireland,16.227811
542,2020-07-14,Scotland,18.595993
543,2020-07-14,Wales,17.108643
544,2020-07-15,England,17.011828
545,2020-07-15,Northern Ireland,16.179188
546,2020-07-15,Scotland,18.457483
547,2020-07-15,Wales,17.06612
548,2020-07-16,England,16.972782
549,2020-07-16,Northern Ireland,16.106254
550,2020-07-16,Scotland,18.366462
551,2020-07-16,Wales,17.044858
552,2020-07-17,England,16.949505
553,2020-07-17,Northern Ireland,16.081943
554,2020-07-17,Scotland,18.342717
555,2020-07-17,Wales,17.023596
556,2020-07-18,England,16.879674
557,2020-07-18,Northern Ireland,15.972542
558,2020-07-18,Scotland,18.204207
559,2020-07-18,Wales,16.945636
560,2020-07-19,England,16.833871
561,2020-07-19,Northern Ireland,15.936075
562,2020-07-19,Scotland,18.121101
563,2020-07-19,Wales,16.896026
564,2020-07-20,England,16.705846
565,2020-07-20,Northern Ireland,15.729429
566,2020-07-20,Scotland,17.887612
567,2020-07-20,Wales,16.867677
568,2020-07-21,England,16.651783000000002
569,2020-07-21,Northern Ireland,15.668651
570,2020-07-21,Scotland,17.804506
571,2020-07-21,Wales,16.818066
572,2020-07-22,England,16.621373
573,2020-07-22,Northern Ireland,15.644339
574,2020-07-22,Scotland,17.757017
575,2020-07-22,Wales,16.775542
576,2020-07-23,England,16.59284
577,2020-07-23,Northern Ireland,15.571405
578,2020-07-23,Scotland,17.70557
579,2020-07-23,Wales,16.75428
580,2020-07-24,England,16.543282
581,2020-07-24,Northern Ireland,15.547094
582,2020-07-24,Scotland,17.598719
583,2020-07-24,Wales,16.697582
584,2020-07-25,England,16.456556
585,2020-07-25,Northern Ireland,15.376915
586,2020-07-25,Scotland,17.424592
587,2020-07-25,Wales,16.591273
588,2020-07-26,England,16.358567
589,2020-07-26,Northern Ireland,15.291825
590,2020-07-26,Scotland,17.301911
591,2020-07-26,Wales,16.484965
592,2020-07-27,England,16.167844
593,2020-07-27,Northern Ireland,15.000089
594,2020-07-27,Scotland,17.028848
595,2020-07-27,Wales,16.300696
596,2020-07-28,England,16.122041
597,2020-07-28,Northern Ireland,14.939311
598,2020-07-28,Scotland,16.961572
599,2020-07-28,Wales,16.229823
600,2020-07-29,England,16.062722
601,2020-07-29,Northern Ireland,14.854221
602,2020-07-29,Scotland,16.866593
603,2020-07-29,Wales,16.173125
604,2020-07-30,England,16.027806
605,2020-07-30,Northern Ireland,14.769131
606,2020-07-30,Scotland,16.815147
607,2020-07-30,Wales,16.123514
608,2020-07-31,England,15.896778
609,2020-07-31,Northern Ireland,14.513862
610,2020-07-31,Scotland,16.668722
611,2020-07-31,Wales,15.925071
612,2020-08-01,England,12.839977
613,2020-08-01,Northern Ireland,11.645912
614,2020-08-01,Scotland,12.853039
615,2020-08-01,Wales,12.858499
616,2020-08-02,England,12.83734
617,2020-08-02,Northern Ireland,11.633794
618,2020-08-02,Scotland,12.872704
619,2020-08-02,Wales,12.858499
620,2020-08-03,England,12.826419
621,2020-08-03,Northern Ireland,11.58532
622,2020-08-03,Scotland,12.821575
623,2020-08-03,Wales,12.750384
624,2020-08-04,England,12.807589
625,2020-08-04,Northern Ireland,11.58532
626,2020-08-04,Scotland,12.786178
627,2020-08-04,Wales,12.728761
628,2020-08-05,England,12.80081
629,2020-08-05,Northern Ireland,11.573201
630,2020-08-05,Scotland,12.774379
631,2020-08-05,Wales,12.714345
632,2020-08-06,England,12.795537
633,2020-08-06,Northern Ireland,11.573201
634,2020-08-06,Scotland,12.770446
635,2020-08-06,Wales,12.707138
636,2020-08-07,England,12.790641
637,2020-08-07,Northern Ireland,11.561083
638,2020-08-07,Scotland,12.774379
639,2020-08-07,Wales,12.69993
640,2020-08-08,England,12.75637
641,2020-08-08,Northern Ireland,11.512608
642,2020-08-08,Scotland,12.72325
643,2020-08-08,Wales,12.649476
644,2020-08-09,England,12.73867
645,2020-08-09,Northern Ireland,11.488371
646,2020-08-09,Scotland,12.715384
647,2020-08-09,Wales,12.60623
648,2020-08-10,England,12.67314
649,2020-08-10,Northern Ireland,11.403542
650,2020-08-10,Scotland,12.620992
651,2020-08-10,Wales,12.353961
652,2020-08-11,England,12.656193
653,2020-08-11,Northern Ireland,11.403542
654,2020-08-11,Scotland,12.593461
655,2020-08-11,Wales,12.325131
656,2020-08-12,England,12.650544
657,2020-08-12,Northern Ireland,11.391423
658,2020-08-12,Scotland,12.577729
659,2020-08-12,Wales,12.317923
660,2020-08-13,England,12.642635
661,2020-08-13,Northern Ireland,11.391423
662,2020-08-13,Scotland,12.561997
663,2020-08-13,Wales,12.310715
664,2020-08-14,England,12.630584
665,2020-08-14,Northern Ireland,11.379305
666,2020-08-14,Scotland,12.550198
667,2020-08-14,Wales,12.289092
668,2020-08-15,England,12.591794
669,2020-08-15,Northern Ireland,11.318712
670,2020-08-15,Scotland,12.479404
671,2020-08-15,Wales,12.217016
672,2020-08-16,England,12.561289
673,2020-08-16,Northern Ireland,11.282356
674,2020-08-16,Scotland,12.436141
675,2020-08-16,Wales,12.166562
676,2020-08-17,England,12.497266
677,2020-08-17,Northern Ireland,11.185408
678,2020-08-17,Scotland,12.337816
679,2020-08-17,Wales,12.000785
680,2020-08-18,England,12.479189
681,2020-08-18,Northern Ireland,11.173289
682,2020-08-18,Scotland,12.314218
683,2020-08-18,Wales,11.979162
684,2020-08-19,England,12.470527
685,2020-08-19,Northern Ireland,11.161171
686,2020-08-19,Scotland,12.302419
687,2020-08-19,Wales,11.957539
688,2020-08-20,England,12.458852
689,2020-08-20,Northern Ireland,11.149052
690,2020-08-20,Scotland,12.29062
691,2020-08-20,Wales,11.943124
692,2020-08-21,England,12.421945
693,2020-08-21,Northern Ireland,11.124815
694,2020-08-21,Scotland,12.259156
695,2020-08-21,Wales,11.914293
696,2020-08-22,England,12.385038
697,2020-08-22,Northern Ireland,11.064223
698,2020-08-22,Scotland,12.184429
699,2020-08-22,Wales,11.835009
700,2020-08-23,England,12.357169
701,2020-08-23,Northern Ireland,11.052104
702,2020-08-23,Scotland,12.160831
703,2020-08-23,Wales,11.791762
704,2020-08-24,England,12.283354
705,2020-08-24,Northern Ireland,10.967274
706,2020-08-24,Scotland,12.050707
707,2020-08-24,Wales,11.683647
708,2020-08-25,England,12.259628
709,2020-08-25,Northern Ireland,10.943037
710,2020-08-25,Scotland,12.023176
711,2020-08-25,Wales,11.662024
712,2020-08-26,England,12.232136
713,2020-08-26,Northern Ireland,10.930919
714,2020-08-26,Scotland,11.991712
715,2020-08-26,Wales,11.633194
716,2020-08-27,England,12.215565
717,2020-08-27,Northern Ireland,10.894563
718,2020-08-27,Scotland,11.964181
719,2020-08-27,Wales,11.611571
720,2020-08-28,England,12.188073
721,2020-08-28,Northern Ireland,10.83397
722,2020-08-28,Scotland,11.928784
723,2020-08-28,Wales,11.58274
724,2020-08-29,England,11.987342
725,2020-08-29,Northern Ireland,10.385585
726,2020-08-29,Scotland,11.637742
727,2020-08-29,Wales,11.308848
728,2020-08-30,England,11.930852
729,2020-08-30,Northern Ireland,10.300755
730,2020-08-30,Scotland,11.570881
731,2020-08-30,Wales,11.207941
732,2020-08-31,England,11.647268
733,2020-08-31,Northern Ireland,9.9977915
734,2020-08-31,Scotland,11.283772
735,2020-08-31,Wales,10.86918
736,2020-09-01,England,9.3486849
737,2020-09-01,Northern Ireland,8.6698477
738,2020-09-01,Scotland,9.1663871
739,2020-09-01,Wales,8.5189943
740,2020-09-02,England,9.3486849
