,date,region,value
106,2019-07-04,Scotland,109.0
107,2019-07-04,Northern Ireland,166.8
108,2019-07-11,England,124.1
109,2019-07-11,Wales,118.0
110,2019-07-11,Scotland,118.4
111,2019-07-11,Northern Ireland,180.5
112,2019-07-18,England,122.8
113,2019-07-18,Wales,115.8
114,2019-07-18,Scotland,115.8
115,2019-07-18,Northern Ireland,171.4
116,2019-07-25,England,104.6
117,2019-07-25,Wales,101.3
118,2019-07-25,Scotland,97.5
119,2019-07-25,Northern Ireland,150.5
120,2019-08-01,England,102.3
121,2019-08-01,Wales,100.6
122,2019-08-01,Scotland,96.0
123,2019-08-01,Northern Ireland,147.9
124,2019-08-08,England,104.8
125,2019-08-08,Wales,96.9
126,2019-08-08,Scotland,98.8
127,2019-08-08,Northern Ireland,151.9
128,2019-08-15,England,104.7
129,2019-08-15,Wales,101.1
130,2019-08-15,Scotland,101.0
131,2019-08-15,Northern Ireland,154.9
132,2019-08-22,England,104.6
133,2019-08-22,Wales,96.1
134,2019-08-22,Scotland,102.4
135,2019-08-22,Northern Ireland,157.5
136,2019-08-29,England,99.9
137,2019-08-29,Wales,90.8
138,2019-08-29,Scotland,100.2
139,2019-08-29,Northern Ireland,155.3
140,2019-09-05,England,101.6
141,2019-09-05,Wales,96.7
142,2019-09-05,Scotland,106.9
143,2019-09-05,Northern Ireland,160.8
144,2019-09-12,England,104.0
145,2019-09-12,Wales,97.0
146,2019-09-12,Scotland,106.9
147,2019-09-12,Northern Ireland,155.5
148,2019-09-19,England,104.1
149,2019-09-19,Wales,96.2
150,2019-09-19,Scotland,105.9
151,2019-09-19,Northern Ireland,158.6
152,2019-09-26,England,107.9
153,2019-09-26,Wales,102.0
154,2019-09-26,Scotland,108.1
155,2019-09-26,Northern Ireland,167.6
156,2019-10-03,England,109.0
157,2019-10-03,Wales,107.6
158,2019-10-03,Scotland,112.0
159,2019-10-03,Northern Ireland,163.2
160,2019-10-10,England,109.6
161,2019-10-10,Wales,107.2
162,2019-10-10,Scotland,109.0
163,2019-10-10,Northern Ireland,172.7
164,2019-10-17,England,105.0
165,2019-10-17,Wales,106.7
166,2019-10-17,Scotland,110.8
167,2019-10-17,Northern Ireland,98.4
168,2019-10-24,England,111.1
169,2019-10-24,Wales,111.7
170,2019-10-24,Scotland,112.5
171,2019-10-24,Northern Ireland,104.2
172,2019-10-31,England,110.6
173,2019-10-31,Wales,105.3
174,2019-10-31,Scotland,112.0
175,2019-10-31,Northern Ireland,106.3
176,2019-11-07,England,108.6
177,2019-11-07,Wales,101.4
178,2019-11-07,Scotland,109.5
179,2019-11-07,Northern Ireland,103.2
180,2019-11-14,England,106.5
181,2019-11-14,Wales,97.4
182,2019-11-14,Scotland,107.0
183,2019-11-14,Northern Ireland,100.0
184,2019-11-21,England,104.5
185,2019-11-21,Wales,93.5
186,2019-11-21,Scotland,104.5
187,2019-11-21,Northern Ireland,96.9
188,2019-11-28,England,102.4
189,2019-11-28,Wales,89.5
190,2019-11-28,Scotland,102.0
191,2019-11-28,Northern Ireland,93.8
192,2019-12-05,England,105.8
193,2019-12-05,Wales,98.1
194,2019-12-05,Scotland,101.0
195,2019-12-05,Northern Ireland,95.2
196,2019-12-12,England,98.4
197,2019-12-12,Wales,90.9
198,2019-12-12,Scotland,92.5
199,2019-12-12,Northern Ireland,90.0
200,2019-12-19,England,91.0
201,2019-12-19,Wales,83.8
202,2019-12-19,Scotland,84.0
203,2019-12-19,Northern Ireland,84.7
204,2019-12-27,England,83.6
205,2019-12-27,Wales,76.7
206,2019-12-27,Scotland,75.5
207,2019-12-27,Northern Ireland,79.5
208,2020-01-03,England,89.5
209,2020-01-03,Wales,80.7
210,2020-01-03,Scotland,75.9
211,2020-01-03,Northern Ireland,79.4
212,2020-01-10,England,92.3
213,2020-01-10,Wales,86.0
214,2020-01-10,Scotland,84.0
215,2020-01-10,Northern Ireland,83.9
216,2020-01-16,England,95.1
217,2020-01-16,Wales,91.4
218,2020-01-16,Scotland,92.0
219,2020-01-16,Northern Ireland,88.4
220,2020-01-23,England,96.5
221,2020-01-23,Wales,84.9
222,2020-01-23,Scotland,91.9
223,2020-01-23,Northern Ireland,77.3
224,2020-01-30,England,102.1
225,2020-01-30,Wales,93.7
226,2020-01-30,Scotland,97.1
227,2020-01-30,Northern Ireland,91.1
228,2020-02-07,England,102.8
229,2020-02-07,Wales,102.3
230,2020-02-07,Scotland,101.0
231,2020-02-07,Northern Ireland,98.7
232,2020-02-13,England,104.6
233,2020-02-13,Wales,104.9
234,2020-02-13,Scotland,104.0
235,2020-02-13,Northern Ireland,103.4
236,2020-02-21,England,93.9
237,2020-02-21,Wales,95.0
238,2020-02-21,Scotland,97.4
239,2020-02-21,Northern Ireland,97.4
240,2020-02-27,England,98.7
241,2020-02-27,Wales,97.9
242,2020-02-27,Scotland,97.7
243,2020-02-27,Northern Ireland,100.5
244,2020-03-06,England,105.8
245,2020-03-06,Wales,95.4
246,2020-03-06,Scotland,100.4
247,2020-03-06,Northern Ireland,100.4
248,2020-03-12,England,95.0
249,2020-03-12,Wales,78.5
250,2020-03-12,Scotland,91.4
251,2020-03-12,Northern Ireland,90.5
252,2020-03-20,England,91.9
253,2020-03-20,Wales,76.7
254,2020-03-20,Scotland,88.5
255,2020-03-20,Northern Ireland,83.8
256,2020-03-27,England,77.7
257,2020-03-27,Wales,60.4
258,2020-03-27,Scotland,70.0
259,2020-03-27,Northern Ireland,64.2
260,2020-04-03,England,67.0
261,2020-04-03,Wales,57.8
262,2020-04-03,Scotland,57.7
263,2020-04-03,Northern Ireland,66.1
264,2020-04-09,England,61.2
265,2020-04-09,Wales,53.1
266,2020-04-09,Scotland,52.2
267,2020-04-09,Northern Ireland,59.9
268,2020-04-17,England,52.7
269,2020-04-17,Wales,45.7
270,2020-04-17,Scotland,43.6
271,2020-04-17,Northern Ireland,51.9
272,2020-04-24,England,43.2
273,2020-04-24,Wales,37.8
274,2020-04-24,Scotland,40.2
275,2020-04-24,Northern Ireland,47.8
276,2020-05-01,England,39.6
277,2020-05-01,Wales,35.5
278,2020-05-01,Scotland,37.4
279,2020-05-01,Northern Ireland,46.9
280,2020-05-07,England,40.0
281,2020-05-07,Wales,35.4
282,2020-05-07,Scotland,37.4
283,2020-05-07,Northern Ireland,45.6
284,2020-05-15,England,37.1
285,2020-05-15,Wales,33.7
286,2020-05-15,Scotland,35.8
287,2020-05-15,Northern Ireland,41.4
288,2020-05-22,England,37.7
289,2020-05-22,Wales,34.4
290,2020-05-22,Scotland,36.7
291,2020-05-22,Northern Ireland,41.5
292,2020-05-29,England,38.1
293,2020-05-29,Wales,35.6
294,2020-05-29,Scotland,38.8
295,2020-05-29,Northern Ireland,46.5
296,2020-06-05,England,40.3
297,2020-06-05,Wales,38.6
298,2020-06-05,Scotland,40.1
299,2020-06-05,Northern Ireland,47.4
300,2020-06-12,England,44.1
301,2020-06-12,Wales,43.0
302,2020-06-12,Scotland,45.3
303,2020-06-12,Northern Ireland,49.0
304,2020-06-19,England,39.3
305,2020-06-19,Wales,39.9
306,2020-06-19,Scotland,43.0
307,2020-06-19,Northern Ireland,48.5
308,2020-06-26,England,45.6
309,2020-06-26,Wales,44.7
310,2020-06-26,Scotland,45.0
311,2020-06-26,Northern Ireland,49.9
312,2020-07-03,England,42.4
313,2020-07-03,Wales,41.7
314,2020-07-03,Scotland,43.0
315,2020-07-03,Northern Ireland,46.9
316,2020-07-10,England,43.6
317,2020-07-10,Wales,41.9
318,2020-07-10,Scotland,44.0
319,2020-07-10,Northern Ireland,49.2
320,2020-07-17,England,47.7
321,2020-07-17,Wales,45.2
322,2020-07-17,Scotland,47.2
323,2020-07-17,Northern Ireland,47.9
324,2020-07-24,England,47.2
325,2020-07-24,Wales,45.1
326,2020-07-24,Scotland,46.6
327,2020-07-24,Northern Ireland,50.6
328,2020-07-31,England,48.9
329,2020-07-31,Wales,46.2
330,2020-07-31,Scotland,48.2
331,2020-07-31,Northern Ireland,50.5
332,2020-08-07,England,58.1
333,2020-08-07,Wales,60.0
334,2020-08-07,Scotland,55.5
335,2020-08-07,Northern Ireland,88.1
336,2020-08-14,England,58.3
337,2020-08-14,Wales,60.5
338,2020-08-14,Scotland,56.8
339,2020-08-14,Northern Ireland,88.5
340,2020-08-21,England,58.5
341,2020-08-21,Wales,60.8
342,2020-08-21,Scotland,58.1
343,2020-08-21,Northern Ireland,91.5
344,2020-08-28,England,58.9
345,2020-08-28,Wales,62.6
346,2020-08-28,Scotland,58.8
347,2020-08-28,Northern Ireland,92.9
348,2020-09-04,England,53.7
349,2020-09-04,Wales,55.6
350,2020-09-04,Scotland,57.0
351,2020-09-04,Northern Ireland,79.3
352,2020-09-11,England,57.3
353,2020-09-11,Wales,58.7
354,2020-09-11,Scotland,59.9
355,2020-09-11,Northern Ireland,89.5
356,2020-09-18,England,58.8
357,2020-09-18,Wales,61.1
358,2020-09-18,Scotland,59.1
359,2020-09-18,Northern Ireland,89.2
360,2020-09-25,England,63.4
361,2020-09-25,Wales,66.9
362,2020-09-25,Scotland,66.3
363,2020-09-25,Northern Ireland,98.6
364,2020-10-02,England,66.3
365,2020-10-02,Wales,67.3
366,2020-10-02,Scotland,66.2
367,2020-10-02,Northern Ireland,95.9
368,2020-10-09,England,67.8
369,2020-10-09,Wales,68.5
370,2020-10-09,Scotland,69.0
371,2020-10-09,Northern Ireland,97.7
372,2020-10-16,England,71.3
373,2020-10-16,Wales,71.9
374,2020-10-16,Scotland,67.3
375,2020-10-16,Northern Ireland,103.7
376,2020-10-23,England,75.9
377,2020-10-23,Wales,75.2
378,2020-10-23,Scotland,72.0
379,2020-10-23,Northern Ireland,114.3
380,2020-10-30,England,76.1
381,2020-10-30,Wales,73.8
382,2020-10-30,Scotland,71.5
383,2020-10-30,Northern Ireland,112.5
384,2020-11-06,England,72.3
385,2020-11-06,Wales,68.8
386,2020-11-06,Scotland,68.2
387,2020-11-06,Northern Ireland,93.1
388,2020-11-13,England,74.6
389,2020-11-13,Wales,72.2
390,2020-11-13,Scotland,70.7
391,2020-11-13,Northern Ireland,94.3
392,2020-11-20,England,75.6
393,2020-11-20,Wales,72.9
394,2020-11-20,Scotland,70.1
395,2020-11-20,Northern Ireland,96.4
396,2020-11-27,England,79.7
397,2020-11-27,Wales,77.8
398,2020-11-27,Scotland,76.9
399,2020-11-27,Northern Ireland,111.8
400,2020-12-04,England,78.4
401,2020-12-04,Wales,74.3
402,2020-12-04,Scotland,72.6
403,2020-12-04,Northern Ireland,93.7
404,2020-12-11,England,71.8
405,2020-12-11,Wales,69.4
406,2020-12-11,Scotland,71.6
407,2020-12-11,Northern Ireland,91.8
408,2020-12-18,England,76.0
409,2020-12-18,Wales,73.0
410,2020-12-18,Scotland,65.3
411,2020-12-18,Northern Ireland,91.4
412,2020-12-24,England,77.3
413,2020-12-24,Wales,78.1
414,2020-12-24,Scotland,69.6
415,2020-12-24,Northern Ireland,98.3
416,2020-12-31,England,68.0
417,2020-12-31,Wales,70.8
418,2020-12-31,Scotland,63.0
419,2020-12-31,Northern Ireland,88.9
420,2021-01-08,England,66.0
421,2021-01-08,Wales,65.8
422,2021-01-08,Scotland,60.9
423,2021-01-08,Northern Ireland,81.7
424,2021-01-15,England,63.6
425,2021-01-15,Wales,68.6
426,2021-01-15,Scotland,60.2
427,2021-01-15,Northern Ireland,79.9
428,2021-01-22,England,72.0
429,2021-01-22,Wales,74.2
430,2021-01-22,Scotland,70.7
431,2021-01-22,Northern Ireland,96.8
432,2021-01-29,England,79.0
433,2021-01-29,Wales,75.0
434,2021-01-29,Scotland,78.0
435,2021-01-29,Northern Ireland,119.7
436,2021-02-05,England,81.3
437,2021-02-05,Wales,79.5
438,2021-02-05,Scotland,76.3
439,2021-02-05,Northern Ireland,105.5
440,2021-02-12,England,84.1
441,2021-02-12,Wales,81.0
442,2021-02-12,Scotland,84.1
443,2021-02-12,Northern Ireland,105.9
444,2021-02-19,England,84.5
445,2021-02-19,Wales,80.9
446,2021-02-19,Scotland,84.7
447,2021-02-19,Northern Ireland,111.9
448,2021-02-26,England,84.9
449,2021-02-26,Wales,80.8
450,2021-02-26,Scotland,85.3
451,2021-02-26,Northern Ireland,118.0
452,2021-03-05,England,88.6
453,2021-03-05,Wales,86.0
454,2021-03-05,Scotland,84.0
455,2021-03-05,Northern Ireland,111.8
456,2021-03-12,England,93.6
457,2021-03-12,Wales,89.4
458,2021-03-12,Scotland,86.6
459,2021-03-12,Northern Ireland,126.5
460,2021-03-19,England,94.8
461,2021-03-19,Wales,90.2
462,2021-03-19,Scotland,88.5
463,2021-03-19,Northern Ireland,117.2
464,2021-03-26,England,96.6
465,2021-03-26,Wales,91.5
466,2021-03-26,Scotland,91.6
467,2021-03-26,Northern Ireland,126.2
468,2021-04-01,England,97.6
469,2021-04-01,Wales,92.2
470,2021-04-01,Scotland,90.5
471,2021-04-01,Northern Ireland,133.9
472,2021-04-09,England,99.7
473,2021-04-09,Wales,96.5
474,2021-04-09,Scotland,102.3
475,2021-04-09,Northern Ireland,112.0
