,key,year,value
889,New Zealand,1950,15669.0
890,New Zealand,2000,32837.0
891,New Zealand,2023,44630.0
892,New Zealand,2050,71701.0
893,Nicaragua,1800,1101.0
894,Nicaragua,1850,1519.0
895,Nicaragua,1900,2332.0
896,Nicaragua,1950,2982.0
897,Nicaragua,2000,3969.0
898,Nicaragua,2023,6109.0
899,Nicaragua,2050,10554.0
900,Niger,1800,505.0
901,Niger,1850,585.0
902,Niger,1900,745.0
903,Niger,1950,1143.0
904,Niger,2000,933.0
905,Niger,2023,1270.0
906,Niger,2050,2619.0
907,Nigeria,1800,963.0
908,Nigeria,1850,1046.0
909,Nigeria,1900,1108.0
910,Nigeria,1950,1395.0
911,Nigeria,2000,2493.0
912,Nigeria,2023,5041.0
913,Nigeria,2050,7853.0
914,North Korea,1800,283.0
915,North Korea,1850,279.0
916,North Korea,1900,360.0
917,North Korea,1950,706.0
918,North Korea,2000,1926.0
919,North Korea,2023,1570.0
920,North Korea,2050,1807.0
921,Norway,1800,1558.0
922,Norway,1850,1887.0
923,Norway,1900,3777.0
924,Norway,1950,10061.0
925,Norway,2000,57127.0
926,Norway,2023,69264.0
927,Norway,2050,111330.0
928,Norway,1700,871.2247399712111
929,Norway,1750,909.7601348556941
930,Oman,1800,1036.0
931,Oman,1850,1177.0
932,Oman,1900,1300.0
933,Oman,1950,1154.0
934,Oman,2000,38650.0
935,Oman,2023,31985.0
936,Oman,2050,46144.0
937,Pakistan,1800,1156.0
938,Pakistan,1850,1158.0
939,Pakistan,1900,1312.0
940,Pakistan,1950,1192.0
941,Pakistan,2000,3245.0
942,Pakistan,2023,4914.0
943,Pakistan,2050,9227.0
944,Pakistan,1700,683.2692123039965
945,Pakistan,1750,674.4393109469055
946,Palau,1800,950.0
947,Palau,1850,1054.0
948,Palau,1900,1250.0
949,Palau,1950,10349.0
950,Palau,2000,13736.0
951,Palau,2023,16135.0
952,Palau,2050,27505.0
953,Palestine,1800,764.0
954,Palestine,1850,770.0
955,Palestine,1900,1102.0
956,Palestine,1950,1339.0
957,Palestine,2000,4503.0
958,Palestine,2023,5746.0
959,Palestine,2050,8602.0
960,Panama,1800,959.0
961,Panama,1850,1348.0
962,Panama,1900,2412.0
963,Panama,1950,2996.0
964,Panama,2000,14508.0
965,Panama,2023,31825.0
966,Panama,2050,63767.0
967,Papua New Guinea,1800,618.0
968,Papua New Guinea,1850,687.0
969,Papua New Guinea,1900,814.0
970,Papua New Guinea,1950,1070.0
971,Papua New Guinea,2000,2871.0
972,Papua New Guinea,2023,4241.0
973,Papua New Guinea,2050,6852.0
974,Paraguay,1800,945.0
975,Paraguay,1850,1380.0
976,Paraguay,1900,2579.0
977,Paraguay,1950,2779.0
978,Paraguay,2000,8530.0
979,Paraguay,2023,12938.0
980,Paraguay,2050,22971.0
981,Peru,1800,1230.0
982,Peru,1850,1099.0
983,Peru,1900,1260.0
984,Peru,1950,4277.0
985,Peru,2000,6422.0
986,Peru,2023,13207.0
987,Peru,2050,23180.0
988,Philippines,1800,1082.0
989,Philippines,1850,1126.0
990,Philippines,1900,1241.0
991,Philippines,1950,1983.0
992,Philippines,2000,4454.0
993,Philippines,2023,9120.0
994,Philippines,2050,20150.0
995,Poland,1800,1049.0
996,Poland,1850,1145.0
997,Poland,1900,3139.0
998,Poland,1950,4534.0
999,Poland,2000,16258.0
1000,Poland,2023,36657.0
1001,Poland,2050,72064.0
1002,Poland,1700,1206.3113209393325
1003,Poland,1750,995.9081835661926
1004,Portugal,1800,1696.0
1005,Portugal,1850,1709.0
1006,Portugal,1900,2412.0
1007,Portugal,1950,3865.0
1008,Portugal,2000,30383.0
1009,Portugal,2023,35721.0
1010,Portugal,2050,63989.0
1011,Portugal,1700,1162.663946313207
1012,Portugal,1750,1222.0214577188476
1013,Qatar,1800,1242.0
1014,Qatar,1850,1498.0
1015,Qatar,1900,2492.0
1016,Qatar,1950,1788.0
1017,Qatar,2000,86566.0
1018,Qatar,2023,99854.0
1019,Qatar,2050,209113.0
1020,Romania,1800,224.0
1021,Romania,1850,339.0
1022,Romania,1900,715.0
1023,Romania,1950,958.0
1024,Romania,2000,12110.0
1025,Romania,2023,32320.0
1026,Romania,2050,63815.0
1027,Russia,1800,1619.0
1028,Russia,1850,2013.0
1029,Russia,1900,3495.0
1030,Russia,1950,5847.0
1031,Russia,2000,14570.0
1032,Russia,2023,25029.0
1033,Russia,2050,40887.0
1034,Rwanda,1800,488.0
1035,Rwanda,1850,520.0
1036,Rwanda,1900,554.0
1037,Rwanda,1950,679.0
1038,Rwanda,2000,868.0
1039,Rwanda,2023,2480.0
1040,Rwanda,2050,5152.0
1041,Samoa,1800,1585.0
1042,Samoa,1850,1760.0
1043,Samoa,1900,2085.0
1044,Samoa,1950,3369.0
1045,Samoa,2000,4813.0
1046,Samoa,2023,6014.0
1047,Samoa,2050,10732.0
1048,San Marino,1800,1586.0
1049,San Marino,1850,1737.0
1050,San Marino,1900,2515.0
1051,San Marino,1950,9310.0
1052,San Marino,2000,74122.0
1053,San Marino,2023,60342.0
1054,San Marino,2050,98148.0
1055,Sao Tome and Principe,1800,962.0
1056,Sao Tome and Principe,1850,1056.0
1057,Sao Tome and Principe,1900,1158.0
1058,Sao Tome and Principe,1950,1486.0
1059,Sao Tome and Principe,2000,2559.0
1060,Sao Tome and Principe,2023,4028.0
1061,Sao Tome and Principe,2050,6696.0
1062,Saudi Arabia,1800,914.0
1063,Saudi Arabia,1850,949.0
1064,Saudi Arabia,1900,1064.0
1065,Saudi Arabia,1950,4134.0
1066,Saudi Arabia,2000,27788.0
1067,Saudi Arabia,2023,48076.0
1068,Saudi Arabia,2050,76566.0
1069,Senegal,1800,563.0
1070,Senegal,1850,652.0
1071,Senegal,1900,831.0
1072,Senegal,1950,2333.0
1073,Senegal,2000,2595.0
1074,Senegal,2023,3719.0
1075,Senegal,2050,6721.0
1076,Serbia,1800,1537.0
1077,Serbia,1850,1970.0
1078,Serbia,1900,3221.0
1079,Serbia,1950,2690.0
1080,Serbia,2000,8901.0
1081,Serbia,2023,21422.0
1082,Serbia,2050,45204.0
1083,Seychelles,1800,897.0
1084,Seychelles,1850,1092.0
1085,Seychelles,1900,1331.0
1086,Seychelles,1950,3060.0
1087,Seychelles,2000,18993.0
1088,Seychelles,2023,29361.0
1089,Seychelles,2050,58438.0
1090,Sierra Leone,1800,831.0
1091,Sierra Leone,1850,963.0
1092,Sierra Leone,1900,1226.0
1093,Sierra Leone,1950,1049.0
1094,Sierra Leone,2000,1058.0
1095,Sierra Leone,2023,1713.0
1096,Sierra Leone,2050,3090.0
1097,Singapore,1800,1156.0
1098,Singapore,1850,1382.0
1099,Singapore,1900,2564.0
1100,Singapore,1950,4152.0
1101,Singapore,2000,56107.0
1102,Singapore,2023,116982.0
1103,Singapore,2050,206755.0
1104,Slovak Republic,1800,1615.0
1105,Slovak Republic,1850,2068.0
1106,Slovak Republic,1900,3338.0
1107,Slovak Republic,1950,6825.0
1108,Slovak Republic,2000,15667.0
1109,Slovak Republic,2023,33749.0
1110,Slovak Republic,2050,63704.0
1111,Slovenia,1800,1595.0
1112,Slovenia,1850,2043.0
1113,Slovenia,1900,3342.0
1114,Slovenia,1950,4968.0
1115,Slovenia,2000,26277.0
1116,Slovenia,2023,42390.0
1117,Slovenia,2050,79206.0
1118,Solomon Islands,1800,411.0
1119,Solomon Islands,1850,458.0
1120,Solomon Islands,1900,546.0
1121,Solomon Islands,1950,1065.0
1122,Solomon Islands,2000,2254.0
1123,Solomon Islands,2023,2308.0
1124,Solomon Islands,2050,3697.0
1125,Somalia,1800,786.0
1126,Somalia,1850,824.0
1127,Somalia,1900,864.0
1128,Somalia,1950,1129.0
1129,Somalia,2000,780.0
1130,Somalia,2023,1152.0
1131,Somalia,2050,1901.0
1132,South Africa,1800,1777.0
1133,South Africa,1850,1211.0
1134,South Africa,1900,1737.0
1135,South Africa,1950,6576.0
1136,South Africa,2000,11034.0
1137,South Africa,2023,13189.0
1138,South Africa,2050,19670.0
1139,South Korea,1800,948.0
1140,South Korea,1850,951.0
1141,South Korea,1900,1188.0
1142,South Korea,1950,1160.0
1143,South Korea,2000,22964.0
1144,South Korea,2023,46738.0
1145,South Korea,2050,85035.0
1146,South Sudan,1800,574.0
1147,South Sudan,1850,666.0
1148,South Sudan,1900,847.0
1149,South Sudan,1950,2135.0
1150,South Sudan,2000,3171.0
1151,South Sudan,2023,1934.0
1152,South Sudan,2050,3273.0
1153,Spain,1800,1755.0
1154,Spain,1850,1983.0
1155,Spain,1900,3111.0
1156,Spain,1950,4027.0
1157,Spain,2000,34758.0
1158,Spain,2023,40830.0
1159,Spain,2050,69251.0
1160,Spain,1700,1312.275002357832
1161,Spain,1750,1287.515096652968
1162,Sri Lanka,1800,1019.0
1163,Sri Lanka,1850,1045.0
1164,Sri Lanka,1900,2390.0
1165,Sri Lanka,1950,2321.0
1166,Sri Lanka,2000,5950.0
1167,Sri Lanka,2023,13468.0
1168,Sri Lanka,2050,24218.0
1169,St. Kitts and Nevis,1800,1318.0
1170,St. Kitts and Nevis,1850,1618.0
1171,St. Kitts and Nevis,1900,2266.0
1172,St. Kitts and Nevis,1950,3545.0
1173,St. Kitts and Nevis,2000,20114.0
1174,St. Kitts and Nevis,2023,26228.0
1175,St. Kitts and Nevis,2050,45602.0
1176,St. Lucia,1800,989.0
1177,St. Lucia,1850,1096.0
1178,St. Lucia,1900,1292.0
1179,St. Lucia,1950,1431.0
1180,St. Lucia,2000,12990.0
1181,St. Lucia,2023,14649.0
1182,St. Lucia,2050,24095.0
1183,St. Vincent and the Grenadines,1800,949.0
1184,St. Vincent and the Grenadines,1850,1165.0
1185,St. Vincent and the Grenadines,1900,1630.0
1186,St. Vincent and the Grenadines,1950,2418.0
1187,St. Vincent and the Grenadines,2000,8647.0
1188,St. Vincent and the Grenadines,2023,13096.0
1189,St. Vincent and the Grenadines,2050,24230.0
1190,Sudan,1800,586.0
1191,Sudan,1850,680.0
1192,Sudan,1900,866.0
1193,Sudan,1950,1522.0
1194,Sudan,2000,3913.0
1195,Sudan,2023,3802.0
1196,Sudan,2050,7434.0
1197,Suriname,1800,1852.0
1198,Suriname,1850,2274.0
1199,Suriname,1900,3184.0
1200,Suriname,1950,5828.0
1201,Suriname,2000,13068.0
1202,Suriname,2023,15384.0
1203,Suriname,2050,26484.0
1204,Swaziland,1800,555.0
1205,Swaziland,1850,642.0
1206,Swaziland,1900,817.0
1207,Swaziland,1950,702.0
1208,Swaziland,2000,5579.0
1209,Swaziland,2023,8723.0
1210,Swaziland,2050,14386.0
1211,Sweden,1800,1588.0
1212,Sweden,1850,1994.0
1213,Sweden,1900,3859.0
1214,Sweden,1950,12487.0
1215,Sweden,2000,40625.0
1216,Sweden,2023,54287.0
1217,Sweden,2050,90219.0
1218,Sweden,1700,1028.8388973691701
1219,Sweden,1750,1048.6118249057592
1220,Switzerland,1800,2769.0
1221,Switzerland,1850,2840.0
1222,Switzerland,1900,7686.0
1223,Switzerland,1950,24928.0
1224,Switzerland,2000,59389.0
1225,Switzerland,2023,72181.0
1226,Switzerland,2050,113858.0
1227,Switzerland,1700,1361.7146008546615
1228,Switzerland,1750,1481.8003679502237
1229,Syria,1800,1255.0
1230,Syria,1850,1471.0
1231,Syria,1900,2141.0
1232,Syria,1950,4461.0
1233,Syria,2000,8914.0
1234,Syria,2023,4146.0
1235,Syria,2050,7111.0
1236,Taiwan,1800,1123.0
1237,Taiwan,1850,1124.0
1238,Taiwan,1900,1250.0
1239,Taiwan,1950,1718.0
1240,Taiwan,2000,31139.0
1241,Taiwan,2023,63160.0
1242,Taiwan,2050,111895.0
1243,Tajikistan,1800,629.0
1244,Tajikistan,1850,752.0
1245,Tajikistan,1900,1253.0
1246,Tajikistan,1950,3054.0
1247,Tajikistan,2000,1325.0
1248,Tajikistan,2023,4019.0
1249,Tajikistan,2050,7242.0
1250,Tanzania,1800,636.0
1251,Tanzania,1850,692.0
1252,Tanzania,1900,630.0
1253,Tanzania,1950,786.0
1254,Tanzania,2000,1409.0
1255,Tanzania,2023,2870.0
1256,Tanzania,2050,5390.0
1257,Thailand,1800,1057.0
1258,Thailand,1850,1098.0
1259,Thailand,1900,1498.0
1260,Thailand,1950,1514.0
1261,Thailand,2000,9810.0
1262,Thailand,2023,18797.0
1263,Thailand,2050,36071.0
1264,Timor-Leste,1800,590.0
1265,Timor-Leste,1850,651.0
1266,Timor-Leste,1900,719.0
1267,Timor-Leste,1950,797.0
1268,Timor-Leste,2000,2328.0
1269,Timor-Leste,2023,2865.0
1270,Timor-Leste,2050,4596.0
1271,Togo,1800,772.0
1272,Togo,1850,895.0
1273,Togo,1900,1140.0
1274,Togo,1950,1011.0
1275,Togo,2000,1700.0
1276,Togo,2023,2308.0
1277,Togo,2050,4693.0
1278,Tonga,1800,751.0
1279,Tonga,1850,833.0
1280,Tonga,1900,987.0
1281,Tonga,1950,1565.0
1282,Tonga,2000,5034.0
1283,Tonga,2023,6491.0
1284,Tonga,2050,11528.0
1285,Trinidad and Tobago,1800,1392.0
1286,Trinidad and Tobago,1850,1644.0
1287,Trinidad and Tobago,1900,2155.0
1288,Trinidad and Tobago,1950,6807.0
1289,Trinidad and Tobago,2000,16940.0
1290,Trinidad and Tobago,2023,25245.0
1291,Trinidad and Tobago,2050,40636.0
1292,Tunisia,1800,801.0
1293,Tunisia,1850,1005.0
1294,Tunisia,1900,1479.0
1295,Tunisia,1950,2066.0
1296,Tunisia,2000,7819.0
1297,Tunisia,2023,10184.0
1298,Tunisia,2050,16354.0
1299,Turkey,1800,1115.0
1300,Turkey,1850,1261.0
1301,Turkey,1900,1595.0
1302,Turkey,1950,2417.0
1303,Turkey,2000,15434.0
1304,Turkey,2023,32341.0
1305,Turkey,2050,58062.0
1306,Turkey,1700,669.9999999999925
1307,Turkey,1750,777.3763704550348
1308,Turkmenistan,1800,1068.0
1309,Turkmenistan,1850,1327.0
1310,Turkmenistan,1900,2304.0
1311,Turkmenistan,1950,5230.0
1312,Turkmenistan,2000,4622.0
1313,Turkmenistan,2023,15471.0
1314,Turkmenistan,2050,24471.0
1315,Tuvalu,1800,814.0
1316,Tuvalu,1850,903.0
1317,Tuvalu,1900,1070.0
1318,Tuvalu,1950,1606.0
1319,Tuvalu,2000,3351.0
1320,Tuvalu,2023,4647.0
1321,Tuvalu,2050,8962.0
1322,Uganda,1800,525.0
1323,Uganda,1850,609.0
1324,Uganda,1900,774.0
1325,Uganda,1950,1273.0
1326,Uganda,2000,1261.0
1327,Uganda,2023,2231.0
1328,Uganda,2050,4146.0
1329,Ukraine,1800,864.0
1330,Ukraine,1850,1073.0
1331,Ukraine,1900,1865.0
1332,Ukraine,1950,4597.0
1333,Ukraine,2000,7497.0
1334,Ukraine,2023,13884.0
1335,Ukraine,2050,28110.0
1336,United Arab Emirates,1800,1130.0
1337,United Arab Emirates,1850,1362.0
1338,United Arab Emirates,1900,3313.0
1339,United Arab Emirates,1950,28492.0
1340,United Arab Emirates,2000,71642.0
1341,United Arab Emirates,2023,66344.0
1342,United Arab Emirates,2050,121841.0
1343,United Kingdom,1800,3886.0
1344,United Kingdom,1850,5036.0
1345,United Kingdom,1900,8828.0
1346,United Kingdom,1950,12858.0
1347,United Kingdom,2000,38915.0
1348,United Kingdom,2023,47525.0
1349,United Kingdom,2050,78909.0
1350,United Kingdom,1700,1815.687231322987
1351,United Kingdom,1750,2183.9226220245805
1352,United States,1800,2959.0
1353,United States,1850,4222.0
1354,United States,1900,9343.0
1355,United States,1950,17716.0
1356,United States,2000,50125.0
1357,United States,2023,66508.0
1358,United States,2050,109514.0
1359,Uruguay,1800,2137.0
1360,Uruguay,1850,2868.0
1361,Uruguay,1900,3937.0
1362,Uruguay,1950,8155.0
1363,Uruguay,2000,14483.0
1364,Uruguay,2023,23828.0
1365,Uruguay,2050,41842.0
1366,Uzbekistan,1800,568.0
1367,Uzbekistan,1850,625.0
1368,Uzbekistan,1900,924.0
1369,Uzbekistan,1950,2236.0
1370,Uzbekistan,2000,2968.0
1371,Uzbekistan,2023,8067.0
1372,Uzbekistan,2050,15731.0
1373,Vanuatu,1800,662.0
1374,Vanuatu,1850,736.0
1375,Vanuatu,1900,872.0
1376,Vanuatu,1950,1466.0
1377,Vanuatu,2000,3068.0
1378,Vanuatu,2023,2753.0
1379,Vanuatu,2050,4038.0
1380,Venezuela,1800,1247.0
1381,Venezuela,1850,2190.0
1382,Venezuela,1900,2146.0
1383,Venezuela,1950,9837.0
1384,Venezuela,2000,16266.0
1385,Venezuela,2023,4235.0
1386,Venezuela,2050,2067.0
1387,Vietnam,1800,976.0
1388,Vietnam,1850,952.0
1389,Vietnam,1900,1207.0
1390,Vietnam,1950,1219.0
1391,Vietnam,2000,2955.0
1392,Vietnam,2023,9308.0
1393,Vietnam,2050,22127.0
1394,Yemen,1800,993.0
1395,Yemen,1850,1143.0
1396,Yemen,1900,1318.0
1397,Yemen,1950,1688.0
1398,Yemen,2000,4896.0
1399,Yemen,2023,2242.0
1400,Yemen,2050,4537.0
1401,Zambia,1800,751.0
1402,Zambia,1850,847.0
1403,Zambia,1900,957.0
1404,Zambia,1950,1225.0
1405,Zambia,2000,1991.0
1406,Zambia,2023,3338.0
1407,Zambia,2050,5680.0
1408,Zimbabwe,1800,984.0
1409,Zimbabwe,1850,1045.0
1410,Zimbabwe,1900,1109.0
1411,Zimbabwe,1950,1298.0
1412,Zimbabwe,2000,4353.0
1413,Zimbabwe,2023,3594.0
1414,Zimbabwe,2050,5921.0
