,Date,Index
0,1890.0,100.0
1,1891.0,88.01179105656392
2,1892.0,95.42173618250325
3,1893.0,92.29738548098196
4,1894.0,123.98048277944352
5,1895.0,117.45509156635745
6,1896.0,100.30299018534107
7,1897.0,106.51570280594892
8,1898.0,110.18413977609032
9,1899.0,103.85311334184749
10,1900.0,101.57429475419818
11,1901.0,87.32609550259289
12,1902.0,100.47364450144372
13,1903.0,93.07489238475267
14,1904.0,101.85435896630196
15,1905.0,87.2485475278975
16,1906.0,103.52516731881619
17,1907.0,109.31652066458435
18,1908.0,100.81918235205104
19,1909.0,95.38041378581768
20,1910.0,93.1106367072284
21,1911.0,97.54333604485521
22,1912.0,102.3651618352995
23,1913.0,95.40856079923094
24,1914.0,96.97716369789562
25,1915.0,88.14876379786155
26,1916.0,93.72485164834045
27,1917.0,85.00903741862217
28,1918.0,75.56662106329527
29,1919.0,70.51379535554898
30,1920.0,66.07414907003694
31,1921.0,65.61430847947112
32,1922.0,74.79619714101761
33,1923.0,76.35007781532083
34,1924.0,74.28697788319552
35,1925.0,78.16282020753616
36,1926.0,72.4906015524438
37,1927.0,71.38030121096247
38,1928.0,73.28212987318126
39,1929.0,72.61432987989278
40,1930.0,69.49191369505738
41,1931.0,68.64520320702393
42,1932.0,68.3371935122121
43,1933.0,72.86594697645334
44,1934.0,73.27941112856544
45,1935.0,78.06999902861963
46,1936.0,79.41489504934907
47,1937.0,79.71761780681189
48,1938.0,78.46465293653384
49,1939.0,78.54968493492916
50,1940.0,81.73080632803105
51,1941.0,73.81588342928296
52,1942.0,68.50282682878371
53,1943.0,70.92297420081694
54,1944.0,80.30899578637265
55,1945.0,87.75004612093748
56,1946.0,106.50589550863114
57,1947.0,109.32967071418366
58,1948.0,101.22257950824536
59,1949.0,100.04660762637593
60,1950.0,105.89483934250828
61,1951.0,103.89866872416337
62,1952.0,103.97432747997286
63,1953.0416666666667,114.71330928920199
64,1953.125,115.14618970161406
65,1953.2083333333333,114.71330928920199
66,1953.2916666666665,114.97977458371813
67,1953.3749999999998,114.68187237243323
68,1953.458333333333,114.25395493820773
69,1953.5416666666663,114.51843168574987
70,1953.6249999999995,114.2244593901547
71,1953.7083333333328,114.35620617145823
72,1953.791666666666,113.93266466711948
73,1953.8749999999993,114.2244593901547
74,1953.9583333333326,114.2244593901547
75,1954.0416666666658,114.2244593901547
76,1954.124999999999,114.35620617145823
77,1954.2083333333323,114.35620617145823
78,1954.2916666666656,114.65067005952096
79,1954.3749999999989,114.2244593901547
80,1954.4583333333321,114.35620617145823
81,1954.5416666666654,114.75144651536878
82,1954.6249999999986,115.01494007797584
83,1954.708333333332,115.70857704968955
84,1954.7916666666652,115.57633867591846
85,1954.8749999999984,115.57633867591846
86,1954.9583333333317,116.14194250680451
87,1955.041666666665,116.27467615538369
88,1955.1249999999982,115.87647520964606
89,1955.2083333333314,115.61100791248765
90,1955.2916666666647,114.94733966959164
91,1955.374999999998,114.94733966959164
92,1955.4583333333312,115.47827426390846
93,1955.5416666666645,115.44410030214738
94,1955.6249999999977,116.10529217100276
95,1955.708333333331,115.93716754710051
96,1955.7916666666642,115.805420765797
97,1955.8749999999975,115.54192720318994
98,1955.9583333333308,115.70857704968955
99,1956.041666666664,115.44410030214738
100,1956.1249999999973,115.04738518083417
101,1956.2083333333305,114.65067005952096
102,1956.2916666666638,113.6974722649406
103,1956.374999999997,113.40762934607285
104,1956.4583333333303,113.74639294476287
105,1956.5416666666636,113.82152580354028
106,1956.6249999999968,115.01735302268835
107,1956.70833333333,114.46823901833315
108,1956.7916666666633,113.9231185703732
109,1956.8749999999966,113.66537395822303
110,1956.9583333333298,113.38194827058688
111,1957.041666666663,113.76716440287652
112,1957.1249999999964,114.37998717891374
113,1957.2083333333296,113.96854837611187
114,1957.2916666666629,114.32220700208958
115,1957.3749999999961,114.29362645033903
116,1957.4583333333294,113.50852581346261
117,1957.5416666666626,112.70634541902118
118,1957.624999999996,112.70634541902118
119,1957.7083333333292,113.08203323708454
120,1957.7916666666624,113.70817960052356
121,1957.8749999999957,113.30779868643724
122,1957.958333333329,113.18301036189271
123,1958.0416666666622,112.51543645786073
124,1958.1249999999955,112.51543645786073
125,1958.2083333333287,112.71852048719914
126,1958.291666666662,112.57374971852822
127,1958.3749999999952,112.81900843251195
128,1958.4583333333285,112.20586164755264
129,1958.5416666666617,111.81894488325074
130,1958.624999999995,112.08323229056077
131,1958.7083333333283,111.7153442195852
132,1958.7916666666615,111.59271486259333
133,1958.8749999999948,111.45232539183023
134,1958.958333333328,111.96060293356891
135,1959.0416666666613,111.33011889469006
136,1959.1249999999945,111.59271486259333
137,1959.2083333333278,111.59271486259333
138,1959.291666666661,111.20791239754989
139,1959.3749999999943,111.69673838611055
140,1959.4583333333276,111.31290079715484
141,1959.5416666666608,110.56758383376754
142,1959.624999999994,110.44621436742969
143,1959.7083333333273,110.31117530249408
144,1959.7916666666606,110.53868634178234
145,1959.8749999999939,110.65923016549202
146,1959.9583333333271,110.17705487065328
147,1960.0416666666604,110.91595148288056
148,1960.1249999999936,110.53868634178234
149,1960.208333333327,110.53868634178234
150,1960.2916666666601,110.16397893045425
151,1960.3749999999934,109.92370852929734
152,1960.4583333333267,109.31288597230207
153,1960.54166666666,109.31288597230207
154,1960.6249999999932,109.79180332595946
155,1960.7083333333264,110.27072067961687
156,1960.7916666666597,109.88742608616958
157,1960.874999999993,109.53064872874695
158,1960.9583333333262,109.53064872874695
159,1961.0416666666595,109.53064872874695
160,1961.1249999999927,109.29279715713189
161,1961.208333333326,109.53064872874695
162,1961.2916666666592,109.05494558551679
163,1961.3749999999925,109.41172294293942
164,1961.4583333333258,109.29279715713189
165,1961.541666666659,108.91857735112414
166,1961.6249999999923,109.40138157026048
167,1961.7083333333255,109.03671029835962
168,1961.7916666666588,109.03671029835962
169,1961.874999999992,109.6273750345371
170,1961.9583333333253,109.8636409290081
171,1962.0416666666586,109.98177387624358
172,1962.1249999999918,109.38090496522184
173,1962.208333333325,109.38090496522184
174,1962.2916666666583,109.01871653818469
175,1962.3749999999916,109.60546958736761
176,1962.4583333333248,109.72282019720417
177,1962.541666666658,109.36069867840152
178,1962.6249999999914,109.36069867840152
179,1962.7083333333246,108.88438097166124
180,1962.7916666666579,108.65122383895961
181,1962.8749999999911,108.7678024053104
182,1962.9583333333244,108.7678024053104
183,1963.0416666666576,108.88438097166124
184,1963.124999999991,108.88438097166124
185,1963.2083333333242,109.1083647089779
186,1963.2916666666574,109.57315007515031
187,1963.3749999999907,109.3407573920641
188,1963.458333333324,108.98343465548874
189,1963.5416666666572,108.8593184785695
190,1963.6249999999905,108.8593184785695
191,1963.7083333333237,108.8593184785695
192,1963.791666666657,108.50587913285989
193,1963.8749999999902,109.19626648683355
194,1963.9583333333235,109.30164923827613
195,1964.0416666666567,109.30164923827613
196,1964.12499999999,109.64572578362221
197,1964.2083333333233,109.64572578362221
198,1964.2916666666565,109.30164923827613
199,1964.3749999999898,108.842880511148
200,1964.458333333323,108.83474106598929
201,1964.5416666666563,108.71269935304815
202,1964.6249999999895,109.40635210099973
203,1964.7083333333228,109.39642702193521
204,1964.791666666656,109.6243362448976
205,1964.8749999999893,109.61374430985607
206,1964.9583333333226,109.61374430985607
207,1965.0416666666558,110.29528054390701
208,1965.124999999989,110.29528054390701
209,1965.2083333333223,109.60322005491065
210,1965.2916666666556,109.02843346766161
211,1965.3749999999889,108.91556759450668
212,1965.4583333333221,108.22622855909839
213,1965.5416666666554,108.4505316234696
214,1965.6249999999886,108.4505316234696
215,1965.708333333322,108.4505316234696
216,1965.7916666666551,108.77920283293464
217,1965.8749999999884,109.33819154225084
218,1965.9583333333217,109.32869928114924
219,1966.041666666655,109.66303781106103
220,1966.1249999999882,108.75614454867534
221,1966.2083333333214,108.41734036005018
222,1966.2916666666547,107.85574656268346
223,1966.374999999988,108.07518856993205
224,1966.4583333333212,107.96038789021407
225,1966.5416666666545,107.73724787876921
226,1966.6249999999877,106.75316791464233
227,1966.708333333321,106.75316791464233
228,1966.7916666666542,106.53509253729679
229,1966.8749999999875,106.53509253729679
230,1966.9583333333208,106.96597258800375
231,1967.041666666654,106.96597258800375
232,1967.1249999999873,106.96597258800375
233,1967.2083333333205,105.89007815835971
234,1967.2916666666538,105.99844510254165
235,1967.374999999987,106.3196525119433
236,1967.4583333333203,106.21322643335279
237,1967.5416666666536,105.89522276139664
