,x1,y1,x2,y2,x3,y3,gx,gy,x,y2r,y3r
0,0.1127757847533637,3.219650288092189,0.7414215246636786,4.408505721830985,0.115946188340807,1.9641485275288084,2.9805187319884734,51.74731182795699,1.0,4.339083506722151,1.9470763977806222
1,0.7414215246636786,3.176261403649167,1.9987130044843069,4.269661291613316,2.2029775784753376,1.91293213828425,9.189932756964456,18.413978494623663,2.0,4.247966849391805,1.930004268032436
2,1.3700672645739915,3.1111780769846344,2.3916165919282517,4.226272407170294,7.24663677130045,1.63124199743918,15.647723342939482,14.045698924731193,3.0,4.152511303617157,1.8659837814767384
3,1.9987130044843069,3.0677891925416128,3.5703273542600904,4.07875020006402,11.304753363228704,1.3751600512163882,22.478078770413067,5.30913978494624,4.0,3.9963113196222784,1.8190354246692266
4,2.62735874439462,3.028739196542893,3.963230941704037,4.035361315620998,15.420843049327354,1.0038412291933412,29.06005763688761,7.056451612903231,5.0,3.9572613236235585,1.7720870678617149
5,3.256004484304933,2.96365586987836,5.141941704035876,3.918211327624839,20.17463677130045,0.4660691421254794,35.45575408261287,0.9408602150537676,6.0,3.796722451184378,1.7251387110542034
6,3.884650224215248,2.9202669854353385,5.613426008968611,3.8531280009603055,24.232753363228703,-0.0204865556978237,41.9135446685879,1.881720430107535,7.0,3.714283570742637,1.6781903542466918
7,4.513295964125561,2.8725392125480145,6.71355605381166,3.74031690140845,32.00114798206278,-1.070422535211268,61.65948126801153,0.9408602150537676,8.0,3.6275058018565933,1.5800256081946218
8,5.141941704035876,2.811794774327784,7.185040358744397,3.688250240076824,39.18981165919283,-2.0691421254801545,,,9.0,3.482876187046521,1.5288092189500633
9,5.770587443946189,2.7684058898847623,8.442331838565023,3.566761363636363,45.1610403587444,-2.901408450704226,,,10.0,3.4510576717883046,1.477592829705505
10,6.399233183856504,2.707661451664532,8.992396860986547,3.514694702304737,51.30618834080718,-3.7976952624839946,,,11.0,3.3512632375693547,1.4263764404609465
11,6.949298206278028,2.681628120998719,10.171107623318386,3.4192391565300886,57.857147982062784,-4.745198463508324,,,12.0,3.268824357127613,1.3008962868117788
12,7.65652466367713,2.607867017445582,11.768915545590431,3.283287318608621,64.06026905829597,-5.667093469910371,,,13.0,3.2167576957959874,1.2266325224071695
13,8.206589686098654,2.577494798335467,12.292786995515696,3.254361395646606,,,,,14.0,3.1502280729833543,1.15236875800256
14,8.91381614349776,2.503733694782329,13.392917040358745,3.1791539959453687,,,,,15.0,3.080805857874519,1.0781049935979505
15,9.542461883408071,2.46468369878361,14.02156278026906,3.12130215002134,,,,,16.0,2.9737799429150655,0.9142125480153642
16,10.171107623318386,2.416955925896286,15.22646711509716,3.0403095657276986,,,,,17.0,2.9217132815834392,0.8245838668373873
17,10.825946935724966,2.363442968416559,15.750338565022425,3.011383642765684,,,,,18.0,2.885555877880921,0.7349551856594103
18,11.585560538116594,2.295467049455825,16.955242899850525,2.9361762430644465,,,,,19.0,2.850844770326504,0.6453265044814334
19,12.135625560538118,2.26509483034571,17.479114349775784,2.907250320102432,,,,,20.0,2.807455885883482,0.5556978233034564
20,12.81665844544096,2.2014577998292784,18.814986547085205,2.8638614356594103,,,,,21.0,2.76406700144046,0.3687580025608188
21,13.471497757847535,2.152283730793853,19.286470852017946,2.8378281049935974,,,,,22.0,2.7206781169974383,0.27144686299615817
22,14.073949925261584,2.0973244771660258,20.543762331838565,2.777083666773367,,,,,23.0,2.690305897887323,0.17413572343149758
23,14.728789237668162,2.048150408130601,21.015246636771305,2.7510503361075536,,,,,24.0,2.659933678777208,0.07682458386683694
24,15.357434977578476,1.9960837467989752,28.166091928251127,2.508072583226632,,,,,25.0,2.6295614596670926,-0.13714610897709528
25,16.01227428998505,1.94690967776355,29.97344843049328,2.473361475672214,,,,,26.0,2.599189240556978,-0.25380566225636686
26,16.6147264573991,1.8919504241357223,31.78080493273543,2.438650368117797,,,,,27.0,2.5688170214468626,-0.37046521553563844
27,17.26956576980568,1.8427763551002976,33.58816143497758,2.40393926056338,,,,,28.0,2.5384448023367474,-0.48712476881491
28,18.00298579970105,1.784924509176269,35.395517937219736,2.369228153008962,,,,,29.0,2.4907170294494234,-0.6037843220941815
29,18.657825112107624,1.748767105473751,37.20287443946189,2.3345170454545445,,,,,30.0,2.4617911064874085,-0.7204438753734531
30,19.286470852017946,1.7053782210307291,39.01023094170404,2.2998059379001274,,,,,31.0,2.450220737302603,-0.8371034286527247
31,19.915116591928253,1.6402948943661966,40.8175874439462,2.26509483034571,,,,,32.0,2.4270799989329914,-0.9537629819319963
32,20.517568759342304,1.611368971404182,42.624943946188345,2.2303837227912924,,,,,33.0,2.4155096297481857,-1.1952624839948789
33,21.198601644245144,1.5650874946649584,43.96081614349776,2.221705945902688,,,,,34.0,2.392368891378574,-1.3201024327784896
34,21.958215246636776,1.4971115757042246,45.689591928251126,2.1956726152368757,,,,,35.0,2.380798522193768,-1.4449423815621003
35,22.508280269058297,1.4667393565941094,47.57552914798207,2.1609615076824578,,,,,36.0,2.3576577838241564,-1.5697823303457112
36,23.21550672645741,1.3929782530409724,49.85436995515696,2.12625040012804,,,,,37.0,2.34608741463935,-1.6946222791293222
37,23.84415246636772,1.358267145486555,52.919017937219735,2.0915392925736227,,,,,38.0,2.322946676269739,-1.8194622279129329
38,24.446604633781767,1.2989690034144252,54.96211659192825,2.0568281850192056,,,,,39.0,2.311376307084933,-1.9443021766965436
39,25.101443946188347,1.2497949343790005,58.41966816143498,2.022117077464788,,,,,40.0,2.2824503841229187,-2.188037314797879
40,25.7038961136024,1.194835680751173,63.76315695067265,1.952694862355953,,,,,41.0,2.253524461160904,-2.3069325041156037
41,26.38492899850523,1.1485542040119494,64.31322197309417,1.952694862355953,,,,,42.0,2.241954091976098,-2.425827693433328
42,26.987381165919288,1.093594950384122,,,,,,,43.0,2.2260448343469905,-2.5447228827510524
43,27.6160269058296,1.0545449543854026,,,,,,,44.0,2.213028169014084,-2.663618072068777
44,28.40183408071749,0.976444962387964,,,,,,,45.0,2.20435039212548,-2.7825132613865016
45,29.030479820627804,0.9373949663892436,,,,,,,46.0,2.1841022460520696,-3.0294494238156213
46,29.65912556053812,0.8896671935019196,,,,,,,47.0,2.172531876867264,-3.157490396927017
47,30.31396487294469,0.8361542360221925,,,,,,,48.0,2.1493911384976516,-3.2855313700384126
48,30.916417040358745,0.7811949823943651,,,,,,,49.0,2.137820769312846,-3.413572343149808
