,date,indicator,value
68,2020-06-01,16% Trimmed Mean ,2.207838598083867
69,2020-06-01,Core,1.2162675788673472
70,2020-06-01,Median ,2.5179886589749008
71,2020-06-01,Headline,0.7439310884886474
72,2020-07-01,16% Trimmed Mean ,2.3204809274368405
73,2020-07-01,Core,1.5553869499241202
74,2020-07-01,Median ,2.536246665370667
75,2020-07-01,Headline,1.0550996483001285
76,2020-08-01,16% Trimmed Mean ,2.3739362593118813
77,2020-08-01,Core,1.7032551097653226
78,2020-08-01,Median ,2.520576808486719
79,2020-08-01,Headline,1.3276064037485158
80,2020-09-01,16% Trimmed Mean ,2.3170251561016375
81,2020-09-01,Core,1.7384731670445852
82,2020-09-01,Median ,2.358373995343467
83,2020-09-01,Headline,1.403508771929829
84,2020-10-01,16% Trimmed Mean ,2.2151861912366395
85,2020-10-01,Core,1.6603773584905612
86,2020-10-01,Median ,2.3659728250098553
87,2020-10-01,Headline,1.2043512043512061
88,2020-11-01,16% Trimmed Mean ,2.119356555576268
89,2020-11-01,Core,1.657874905802581
90,2020-11-01,Median ,2.2034661052213984
91,2020-11-01,Headline,1.1240310077519355
92,2020-12-01,16% Trimmed Mean ,2.122233289924469
93,2020-12-01,Core,1.5807301467820833
94,2020-12-01,Median ,2.1814901619950495
95,2020-12-01,Headline,1.3168086754454134
96,2021-01-01,16% Trimmed Mean ,1.9658809146335883
97,2021-01-01,Core,1.3894104393540996
98,2021-01-01,Median ,2.048981997747613
99,2021-01-01,Headline,1.352918438345574
100,2021-02-01,16% Trimmed Mean ,2.0172229727696713
101,2021-02-01,Core,1.2738853503184933
102,2021-02-01,Median ,2.05284542118296
103,2021-02-01,Headline,1.7001545595054068
104,2021-03-01,16% Trimmed Mean ,2.099049759758941
105,2021-03-01,Core,1.6491754122938351
106,2021-03-01,Median ,1.9921082787133462
107,2021-03-01,Headline,2.635658914728678
108,2021-04-01,16% Trimmed Mean ,2.415146259695899
109,2021-04-01,Core,2.9721595184349026
110,2021-04-01,Median ,2.0844893831855513
111,2021-04-01,Headline,4.1373926619828305
112,2021-05-01,16% Trimmed Mean ,2.5873821438270763
113,2021-05-01,Core,3.8027108433734913
114,2021-05-01,Median ,2.0939035839449014
115,2021-05-01,Headline,4.962876123485738
116,2021-06-01,16% Trimmed Mean ,2.867367847059609
117,2021-06-01,Core,4.431092752534749
118,2021-06-01,Median ,2.1915496204340426
119,2021-06-01,Headline,5.324523902059841
120,2021-07-01,16% Trimmed Mean ,2.955257846500902
121,2021-07-01,Core,4.258498319013837
122,2021-07-01,Median ,2.259308326754184
123,2021-07-01,Headline,5.4
124,2021-08-01,16% Trimmed Mean ,3.126862911182403
125,2021-08-01,Core,3.9449199851135264
126,2021-08-01,Median ,2.3937690739981305
127,2021-08-01,Headline,5.3
128,2021-09-01,16% Trimmed Mean ,3.4899896555347065
129,2021-09-01,Core,4.011887072808329
130,2021-09-01,Median ,2.749780638567522
131,2021-09-01,Headline,5.382545174932707
132,2021-10-01,16% Trimmed Mean ,4.047645510963814
133,2021-10-01,Core,4.565701559020052
134,2021-10-01,Median ,3.093183913435581
135,2021-10-01,Headline,6.218809980806128
136,2021-11-01,16% Trimmed Mean ,4.459848459038572
137,2021-11-01,Core,4.96664195700518
138,2021-11-01,Median ,3.4664777775286417
139,2021-11-01,Headline,6.8
140,2021-12-01,16% Trimmed Mean ,4.727540849395549
141,2021-12-01,Core,5.520563171545034
142,2021-12-01,Median ,3.7629765880312624
143,2021-12-01,Headline,7.0
