"","Months","Containment","Income support","Debt relief"
"1",0.0333333333333333,29.475340437514,0.175334984440139,0.477770037550188
"2",0.154852320675105,34.6140334024698,0.292244191644781,0.582230451494114
"3",0.276371308016878,39.6707088219826,0.40776836287269,0.685103415949337
"4",0.39789029535865,44.5633491506094,0.520522462147132,0.784801481427151
"5",0.519409282700422,49.2099368429074,0.629121453491375,0.879737198438852
"6",0.640928270042194,53.5284543534335,0.732180300928684,0.968323117495737
"7",0.762447257383966,57.4368841367447,0.828313968482328,1.0489717891091
"8",0.883966244725738,60.8532086473982,0.916137420175572,1.12009576379024
"9",1.00548523206751,63.6954103399509,0.994265620031683,1.18010759205045
"10",1.12700421940928,65.8817700515328,1.0613184194419,1.22742739486279
"11",1.24852320675105,67.3790184895628,1.11670925617129,1.26170454692882
"12",1.37004219409283,68.2554856275619,1.1615157167781,1.28516616517988
"13",1.4915611814346,68.5922945918679,1.19702493372223,1.30036395009532
"14",1.61308016877637,68.4705685088186,1.22452403946355,1.30984960215449
"15",1.73459915611814,67.9714305047518,1.24530016646196,1.31617482183673
"16",1.85611814345992,67.1760037060053,1.26064044717735,1.32189130962141
"17",1.97763713080169,66.165411238917,1.27183201406959,1.32955076598788
"18",2.09915611814346,65.0207762298246,1.28016199959858,1.34170489141547
"19",2.22067510548523,63.8222738607231,1.28689472599964,1.36084285888584
"20",2.342194092827,62.6213299390825,1.29260272416647,1.38755749961389
"21",2.46371308016878,61.4361329738496,1.29705874149423,1.42024927442582
"22",2.58523206751055,60.2830200201761,1.29999097415825,1.45719652012884
"23",2.70675105485232,59.1783281332142,1.30112761833385,1.49667757353015
"24",2.82827004219409,58.1383943681156,1.30019687019636,1.53697077143697
"25",2.94978902953586,57.1795557800325,1.29692692592111,1.57635445065652
"26",3.07130801687764,56.3181494241167,1.29104598168342,1.613106947996
"27",3.19282700421941,55.5705123555201,1.28228223365861,1.64550660026263
"28",3.31434599156118,54.9514100820481,1.27042947233883,1.6719341472981
"29",3.43586497890295,54.4573388736006,1.25604402214908,1.69196076422014
"30",3.55738396624473,54.0730083949777,1.24017416489039,1.70592564890515
"31",3.6789029535865,53.7829318675611,1.22387638165342,1.71418079960888
"32",3.80042194092827,53.5716225127323,1.20820715352881,1.71707821458706
"33",3.92194092827004,53.4235935518729,1.19422296160721,1.71496989209541
"34",4.04345991561181,53.3233582063646,1.18298028697926,1.70820783038968
"35",4.16497890295359,53.255429697589,1.17553561073562,1.69714402772558
"36",4.28649789029536,53.2043212469278,1.17294541396693,1.68213048235887
"37",4.40801687763713,53.1557066077928,1.17591182774578,1.66359840065646
"38",4.5295358649789,53.1017535263043,1.18315414564148,1.64242221406064
"39",4.65105485232067,53.0368873460479,1.19270233970383,1.61963043854254
"40",4.77257383966245,52.9555356772729,1.20258568989276,1.5962517447766
"41",4.89409282700422,52.852126130229,1.21083347616821,1.57331480343727
"42",5.01561181434599,52.7210863151657,1.2154749784901,1.551848285199
"43",5.13713080168776,52.5568438423326,1.21453947681837,1.53288086073625
"44",5.25864978902954,52.3538263219792,1.20605625111296,1.51744120072346
"45",5.38016877637131,52.1064646634999,1.1880555944563,1.5065575327829
"46",5.50168776371308,51.8124757246205,1.15957686994494,1.50081680454731
"47",5.62320675105485,51.4790284132365,1.12256203664982,1.49953661910133
"48",5.74472573839662,51.1149807994378,1.07947177236398,1.5018077368041
"49",5.8662447257384,50.7291909533142,1.03276675488046,1.50672091801473
"50",5.98776371308017,50.3305169449557,0.984907661992302,1.51336692309235
"51",6.10928270042194,49.9278168444521,0.938355171492552,1.52083651239606
"52",6.23080168776371,49.5299487218933,0.895569961174254,1.528220446285
"53",6.35232067510549,49.1457706473692,0.859012708830452,1.53460948511829
"54",6.47383966244726,48.7841833674978,0.831123189454414,1.53910238493818
"55",6.59535864978903,48.4566482205863,0.813087010052989,1.54127764277508
"56",6.7168776371308,48.1785954620602,0.80414581725407,1.54145735419108
"57",6.83839662447257,47.96579675957,0.80337403528736,1.54002758021331
"58",6.95991561181435,47.8340237807663,0.809846088382565,1.53737438186895
"59",7.08143459915612,47.7990481932997,0.822636400769386,1.53388382018514
"60",7.20295358649789,47.8766416648208,0.840819396677529,1.52994195618904
"61",7.32447257383966,48.0825758629802,0.863469500336696,1.52593485090781
"62",7.44599156118143,48.4326224554286,0.889661135976591,1.52224856536859
"63",7.56751054852321,48.9411828043481,0.918472557271422,1.51925895054487
"64",7.68902953586498,49.5980585481521,0.949050764083125,1.51715856652617
"65",7.81054852320675,50.3717732219404,0.980602219887885,1.5159814316883
"66",7.93206751054852,51.2301487644133,1.01233534883748,1.51575633685955
"67",8.0535864978903,52.1410071142706,1.04345857508367,1.51651207286822
"68",8.17510548523207,53.0721702102127,1.07318032277825,1.5182774305426
"69",8.29662447257384,53.9914599909395,1.10070901607297,1.521081200711
"70",8.41814345991561,54.8666983951511,1.12525307911962,1.52495217420171
"71",8.53966244725738,55.6657073615476,1.14602093606997,1.52991914184304
"72",8.66118143459916,56.3598645262671,1.16232546343423,1.53599853111133
"73",8.78270042194093,56.9487857756535,1.17430906607375,1.5431085835625
"74",8.9042194092827,57.4455530338698,1.18250972789832,1.55112071861199
"75",9.02573839662447,57.8633311567974,1.18746786902436,1.55990606731718
"76",9.14725738396624,58.2152850003177,1.18972390956831,1.56933576073546
"77",9.26877637130802,58.5145794203123,1.18981826964657,1.57928092992422
"78",9.39029535864979,58.7743792726624,1.18829136937557,1.58961270594082
"79",9.51181434599156,59.0078494132497,1.18568362887172,1.60020221984267
"80",9.63333333333333,59.2281546979555,1.18253546825146,1.61092060268713
