"","Months","Containment","Income support","Debt relief"
"1",0.0333333333333333,21.336817971684,0.221494532820521,0.16527792056646
"2",0.154852320675105,26.0142669057753,0.345262603991071,0.297381441539007
"3",0.276371308016878,30.6404210501458,0.468203004588179,0.428382207554417
"4",0.39789029535865,35.1639856150744,0.589488064038406,0.557177463655549
"5",0.519409282700422,39.5336658108403,0.708290111768309,0.682664454885266
"6",0.640928270042194,43.6981668477227,0.823781477204449,0.803740426286429
"7",0.762447257383966,47.6061939360005,0.935134489773386,0.9193026229019
"8",0.883966244725738,51.2064522859529,1.04152147890168,1.02824828977454
"9",1.00548523206751,54.447647107859,1.14211477401588,1.12947467194721
"10",1.12700421940928,57.2786230357321,1.23608816399208,1.22188134983706
"11",1.24852320675105,59.6708636324299,1.32285241582217,1.30474711026075
"12",1.37004219409283,61.6433262423131,1.40231523905961,1.37814593497891
"13",1.4915611814346,63.220946002347,1.47444691715604,1.44225193492469
"14",1.61308016877637,64.4286580494972,1.5392177335631,1.49723922103119
"15",1.73459915611814,65.291397520729,1.59659797173242,1.54328190423154
"16",1.85611814345992,65.8340995530077,1.64655791511565,1.58055409545885
"17",1.97763713080169,66.0816992832989,1.68906784716442,1.60922990564625
"18",2.09915611814346,66.0591318485679,1.72409805133036,1.62948344572685
"19",2.22067510548523,65.791546053708,1.75163467000776,1.64150678726983
"20",2.342194092827,65.3105708512352,1.77214481758562,1.64603671425991
"21",2.46371308016878,64.655326925384,1.78665166262924,1.64443975548366
"22",2.58523206751055,63.8653522805605,1.79620934820125,1.63811751909497
"23",2.70675105485232,62.9801849211708,1.80187201736431,1.62847161324773
"24",2.82827004219409,62.0393628516208,1.80469381318105,1.61690364609582
"25",2.94978902953586,61.0824240763166,1.8057288787141,1.60481522579313
"26",3.07130801687764,60.1489065996642,1.80603135702611,1.59360796049356
"27",3.19282700421941,59.2783484260697,1.80665539117972,1.58468345835098
"28",3.31434599156118,58.5078119506598,1.80858317140455,1.57933716899985
"29",3.43586497890295,57.8455806106886,1.8119604362465,1.57763044928618
"30",3.55738396624473,57.2813707738151,1.81639327800385,1.57882846716022
"31",3.6789029535865,56.8045893565383,1.8214787948708,1.58218312075727
