Default Dataset,,Dataset 1,,Dataset 2,,Dataset 3,
X,Y,X,Y,X,Y,X,Y
1,0.968527918781726,1,0.536040609137056,1,0.6609137055837565,1,0.6487309644670052
1.9991111111111108,0.4355329949238581,2.0026666666666664,0.4385786802030459,2.0026666666666664,0.22233502538071082,2.006222222222222,0.30761421319796955
3.001777777777778,-0.6182741116751267,2.998222222222222,-0.25279187817258864,2.998222222222222,-0.4598984771573602,2.998222222222222,-0.3776649746192893
4.0008888888888885,-0.49644670050761386,4.0008888888888885,-0.5238578680203043,3.997333333333333,-0.32284263959390835,4.0008888888888885,-0.3563451776649744
5.003555555555556,-0.08832487309644654,5.003555555555556,-0.30761421319796933,5,-0.039593908629441454,5.003555555555556,-0.09137055837563435
