Default Dataset,,Dataset 1,,Dataset 2,,Dataset 3,
X,Y,X,Y,X,Y,X,Y
1,-0.13033707865168542,1,-0.1734082397003746,1.0039800995024875,-0.19213483146067423,1,-0.23146067415730343
2.002985074626866,-0.1930711610486892,1.9910447761194028,-0.2127340823970038,1.999004975124378,-0.40187265917603,2.002985074626866,-0.37565543071161056
2.9980099502487567,-0.154681647940075,2.9940298507462684,-0.09007490636704127,3.0059701492537316,-0.33352059925093636,2.990049751243781,-0.25861423220973784
4.000995024875622,-0.09194756554307121,4.0049751243781095,-0.01048689138576786,4.0049751243781095,-0.0685393258426967,3.9970149253731346,-0.10037453183520606
5.003980099502488,-0.09943820224719108,5.003980099502488,-0.028277153558052492,5.000000000000001,0.07565543071161043,5.007960199004975,-0.09007490636704127
