x1,y1,x2,y2,x3,y3,x4,y4
1967.7120601711765,35.039981712787245,1965.6977781620126,37.726692429784,1967.7120601711765,39.855125595197016,1966.4251577764328,32.91154854737423
1968.7192011757586,35.84250569318887,1965.921587274142,39.40152508453522,1968.1596783954353,40.16915671796287,1966.6116653698741,34.749212154670715
1969.1668194000172,35.87739804016286,1966.2573009423359,39.99469498309295,1968.607296619694,40.099372024014905,1966.760871444627,35.63315161134497
1969.614437624276,35.7727209992409,1966.7049191665947,39.47130977848319,1969.0549148439525,40.099372024014905,1967.074204201608,38.34079773652611
1970.0620558485346,35.7727209992409,1967.6001556151118,42.4720516182458,1969.5025330682113,40.44829549375474,1967.3203942249502,38.284969981367745
1970.5096740727931,36.19142916292871,1967.8239647272412,43.867745497205156,1969.9501512924699,40.72743426954661,1967.5442033370796,37.30798426609619
1970.957292297052,36.67992202056448,1968.1596783954353,44.98430060037264,1970.3977695167287,40.93678835139051,1967.935869283306,35.947182734110825
1971.4049105213105,37.02884549030432,1968.607296619694,44.32134600786695,1970.8453877409872,40.971680698364494,1968.3834875075645,35.84250569318887
1971.8525287455693,37.27309191912221,1969.0549148439525,43.83285315023117,1971.1811014091813,41.774204678766125,1968.8311057318233,36.330998550824646
1972.300146969828,37.79647712373197,1969.5025330682113,44.70516182458077,1971.4049105213105,42.89075978193361,1969.2787239560819,36.47056793872058
1972.7477651940865,38.35475467531571,1969.9501512924699,45.682147539852316,1971.6846719114722,43.93753019115313,1969.7263421803405,36.47056793872058
1973.5310970865391,39.22706334966531,1970.3977695167287,45.54257815195638,1971.9644333016338,45.26343937616451,1970.1739604045993,36.61013732661652
1973.978715310798,39.54109447243116,1970.8453877409872,45.12386998826858,1972.3560992478601,44.75168495387942,1970.6215786288578,37.133522531226276
1974.4263335350565,39.82023324822303,1971.1811014091813,45.821716927748255,1972.6918129160542,43.542083592114636,1971.0132445750842,37.633646171186705
1974.8739517593153,40.02958733006693,1971.4049105213105,47.217410806707605,1973.0834788622806,42.75119039403768,1971.3489582432783,38.79672440365284
1975.321569983574,40.23894141191084,1971.62871963344,48.68288937961493,1973.475144808507,43.588606721413285,1971.5354658367194,39.91327950682032
1975.8810927638972,40.44829549375474,1971.8525287455693,50.078583258574284,1973.8668107547333,44.8447312124767,1972.5239560819573,39.99469498309295
1976.328710988156,40.41340314678076,1972.132290135731,50.75316863340464,1974.3144289789918,45.7170398868263,1972.9635811236399,39.10244782475822
1976.7203769343823,40.42503392910542,1972.4680038039248,49.59009040093851,1974.7620472032506,46.48467152025395,1973.385621163655,39.50387596899224
1977.671565660932,41.1810347802084,1972.7477651940865,48.47353529777102,1975.2096654275092,46.65913325512386,1973.9041122734216,40.40177236445609
1978.0072793291258,41.56485059692222,1973.0834788622806,47.77568835829135,1975.657283651768,46.10085570354012,1974.7620472032506,42.437159271271824
1978.5668021094493,42.4720516182458,1973.475144808507,48.7526740735629,1976.5525201002852,46.69402560209785,1975.0977608714445,42.541836312193766
1979.014420333708,43.1350062107515,1973.810858476701,49.82270604743174,1977.000138324544,47.53144192947346,1975.3775222616061,41.40201964437696
1979.4060862799342,43.12337542842683,1974.2025244229271,50.77643019805396,1977.4477565488025,47.56633427644745,1975.5453790957033,40.02958733006693
1979.9096567822253,43.03032916982954,1974.650142647186,51.3347077496377,1977.8953747730611,47.39187254157753,1975.9818068643553,39.206127941480915
1980.3572750064839,42.681405700089705,1975.0977608714445,52.067447036091366,1978.2870407192875,48.14787339268051,1976.2354571914354,38.88977066225013
1980.8048932307427,42.12312814850596,1975.5453790957033,52.97464805741494,1978.6227543874816,49.264428495847994,1976.4592663035646,39.54109447243116
1981.2525114550012,42.297589883375885,1975.992997319962,53.81206438479055,1979.014420333708,50.14836795252225,1976.8882337684793,40.16915671796287
1981.7001296792598,43.30946794562142,1976.4406155442205,54.40523428334828,1979.4060862799342,49.450521013042575,1977.3358519927378,40.50644940537805
1982.1477479035186,44.35623835484093,1976.8882337684793,54.92861948795804,1979.7417999481283,48.38048903917374,1977.7834702169966,40.64601879327398
1982.5953661277772,45.26343937616451,1977.3358519927378,54.82394244703609,1980.1334658943545,47.53144192947346,1978.212437681911,41.495065902974254
1983.042984352036,46.10085570354012,1977.7834702169966,54.265664895452346,1980.5810841186133,46.93827203091574,1978.34299299732,42.402266924297834
1983.4906025762946,46.414886826305974,1978.2310884412552,54.33544958940031,1981.0287023428718,46.55445621420191,1978.6227543874816,43.495560462816
1983.9382208005532,46.65913325512386,1978.6787066655138,55.13797356980194,1981.4763205671306,47.356980194603544,1978.846563499611,44.61211556598348
1984.385839024812,47.07784141881167,1979.1263248897726,55.41711234559381,1981.9239387913892,48.36885825684907,1979.1822771678048,44.8447312124767
1984.8334572490705,47.56633427644745,1979.5739431140312,54.475018977296244,1982.3715570156478,49.031812849354765,1979.517990835999,43.588606721413285
1985.2810754733293,47.81058070526534,1980.02156133829,53.4980332620247,1982.8191752399066,49.65987509488647,1979.8537045041928,42.23943597175258
1985.6727414195557,47.91525774618728,1980.4691795625486,53.35846387412876,1983.2667934641652,49.34584397212062,1980.189418172387,41.07635773928645
1987.0715483703639,48.927135808432816,1980.9167977868071,53.463140915050715,1983.714411688424,48.33396590987509,1980.4691795625486,40.13426437098889
1987.5191665946227,49.24116693119867,1981.3084637330335,54.475018977296244,1984.1620299126826,47.81058070526534,1980.9503691536265,39.26195569663929
1987.9667848188813,49.6249827479125,1981.6441774012276,55.59157408046373,1984.6096481369411,48.229288868953134,1981.364416011066,39.50620212545718
1988.4144030431398,50.53218376923607,1981.9798910694217,56.801175442228505,1985.0572663612,48.47353529777102,1982.2596524595833,40.54134175235203
1989.0858303795278,51.858092954247454,1982.3715570156478,57.65022255192878,1985.5048845854585,48.438642950797046,1982.707270683842,40.93678835139051
1989.5334486037866,52.311693464909254,1982.8191752399066,58.48763887930439,1985.9525028097173,48.229288868953134,1983.1548889081005,40.65764957559864
1989.9810668280452,52.800186322545024,1983.2667934641652,58.48763887930439,1986.400121033976,48.33396590987509,1983.6025071323593,39.92491028914498
1990.428685052304,53.079325098336895,1983.714411688424,57.720007245876744,1986.8477392582345,48.47353529777102,1984.0501253566179,39.389894302210564
1990.8763032765626,53.35846387412876,1984.1620299126826,57.30129908218894,1987.2953574824933,48.47353529777102,1984.4977435808767,39.855125595197016
1991.3239215008211,53.63760264992064,1984.6096481369411,57.54554551100682,1987.7429757067518,48.33396590987509,1984.9453618051352,40.483187840728725
1991.77153972508,53.881849078738526,1985.0572663612,57.754899592850734,1988.1905939310107,48.71778172658891,1985.3929800293938,40.54134175235203
1992.2191579493385,54.126095507556414,1985.5048845854585,57.615330204954795,1988.6382121552692,49.76455213580843,1985.8405982536526,40.483187840728725
1992.6667761735973,54.30055724242633,1985.9525028097173,57.475760817058855,1989.421544047722,50.218152646470216,1986.73583470217,40.93678835139051
1993.114394397856,54.5796960182182,1986.400121033976,57.615330204954795,1989.8691622719805,50.35772203436615,1987.1834529264286,41.006573045338484
1993.5620126221145,54.96351183493202,1986.8477392582345,57.894468980746666,1990.3167804962393,50.00879856462632,1987.6310711506871,40.73906505187127
1994.0096308463733,55.38221999861983,1987.2953574824933,57.96425367469463,1990.7643987204979,49.69476744186046,1988.4703553211723,41.913774066662064
1994.4572490706319,55.55668173348975,1987.7429757067518,57.96425367469463,1991.2120169447567,49.20627458422469,1988.8620212673986,43.1350062107515
1994.9048672948907,55.696251121385686,1988.1905939310107,58.2433924504865,1991.6596351690152,48.50842764474501,1989.757257715916,42.297589883375885
1995.3524855191492,55.62646642743772,1988.6382121552692,59.045916430888134,1992.1072533932738,48.12461182803119,1990.6524941644332,41.250819474156366
1995.8001037434078,55.48689703954178,1989.0858303795278,59.708871023393826,1992.5548716175326,48.19439652197916,1991.0814616293478,40.70417270489729
1996.2477219676666,55.4520046925678,1989.5334486037866,60.26714857497757,1993.0024898417912,48.19439652197916,1991.5477306129505,39.959802636118965
1996.6953401919252,55.73114346835966,1989.9810668280452,60.68585673866537,1993.45010806605,48.19439652197916,1991.9953488372093,39.448048213833864
1997.142958416184,55.97538989717755,1990.428685052304,60.44161030984748,1993.8977262903086,48.19439652197916,1992.442967061468,39.56435603708048
1997.5905766404426,56.25452867296943,1990.8763032765626,60.05779449313366,1994.3453445145672,47.81058070526534,1992.8905852857265,39.75044855427506
1998.0381948647012,56.56855979573528,1991.3239215008211,59.49951694154992,1994.792962738826,47.356980194603544,1993.3382035099853,39.82023324822303
1998.48581308896,56.88259091850114,1991.77153972508,58.76677765509626,1995.2405809630845,46.589348561175896,1993.7858217342439,39.82023324822303
1998.9334313132185,57.23151438824097,1992.2191579493385,58.34806949140845,1995.6881991873433,45.682147539852316,1994.244630414109,39.280564948358744
1999.3810495374773,57.33619142916292,1992.6667761735973,58.103823062590564,1996.135817411602,44.98430060037264,1994.6810581827613,38.42453936926368
1999.828667761736,57.40597612311089,1993.114394397856,57.894468980746666,1996.5834356358605,44.8447312124767,1995.0727241289876,37.49407678329077
2000.2762859859945,57.54554551100682,1993.5620126221145,57.720007245876744,1997.0310538601193,44.774946518528736,1995.4084377971815,36.47056793872058
2000.7239042102533,57.54554551100682,1994.0096308463733,57.510653164032846,1997.4786720843779,44.98430060037264,1995.7441514653756,35.40053596485174
2001.1715224345119,57.754899592850734,1994.4572490706319,57.19662204126699,1997.9262903086367,45.26343937616451,1996.135817411602,34.55148885515147
2001.6191406587707,57.999146021668615,1994.9048672948907,56.88259091850114,1998.3739085328953,45.403008764060445,1996.5834356358605,34.516596508177486
2002.0667588830293,58.20850010351252,1995.3524855191492,56.463882754813326,1998.8215267571538,45.403008764060445,1997.0310538601193,34.516596508177486
2002.5143771072878,58.2433924504865,1995.8001037434078,56.045174591125516,1999.2691449814126,45.05408529432061,1997.4786720843779,34.516596508177486
2002.9619953315466,58.2433924504865,1996.2477219676666,55.52178938651576,1999.7167632056712,44.70516182458077,1997.9262903086367,34.516596508177486
2003.4096135558052,58.138715409564554,1996.6953401919252,55.10308122282795,2000.16438142993,44.4260230487889,1998.3739085328953,34.69105824304741
2003.857231780064,58.0340383686426,1997.142958416184,54.96351183493202,2000.6119996541886,44.28645366089296,1998.8215267571538,35.17955110068318
2004.3048500043226,57.859576633772676,1997.5905766404426,55.52178938651576,2001.0596178784472,44.04220723207507,1999.2691449814126,34.900412324891306
2004.7524682285812,57.78979193982471,1998.0381948647012,55.97538989717755,2001.507236102706,44.07709957904906,1999.7167632056712,34.237457732385614
2005.20008645284,57.54554551100682,1998.48581308896,55.52178938651576,2001.9548543269646,44.14688427299703,2000.16438142993,33.64428783382789
2005.6477046770985,57.19662204126699,1998.9334313132185,54.998404181906004,2002.4024725512234,43.93753019115313,2000.6119996541886,33.15579497619211
2006.0953229013573,56.91748326547511,1999.3810495374773,54.893727140984055,2002.850090775482,43.65839141536125,2001.0596178784472,32.84176385342626
2006.542941125616,56.63834448968325,1999.828667761736,54.75415775308812,2003.2977089997405,42.960544475881576,2001.507236102706,32.84176385342626
2006.9905593498745,56.35920571389137,2000.2762859859945,54.75415775308812,2003.7453272239993,42.053343454558,2001.9548543269646,32.77197915947829
2007.4381775741333,56.01028224415154,2000.7239042102533,54.71926540611413,2004.192945448258,41.495065902974254,2002.4024725512234,32.318378648816505
2007.8857957983919,55.59157408046373,2001.1715224345119,54.61458836519218,2004.6405636725167,41.21592712718238,2003.2977089997405,31.132038851701054
2008.3334140226507,55.20775826374991,2001.6191406587707,54.61458836519218,2005.0881818967753,40.867003657442545,2003.857231780064,30.18994548340349
2008.7810322469093,54.858834794010065,2002.0667588830293,54.5796960182182,2005.4798478430016,39.959802636118965,2004.3048500043226,30.050376095507552
2009.1726981931356,54.475018977296244,2002.5143771072878,54.475018977296244,2007.6060344082302,35.54010535274767,2004.7524682285812,30.050376095507552
2009.6762686954266,53.986526119660475,2002.9619953315466,54.30055724242633,2007.9977003544566,34.55148885515147,2005.20008645284,29.49209854392381
2010.1238869196852,53.53292560899868,2003.4096135558052,53.53292560899868,2008.4453185787152,33.609395486853906,2005.703656955131,28.003358406367163
2010.571505143944,53.079325098336895,2003.857231780064,52.76529397557104,2008.892936802974,32.702194465530326,2006.0953229013573,27.18920364364088
2011.0191233682026,52.73040162859705,2004.3048500043226,52.311693464909254,2009.2846027492003,31.678685620960138,2006.542941125616,26.91006486784901
2011.4667415924612,52.555939893727135,2004.7524682285812,52.10233938306534,2009.6762686954266,30.608653647091295,2006.9905593498745,26.561141398109164
2011.91435981672,52.451262852805186,2005.20008645284,51.75341591332551,2010.1238869196852,29.561883237871776,2007.4381775741333,25.58415568283762
2012.3619780409786,52.172124077013315,2005.6477046770985,51.19513836174177,2010.571505143944,28.689574563522186,2007.8857957983919,24.537385273618106
2012.8095962652374,51.892985301221444,2006.0953229013573,50.67175315713201,2011.0191233682026,27.921942930094538,2008.3334140226507,23.66507659926851
2013.257214489496,51.68363121937754,2006.542941125616,49.97390621765233,2011.4667415924612,27.81726588917259,2008.7810322469093,22.86255261886688
2013.7048327137545,51.68363121937754,2006.9905593498745,49.171382237250704,2011.91435981672,27.503234766406734,2009.1726981931356,22.094920985439238
2014.1524509380133,51.68363121937754,2007.4381775741333,48.05482713408322,2012.3619780409786,26.700710786005104,2009.5084118613295,21.117935270167685
2014.600069162272,51.50916948450762,2007.8298435203596,47.031318289513024,2012.8095962652374,25.6190480298116,2009.7881732514913,20.106057207922156
2015.0476873865307,51.40449244358567,2008.221509466586,45.96128631564419,2013.257214489496,25.200339866123798,2010.23579147575,19.652456697260362
2015.4953056107893,51.40449244358567,2008.6691276908446,44.98430060037264,2013.7048327137545,25.025878131253876,2010.7207112186968,19.11744071032595
2015.9429238350478,51.40449244358567,2009.060793637071,43.914268626503805,2014.1524509380133,25.025878131253876,2011.1310279242673,18.60568628804085
2016.3905420593067,51.61384652542957,2009.4524595832972,42.75119039403768,2014.600069162272,25.025878131253876,2011.5786461485259,18.32654751224898
2016.8381602835652,51.92787764819543,2009.9000778075558,41.35549651507832,2015.0476873865307,24.95609343730591,2012.0262643727847,17.97762404250914
2017.285778507824,52.24190877096128,2010.2917437537822,40.378510799806776,2015.4953056107893,24.67695466151404,2012.4738825970433,16.930853633289622
2017.7333967320826,52.555939893727135,2010.6274574219763,39.30847882593793,2016.3569706924873,24.746739355462005,2012.9215008213018,15.88408322407011
2018.1810149563412,52.800186322545024,2011.0191233682026,38.42453936926368,2016.8381602835652,25.47947864191567,2013.3691190455606,15.814298530122144
2018.6286331806,52.97464805741494,2011.4667415924612,38.21518528741977,2017.285778507824,26.177325581395344,2013.8167372698192,16.023652611966043
2018.9083945707616,53.079325098336895,2011.91435981672,38.00583120557587,2017.7333967320826,27.014741908770958,2014.264355494078,16.093437305914016
1968.2029739776951,35.72700296735904,2012.3619780409786,37.20330722517424,2018.1810149563412,27.607911807328684,2014.7119737183366,16.093437305914016
1977.2379182156133,40.40059347181008,2012.8095962652374,36.330998550824646,2018.665934699288,27.95683527706852,2015.1595919425952,16.093437305914016
,,2013.257214489496,35.70293630529294,2019.0762514048586,28.445328134704297,2015.607210166854,16.093437305914016
,,2013.7048327137545,35.24933579463114,1963.1234200743493,30.1186943620178,2016.0548283911126,16.198114346835965
,,2014.1524509380133,34.93530467186529,1964.9970260223047,29.287833827893174,2016.5024466153714,16.721499551445724
,,2014.600069162272,34.93530467186529,1988.9375464684015,50.47477744807121,2016.95006483963,17.279777103029467
,,2015.0476873865307,34.86551997791732,2005.924907063197,38.94658753709198,2017.3976830638885,17.907839348561176
,,2015.4953056107893,34.4817041612035,2006.924163568773,37.49258160237388,2017.8453012881473,18.466116900144918
,,2015.9429238350478,34.16767303843765,2015.8758364312266,24.510385756676556,2018.3041099680124,18.996480574149473
,,2016.3905420593067,34.58638120212545,,,2018.7293472810582,19.3593609826789
,,2016.8381602835652,35.144658753709194,,,1972.0334572490706,41.543026706231444
,,2017.285778507824,36.051859775032774,,,1988.0631970260222,40.71216617210682
,,2017.7333967320826,37.09863018425229,,,1989.1040892193307,43.82789317507418
,,2018.1810149563412,37.622015388862046,,,,
,,2018.6286331806,37.726692429784,,,,
,,2018.9083945707616,37.726692429784,,,,
,,1967.1204460966542,38.94658753709198,,,,
