0,1
2021/05/04,
2021/05/07,
2021/05/09,-3.154017846526358
2021/05/11,-3.1944108007168097
2021/05/12,-1.594427493836368
2021/05/13,0.40955347122909797
2021/05/14,2.8276814202373544
2021/05/15,7.8304971044471285
2021/05/16,60.67326639320936
2021/05/17,122.50717238826296
2021/05/18,222.34316582169473
2021/05/19,241.9021664801919
2021/05/20,264.054943144318
2021/05/21,247.7169504083498
2021/05/22,382.1681150132372
2021/05/23,529.7637750072946
2021/05/24,628.2520296482629
2021/05/25,611.0812133210496
2021/05/26,579.3618748693766
2021/05/27,605.8687687228065
2021/05/28,630.376897372059
2021/05/29,607.6100108639756
2021/05/30,549.22740060848
2021/05/31,446.5264413814866
2021/06/01,373.2310115903515
2021/06/02,390.51993796478536
2021/06/03,463.3856307246815
2021/06/04,544.8780498337711
2021/06/05,534.2138778756506
2021/06/06,491.0539673995379
2021/06/07,367.21816120053046
2021/06/08,273.9236401066835
2021/06/09,215.1663589763033
2021/06/10,236.0431195548249
2021/06/11,256.3501404102465
2021/06/12,249.94296029166858
2021/06/13,218.88903011585535
2021/06/14,184.2804082701074
2021/06/15,147.97222846846134
2021/06/16,146.34870662032503
2021/06/17,145.20973429820197
2021/06/18,161.65103806150168
2021/06/19,148.4954601344542
2021/06/20,125.74905008791666
2021/06/21,86.40453584456766
2021/06/22,77.14300052925107
2021/06/23,84.14099469740079
2021/06/24,104.09063785479377
2021/06/25,96.9954260355803
2021/06/26,81.10831567969869
2021/06/27,68.02692463836638
2021/06/28,60.95411116691582
2021/06/29,50.94273060751743
2021/06/30,38.18279886986996
2021/07/01,39.424767430871725
2021/07/02,46.00200332905399
2021/07/03,41.70050977014228
2021/07/04,32.18561904661632
2021/07/05,16.054217196952663
2021/07/06,14.648842102757195
2021/07/07,10.17760454270721
2021/07/08,14.571689799845672
2021/07/09,15.09682916626745
2021/07/10,15.2742937496904
2021/07/11,9.132768145846248
2021/07/12,5.093701845195786
2021/07/13,3.962522644772662
2021/07/14,3.833604069857453
