Default Dataset,,Dataset 1,,Dataset 2,
23.844152466367717,1.358267145486555,52.919017937219735,2.0915392925736227,,
24.446604633781767,1.2989690034144252,54.96211659192825,2.0568281850192056,,
25.101443946188347,1.2497949343790005,58.419668161434984,2.022117077464788,,
25.703896113602397,1.194835680751173,63.76315695067265,1.952694862355953,,
26.38492899850523,1.1485542040119494,64.31322197309417,1.952694862355953,,
26.987381165919288,1.093594950384122,,,,
27.6160269058296,1.0545449543854026,,,,
28.401834080717492,0.9764449623879639,,,,
29.030479820627804,0.9373949663892436,,,,
29.659125560538122,0.8896671935019196,,,,
30.313964872944695,0.8361542360221925,,,,
30.916417040358745,0.7811949823943651,,,,
31.571256352765324,0.7320209133589408,,,,
32.173708520179375,0.6727227712868107,,,,
32.802354260089686,0.638011663732394,,,,
33.58816143497758,0.5599116717349544,,,,
34.13822645739911,0.5295394526248396,,,,
34.81925934230194,0.4659024221084067,,,,
35.47409865470853,0.4167283530729824,,,,
36.07655082212257,0.361769099445155,,,,
36.75758370702542,0.3154876227059322,,,,
37.36003587443947,0.25185059218950023,,,,
37.98868161434978,0.22147837307938456,,,,
38.53874663677131,0.18242837708066517,,,,
39.24597309417041,0.10866727352752825,,,,
39.87461883408072,0.06093950064020426,,,,
40.47707100149477,0.020443208493384546,,,,
41.05332959641256,-0.037408637430645264,,,,
41.734362481315394,-0.089475298762272,,,,
42.38920179372197,-0.13864936779769632,,,,
42.991653961136024,-0.1936086214255237,,,,
43.6464932735426,-0.24712157890525077,,,,
44.27513901345292,-0.2948493517925739,,,,
44.9299783258595,-0.3440234208279982,,,,
45.689591928251126,-0.41199933978873293,,,,
46.31823766816144,-0.4510493357874523,,,,
46.946883408071756,-0.4987771086747763,,,,
47.601722720478335,-0.5522900661545034,,,,
48.20417488789238,-0.6072493197823308,,,,
48.85901420029896,-0.6564233888177551,,,,
49.46146636771301,-0.7157215308898852,,,,
50.09011210762332,-0.7504326384443027,,,,
50.87591928251121,-0.8285326304417424,,,,
51.42598430493274,-0.8589048495518572,,,,
52.107017189835574,-0.9225418800682892,,,,
52.76185650224215,-0.9717159491037135,,,,
53.364308669656204,-1.0266752027315418,,,,
54.04534155455905,-1.0729566794707646,,,,
54.647793721973095,-1.1365937099871966,,,,
55.27643946188341,-1.1669659290973122,,,,
55.826504484304934,-1.2060159250960316,,,,
56.533730941704036,-1.2797770286491685,,,,
57.08379596412557,-1.3101492477592833,,,,
57.79102242152467,-1.3839103513124202,,,,
58.419668161434984,-1.4186214588668378,,,,
59.02212032884903,-1.477919600938968,,,,
59.67695964125561,-1.531432558418695,,,,
60.279411808669664,-1.5820529236022205,,,,
60.9604446935725,-1.6283344003414433,,,,
61.72005829596414,-1.6789547655249688,,,,
62.34870403587445,-1.7266825384122928,,,,
62.97734977578476,-1.770071422855314,,,,
63.52741479820628,-1.8192454918907384,,,,
64.20844768310911,-1.8597417840375599,,,,
64.70612556053813,-1.891560299295775,,,,
