,date,region,value
124,2015-04-01,South East,0.6817466561762392
125,2015-04-01,South West,0.7755102040816326
126,2015-04-01,Wales,0.8072417465388712
127,2015-04-01,Scotland,0.7734521575984991
128,2015-04-01,Northern Ireland,0.8161044613710555
129,2015-04-01,UK,0.7247418051189941
130,2015-05-01,North East,0.8001043841336117
131,2015-05-01,North West,0.7773237997957099
132,2015-05-01,Yorkshire and The Humber,0.7909900471451021
133,2015-05-01,East Midlands,0.778289810547875
134,2015-05-01,West Midlands,0.7881748071979434
135,2015-05-01,East,0.721496953872933
136,2015-05-01,London,0.6449900464499004
137,2015-05-01,South East,0.6843145001975504
138,2015-05-01,South West,0.7739795918367347
139,2015-05-01,Wales,0.8088627869727709
140,2015-05-01,Scotland,0.7790314997649271
141,2015-05-01,Northern Ireland,0.8185792349726776
142,2015-05-01,UK,0.7278053177106805
143,2015-06-01,North East,0.797191887675507
144,2015-06-01,North West,0.7748344370860927
145,2015-06-01,Yorkshire and The Humber,0.7918410041841004
146,2015-06-01,East Midlands,0.7743250127356087
147,2015-06-01,West Midlands,0.7875833760903027
148,2015-06-01,East,0.71991341991342
149,2015-06-01,London,0.6479013990672885
150,2015-06-01,South East,0.6833793920252664
151,2015-06-01,South West,0.7721261444557477
152,2015-06-01,Wales,0.8065712771595125
153,2015-06-01,Scotland,0.7780912082745651
154,2015-06-01,Northern Ireland,0.8170865279299014
155,2015-06-01,UK,0.7272727272727273
156,2015-07-01,North East,0.8004168837936425
157,2015-07-01,North West,0.7785714285714286
158,2015-07-01,Yorkshire and The Humber,0.793717277486911
159,2015-07-01,East Midlands,0.7767584097859327
160,2015-07-01,West Midlands,0.7899590163934426
161,2015-07-01,East,0.7173160173160174
162,2015-07-01,London,0.6402499177902006
163,2015-07-01,South East,0.6825147347740668
164,2015-07-01,South West,0.7755725190839695
165,2015-07-01,Wales,0.8058201058201058
166,2015-07-01,Scotland,0.77981220657277
167,2015-07-01,Northern Ireland,0.815401419989077
168,2015-07-01,UK,0.7267833109017496
169,2015-08-01,North East,0.7995824634655533
170,2015-08-01,North West,0.7800511508951407
171,2015-08-01,Yorkshire and The Humber,0.7938090241343126
172,2015-08-01,East Midlands,0.7775510204081633
173,2015-08-01,West Midlands,0.7880658436213992
174,2015-08-01,East,0.7164502164502164
175,2015-08-01,London,0.6377617801047121
176,2015-08-01,South East,0.6825521858999606
177,2015-08-01,South West,0.7730749617542071
178,2015-08-01,Wales,0.8072417465388712
179,2015-08-01,Scotland,0.7799245994344958
180,2015-08-01,Northern Ireland,0.8113413304252999
181,2015-08-01,UK,0.7256398742703188
182,2015-09-01,North East,0.8007303077725613
183,2015-09-01,North West,0.7818740399385561
184,2015-09-01,Yorkshire and The Humber,0.7949659150498165
185,2015-09-01,East Midlands,0.7793667007150153
186,2015-09-01,West Midlands,0.7909137842023748
187,2015-09-01,East,0.718492854049372
188,2015-09-01,London,0.6413543721236029
189,2015-09-01,South East,0.6854552621206149
190,2015-09-01,South West,0.7762487257900101
191,2015-09-01,Wales,0.8076718167288226
192,2015-09-01,Scotland,0.7820754716981132
193,2015-09-01,Northern Ireland,0.8168398031711318
194,2015-09-01,UK,0.7275179856115108
195,2015-10-01,North East,0.8035527690700105
196,2015-10-01,North West,0.7805498981670062
197,2015-10-01,Yorkshire and The Humber,0.7966457023060797
198,2015-10-01,East Midlands,0.7822085889570553
199,2015-10-01,West Midlands,0.7923946557040082
200,2015-10-01,East,0.7213327563825184
201,2015-10-01,London,0.6396602417510617
202,2015-10-01,South East,0.6889064350572444
203,2015-10-01,South West,0.7756866734486266
204,2015-10-01,Wales,0.8093467870419543
205,2015-10-01,Scotland,0.7864214992927864
206,2015-10-01,Northern Ireland,0.8152588555858311
207,2015-10-01,UK,0.7294751009421265
208,2015-11-01,North East,0.8026041666666667
209,2015-11-01,North West,0.7806615776081425
210,2015-11-01,Yorkshire and The Humber,0.7940407736539467
211,2015-11-01,East Midlands,0.7796437659033079
212,2015-11-01,West Midlands,0.7905785970302099
213,2015-11-01,East,0.7197067701595515
