,wealth,current,government,dilnot
84,21000,0.03180952,0.009121466,0.009121466
85,21250,0.03259982,0.010211030000000001,0.010211030000000001
86,21500,0.03337109,0.01127507,0.01127507
87,21750,0.03412518,0.01231492,0.01231492
88,22000,0.03486177,0.01333097,0.01333097
89,22250,0.03558199,0.014324090000000001,0.014324090000000001
90,22500,0.036286200000000005,0.01529531,0.01529531
91,22750,0.03697493,0.01624511,0.01624511
92,23000,0.03764886,0.01717425,0.01717425
93,23250,0.04079847,0.018083329999999998,0.018083329999999998
94,23500,0.04630486,0.0189734,0.0189734
95,23750,0.05412985,0.01984408,0.01984408
96,24000,0.05928947,0.02069718,0.02069718
97,24250,0.06677537,0.02153238,0.02153238
98,24500,0.07160778,0.022350690000000003,0.022350690000000003
99,24750,0.07877407,0.023152620000000002,0.023152620000000002
100,25000,0.08329687,0.023938440000000002,0.023938440000000002
101,25250,0.09016159,0.0247087,0.0247087
102,25500,0.09439101000000001,0.02546362,0.02546362
103,25750,0.1009709,0.02620404,0.02620404
104,26000,0.1,0.02693021,0.02693021
105,26250,0.09904762,0.02764278,0.02764278
106,26500,0.0981132,0.02834139,0.02834139
107,26750,0.09719625999999999,0.02902723,0.02902723
108,27000,0.0962963,0.0297003,0.0297003
109,27250,0.09541285000000001,0.03036124,0.03036124
110,27500,0.09454544999999999,0.031009799999999997,0.031009799999999997
111,27750,0.0936937,0.03164717,0.03164717
112,28000,0.09285714,0.0322726,0.0322726
113,28250,0.0920354,0.032887309999999996,0.032887309999999996
114,28500,0.09122807,0.0334913,0.0334913
115,28750,0.09043478,0.03408465,0.03408465
116,29000,0.08965517,0.03466797,0.03466797
117,29250,0.08888889000000001,0.03524099,0.03524099
118,29500,0.08813560000000001,0.03580449,0.03580449
119,29750,0.08739496000000001,0.03635846,0.03635846
120,30000,0.08666667,0.03690293,0.03690293
121,30250,0.08595041,0.03743866,0.03743866
122,30500,0.0852459,0.03796574,0.03796574
123,30750,0.08455284,0.03848406,0.03848406
124,31000,0.08387096,0.03899408,0.03899408
125,31250,0.0832,0.03949588,0.03949588
126,31500,0.08253968,0.03998983,0.03998983
127,31750,0.08188976,0.04047601,0.04047601
128,32000,0.08125,0.04095453,0.04095453
129,32250,0.08062016,0.04142563,0.04142563
130,32500,0.08,0.04188948,0.04188948
131,32750,0.07938931,0.04234625,0.04234625
132,33000,0.07878788,0.04279604,0.04279604
133,33250,0.07819549,0.04323931,0.04323931
134,33500,0.07761193999999999,0.043675610000000004,0.043675610000000004
135,33750,0.07703704,0.0441055,0.0441055
136,34000,0.07647058999999999,0.044529240000000005,0.044529240000000005
137,34250,0.07591241,0.044947020000000004,0.044947020000000004
138,34500,0.07536232,0.04535813,0.04535813
139,34750,0.07482014000000001,0.04576383,0.04576383
140,35000,0.07428571,0.04616339,0.04616339
141,35250,0.07375886000000001,0.0465574,0.0465574
142,35500,0.07323944,0.046946079999999994,0.046946079999999994
143,35750,0.07272727,0.04732933,0.04732933
144,36000,0.07222222,0.047707030000000004,0.047707030000000004
145,36250,0.07172413999999999,0.04807952,0.04807952
146,36500,0.07123288,0.04844703,0.04844703
147,36750,0.0707483,0.048809519999999995,0.048809519999999995
148,37000,0.07027027000000001,0.04916712,0.04916712
149,37250,0.06979866,0.04951961,0.04951961
150,37500,0.06933333,0.04986761000000001,0.04986761000000001
151,37750,0.06887417,0.0502113,0.0502113
152,38000,0.06842105,0.05054996,0.05054996
153,38250,0.06797386,0.0508845,0.0508845
154,38500,0.06753247,0.0512148,0.0512148
155,38750,0.06709677,0.05154052,0.05154052
156,39000,0.06666667,0.05186228,0.05186228
157,39250,0.06624204,0.05217994,0.05217994
158,39500,0.06582278,0.05249347,0.05249347
159,39750,0.06540881,0.052803069999999994,0.052803069999999994
160,40000,0.065,0.053108789999999996,0.053108789999999996
161,40250,0.06459627,0.05341101,0.05341101
162,40500,0.06419753,0.05370901,0.05370901
163,40750,0.06380368,0.05400374,0.05400374
164,41000,0.06341464000000001,0.05429468,0.05429468
165,41250,0.0630303,0.0545821,0.0545821
166,41500,0.0626506,0.05486597,0.05486597
167,41750,0.06227545,0.0551468,0.0551468
168,42000,0.06190476,0.055424009999999996,0.055424009999999996
169,42250,0.061538459999999996,0.05569795,0.05569795
170,42500,0.06117647,0.05596884,0.05596884
171,42750,0.06081872,0.0562362,0.0562362
172,43000,0.06046512,0.05650073,0.05650073
173,43250,0.06011561000000001,0.05676219,0.05676219
174,43500,0.05977012,0.05701653,0.05701653
175,43750,0.05942857,0.05722402,0.05722402
176,44000,0.05909091,0.05737145,0.05737145
177,44250,0.05875706,0.05746354,0.05746354
178,44500,0.05842697,0.05749614,0.05749614
179,44750,0.05810056,0.05747425,0.05747425
180,45000,0.057777779999999994,0.05739357,0.05739357
181,45250,0.05745856,0.057259149999999995,0.057259149999999995
182,45500,0.057142860000000004,0.057066540000000006,0.057066540000000006
183,45750,0.0568306,0.05682061,0.05682061
184,46000,0.056521739999999994,0.056521739999999994,0.056521739999999994
185,46250,0.056216220000000004,0.056216220000000004,0.056216220000000004
186,46500,0.05591398,0.05591398,0.05591398
187,46750,0.05561497,0.05561497,0.05561497
188,47000,0.05531915,0.05531915,0.05531915
189,47250,0.055026450000000005,0.055026450000000005,0.055026450000000005
190,47500,0.05473684,0.05473684,0.05473684
191,47750,0.05445026,0.05445026,0.05445026
192,48000,0.05416667,0.05416667,0.05416667
193,48250,0.053886010000000005,0.053886010000000005,0.053886010000000005
194,48500,0.05360825,0.05360825,0.05360825
195,48750,0.05333333,0.05333333,0.05333333
196,49000,0.05306122,0.05306122,0.05306122
197,49250,0.052791880000000006,0.052791880000000006,0.052791880000000006
198,49500,0.05252525,0.05252525,0.05252525
199,49750,0.052261300000000004,0.052261300000000004,0.052261300000000004
200,50000,0.052000000000000005,0.052000000000000005,0.052000000000000005
201,50250,0.051741289999999995,0.051741289999999995,0.051741289999999995
202,50500,0.05148515,0.05148515,0.05148515
203,50750,0.051231530000000004,0.051231530000000004,0.051231530000000004
204,51000,0.05098039,0.05098039,0.05098039
205,51250,0.050731710000000006,0.050731710000000006,0.050731710000000006
206,51500,0.05048543,0.05048543,0.05048543
207,51750,0.05024155,0.05024155,0.05024155
208,52000,0.05,0.05,0.05
209,52250,0.04976077,0.04976077,0.04976077
210,52500,0.04952381,0.04952381,0.04952381
211,52750,0.0492891,0.0492891,0.0492891
212,53000,0.0490566,0.0490566,0.0490566
213,53250,0.048826289999999994,0.048826289999999994,0.048826289999999994
214,53500,0.048598129999999996,0.048598129999999996,0.048598129999999996
215,53750,0.04837209,0.04837209,0.04837209
216,54000,0.04814815,0.04814815,0.04814815
217,54250,0.04792627000000001,0.04792627000000001,0.04792627000000001
218,54500,0.04770642,0.04770642,0.04770642
219,54750,0.04748858,0.04748858,0.04748858
220,55000,0.047272730000000006,0.047272730000000006,0.047272730000000006
221,55250,0.04705883,0.04705883,0.04705883
222,55500,0.04684685,0.04684685,0.04684685
223,55750,0.04663677,0.04663677,0.04663677
224,56000,0.04642857,0.04642857,0.04642857
225,56250,0.04622222,0.04622222,0.04622222
226,56500,0.0460177,0.0460177,0.0460177
227,56750,0.04581498,0.04581498,0.04581498
228,57000,0.04561403,0.04561403,0.04561403
229,57250,0.04541485,0.04541485,0.04541485
230,57500,0.04521739,0.04521739,0.04521739
231,57750,0.045021639999999995,0.045021639999999995,0.045021639999999995
232,58000,0.04482759,0.04482759,0.04482759
233,58250,0.04463519,0.04463519,0.04463519
234,58500,0.044444449999999996,0.044444449999999996,0.044444449999999996
235,58750,0.044255319999999994,0.044255319999999994,0.044255319999999994
236,59000,0.044067800000000004,0.044067800000000004,0.044067800000000004
237,59250,0.04388186,0.04388186,0.04388186
238,59500,0.043697480000000004,0.043697480000000004,0.043697480000000004
239,59750,0.04351464,0.04351464,0.04351464
240,60000,0.043333329999999996,0.043333329999999996,0.043333329999999996
241,60250,0.04315353,0.04315353,0.04315353
242,60500,0.04297521,0.04297521,0.04297521
243,60750,0.042798350000000006,0.042798350000000006,0.042798350000000006
244,61000,0.04262295,0.04262295,0.04262295
245,61250,0.04244898,0.04244898,0.04244898
246,61500,0.04227642,0.04227642,0.04227642
247,61750,0.04210526,0.04210526,0.04210526
248,62000,0.04193548,0.04193548,0.04193548
249,62250,0.04176707,0.04176707,0.04176707
250,62500,0.0416,0.0416,0.0416
251,62750,0.04143426,0.04143426,0.04143426
252,63000,0.04126984,0.04126984,0.04126984
253,63250,0.04110672,0.04110672,0.04110672
254,63500,0.04094488,0.04094488,0.04094488
255,63750,0.040784320000000006,0.040784320000000006,0.040784320000000006
256,64000,0.040625,0.040625,0.040625
257,64250,0.04046692,0.04046692,0.04046692
258,64500,0.04031008,0.04031008,0.04031008
259,64750,0.04015443999999999,0.04015443999999999,0.04015443999999999
260,65000,0.04,0.04,0.04
261,65250,0.03984674,0.03984674,0.03984674
262,65500,0.03969466,0.03969466,0.03969466
263,65750,0.03954373,0.03954373,0.03954373
264,66000,0.03939394,0.03939394,0.03939394
265,66250,0.03924528,0.03924528,0.03924528
266,66500,0.03909775,0.03909775,0.03909775
267,66750,0.03895131,0.03895131,0.03895131
268,67000,0.038805969999999995,0.038805969999999995,0.038805969999999995
269,67250,0.03866171,0.03866171,0.03866171
270,67500,0.03851852,0.03851852,0.03851852
271,67750,0.03837638,0.03837638,0.03837638
272,68000,0.038235290000000005,0.038235290000000005,0.038235290000000005
273,68250,0.03809524,0.03809524,0.03809524
274,68500,0.0379562,0.0379562,0.0379562
275,68750,0.03781818,0.03781818,0.03781818
276,69000,0.03768116,0.03768116,0.03768116
277,69250,0.03754513,0.03754513,0.03754513
278,69500,0.037410070000000004,0.037410070000000004,0.037410070000000004
279,69750,0.03727599,0.03727599,0.03727599
280,70000,0.03714286,0.03714286,0.03714286
281,70250,0.03701068,0.03701068,0.03701068
282,70500,0.036879430000000005,0.036879430000000005,0.036879430000000005
283,70750,0.036749119999999996,0.036749119999999996,0.036749119999999996
284,71000,0.03661972,0.03661972,0.03661972
285,71250,0.03649123,0.03649123,0.03649123
286,71500,0.03636364,0.03636364,0.03636364
287,71750,0.03623693,0.03623693,0.03623693
288,72000,0.03611111,0.03611111,0.03611111
289,72250,0.035986159999999996,0.035986159999999996,0.035986159999999996
290,72500,0.035862069999999996,0.035862069999999996,0.035862069999999996
291,72750,0.03573883,0.03573883,0.03573883
292,73000,0.03561644,0.03561644,0.03561644
293,73250,0.03549488,0.03549488,0.03549488
294,73500,0.03537415,0.03537415,0.03537415
295,73750,0.03525424,0.03525424,0.03525424
296,74000,0.035135139999999995,0.035135139999999995,0.035135139999999995
297,74250,0.03501683,0.03501683,0.03501683
298,74500,0.03489933,0.03489933,0.03489933
299,74750,0.03478261,0.03478261,0.03478261
300,75000,0.034666670000000004,0.034666670000000004,0.034666670000000004
301,75250,0.03455149,0.03455149,0.03455149
302,75500,0.034437090000000004,0.034437090000000004,0.034437090000000004
303,75750,0.03432343,0.03432343,0.03432343
304,76000,0.03421053,0.03421053,0.03421053
305,76250,0.03409836,0.03409836,0.03409836
306,76500,0.03398693,0.03398693,0.03398693
307,76750,0.03387622,0.03387622,0.03387622
308,77000,0.03376623,0.03376623,0.03376623
309,77250,0.03365696,0.03365696,0.03365696
310,77500,0.033548390000000004,0.033548390000000004,0.033548390000000004
311,77750,0.03344051,0.03344051,0.03344051
312,78000,0.03333333,0.03333333,0.03333333
313,78250,0.03322684,0.03322684,0.03322684
314,78500,0.03312102,0.03312102,0.03312102
315,78750,0.03301587,0.03301587,0.03301587
316,79000,0.03291139,0.03291139,0.03291139
317,79250,0.03280757,0.03280757,0.03280757
318,79500,0.032704399999999995,0.032704399999999995,0.032704399999999995
319,79750,0.03260188,0.03260188,0.03260188
320,80000,0.0325,0.0325,0.0325
321,80250,0.032398750000000004,0.032398750000000004,0.032398750000000004
322,80500,0.03229814,0.03229814,0.03229814
323,80750,0.03219814,0.03219814,0.03219814
324,81000,0.03209877,0.03209877,0.03209877
325,81250,0.032,0.032,0.032
326,81500,0.03190184,0.03190184,0.03190184
327,81750,0.03180428,0.03180428,0.03180428
328,82000,0.031707320000000004,0.031707320000000004,0.031707320000000004
329,82250,0.03161094,0.03161094,0.03161094
330,82500,0.03151515,0.03151515,0.03151515
331,82750,0.03141994,0.03141994,0.03141994
332,83000,0.0313253,0.0313253,0.0313253
333,83250,0.031231230000000002,0.031231230000000002,0.031231230000000002
334,83500,0.03113772,0.03113772,0.03113772
335,83750,0.031044779999999998,0.031044779999999998,0.031044779999999998
336,84000,0.03095238,0.03095238,0.03095238
337,84250,0.03086053,0.03086053,0.03086053
338,84500,0.030769229999999998,0.030769229999999998,0.030769229999999998
339,84750,0.03067847,0.03067847,0.03067847
340,85000,0.03058824,0.03058824,0.03058824
341,85250,0.030498530000000003,0.030498530000000003,0.030498530000000003
342,85500,0.03040936,0.03040936,0.03040936
343,85750,0.0303207,0.0303207,0.0303207
344,86000,0.03023256,0.03023256,0.03023256
345,86250,0.03014493,0.03014493,0.03014493
346,86500,0.030057800000000003,0.030057800000000003,0.030057800000000003
347,86750,0.02997118,0.02997118,0.02997118
348,87000,0.02988506,0.02988506,0.02988506
349,87250,0.029799430000000002,0.029799430000000002,0.029799430000000002
350,87500,0.02971429,0.02971429,0.02971429
351,87750,0.029629629999999997,0.029629629999999997,0.029629629999999997
352,88000,0.02954545,0.02954545,0.02954545
353,88250,0.02946176,0.02946176,0.02946176
354,88500,0.02937853,0.02937853,0.02937853
355,88750,0.029295770000000002,0.029295770000000002,0.029295770000000002
356,89000,0.02921348,0.02921348,0.02921348
357,89250,0.02913165,0.02913165,0.02913165
358,89500,0.02905028,0.02905028,0.02905028
359,89750,0.028969360000000003,0.028969360000000003,0.028969360000000003
360,90000,0.028888889999999997,0.028888889999999997,0.028888889999999997
361,90250,0.02880886,0.02880886,0.02880886
362,90500,0.02872928,0.02872928,0.02872928
363,90750,0.02865014,0.02865014,0.02865014
364,91000,0.028571430000000002,0.028571430000000002,0.028571430000000002
365,91250,0.02849315,0.02849315,0.02849315
366,91500,0.0284153,0.0284153,0.0284153
367,91750,0.02833787,0.02833787,0.02833787
368,92000,0.028260869999999997,0.028260869999999997,0.028260869999999997
369,92250,0.02818428,0.02818428,0.02818428
370,92500,0.028108110000000002,0.028108110000000002,0.028108110000000002
371,92750,0.028032349999999998,0.028032349999999998,0.028032349999999998
372,93000,0.02795699,0.02795699,0.02795699
373,93250,0.02788204,0.02788204,0.02788204
374,93500,0.02780749,0.02780749,0.02780749
375,93750,0.02773333,0.02773333,0.02773333
376,94000,0.02765957,0.02765957,0.02765957
377,94250,0.027586210000000003,0.027586210000000003,0.027586210000000003
378,94500,0.027513230000000003,0.027513230000000003,0.027513230000000003
379,94750,0.02744063,0.02744063,0.02744063
380,95000,0.02736842,0.02736842,0.02736842
381,95250,0.02729659,0.02729659,0.02729659
382,95500,0.02722513,0.02722513,0.02722513
383,95750,0.02715405,0.02715405,0.02715405
384,96000,0.027083330000000003,0.027083330000000003,0.027083330000000003
385,96250,0.02701299,0.02701299,0.02701299
386,96500,0.026943,0.026943,0.026943
387,96750,0.02687339,0.02687339,0.02687339
388,97000,0.02680412,0.02680412,0.02680412
389,97250,0.02673522,0.02673522,0.02673522
390,97500,0.02666667,0.02666667,0.02666667
391,97750,0.02659847,0.02659847,0.02659847
392,98000,0.02653061,0.02653061,0.02653061
393,98250,0.026463100000000003,0.026463100000000003,0.026463100000000003
394,98500,0.026395940000000003,0.026395940000000003,0.026395940000000003
395,98750,0.02632911,0.02632911,0.02632911
396,99000,0.02626263,0.02626263,0.02626263
397,99250,0.02619647,0.02619647,0.02619647
398,99500,0.026130650000000002,0.026130650000000002,0.026130650000000002
399,99750,0.02606516,0.02606516,0.02606516
400,100000,0.026000000000000002,0.026000000000000002,0.026000000000000002
401,100250,0.025935160000000002,0.025935160000000002,0.025935160000000002
402,100500,0.02587065,0.02587065,0.02587065
403,100750,0.02580645,0.02580645,0.02580645
404,101000,0.02574257,0.02574257,0.02574257
405,101250,0.02567901,0.02567901,0.02567901
406,101500,0.02561576,0.02561576,0.02561576
407,101750,0.025552830000000002,0.025552830000000002,0.025552830000000002
408,102000,0.0254902,0.0254902,0.0254902
409,102250,0.02542787,0.02542787,0.02542787
410,102500,0.025365850000000002,0.025365850000000002,0.025365850000000002
411,102750,0.02530414,0.02530414,0.02530414
412,103000,0.02524272,0.02524272,0.02524272
413,103250,0.0251816,0.0251816,0.0251816
414,103500,0.02512077,0.02512077,0.02512077
415,103750,0.02506024,0.02506024,0.02506024
416,104000,0.025,0.025,0.025
417,104250,0.024940050000000002,0.024940050000000002,0.024940050000000002
418,104500,0.02488038,0.02488038,0.02488038
419,104750,0.024821,0.024821,0.024821
420,105000,0.02476191,0.02476191,0.02476191
421,105250,0.024703089999999997,0.024703089999999997,0.024703089999999997
422,105500,0.02464455,0.02464455,0.02464455
423,105750,0.02458629,0.02458629,0.02458629
424,106000,0.0245283,0.0245283,0.0245283
425,106250,0.02447059,0.02447059,0.02447059
426,106500,0.024413140000000003,0.024413140000000003,0.024413140000000003
427,106750,0.02435597,0.02435597,0.02435597
428,107000,0.02429907,0.02429907,0.02429907
429,107250,0.02424242,0.02424242,0.02424242
430,107500,0.02418605,0.02418605,0.02418605
431,107750,0.02412993,0.02412993,0.02412993
432,108000,0.02407408,0.02407408,0.02407408
433,108250,0.024018480000000002,0.024018480000000002,0.024018480000000002
434,108500,0.023963130000000003,0.023963130000000003,0.023963130000000003
435,108750,0.02390805,0.02390805,0.02390805
436,109000,0.02385321,0.02385321,0.02385321
437,109250,0.023798629999999998,0.023798629999999998,0.023798629999999998
438,109500,0.02374429,0.02374429,0.02374429
439,109750,0.023690199999999998,0.023690199999999998,0.023690199999999998
440,110000,0.023636360000000002,0.023636360000000002,0.023636360000000002
441,110250,0.023582770000000003,0.023582770000000003,0.023582770000000003
442,110500,0.02352941,0.02352941,0.02352941
443,110750,0.023476300000000002,0.023476300000000002,0.023476300000000002
444,111000,0.02342342,0.02342342,0.02342342
445,111250,0.023370790000000002,0.023370790000000002,0.023370790000000002
446,111500,0.02331839,0.02331839,0.02331839
447,111750,0.02326622,0.02326622,0.02326622
448,112000,0.023214290000000002,0.023214290000000002,0.023214290000000002
449,112250,0.02316258,0.02316258,0.02316258
450,112500,0.02311111,0.02311111,0.02311111
451,112750,0.02305987,0.02305987,0.02305987
452,113000,0.02300885,0.02300885,0.02300885
453,113250,0.02295806,0.02295806,0.02295806
454,113500,0.02290749,0.02290749,0.02290749
455,113750,0.02285714,0.02285714,0.02285714
456,114000,0.022807019999999997,0.022807019999999997,0.022807019999999997
457,114250,0.022757109999999997,0.022757109999999997,0.022757109999999997
458,114500,0.02270742,0.02270742,0.02270742
459,114750,0.022657949999999996,0.022657949999999996,0.022657949999999996
460,115000,0.022608700000000002,0.022608700000000002,0.022608700000000002
461,115250,0.02255965,0.02255965,0.02255965
462,115500,0.022510819999999997,0.022510819999999997,0.022510819999999997
463,115750,0.0224622,0.0224622,0.0224622
464,116000,0.02241379,0.02241379,0.02241379
465,116250,0.02236559,0.02236559,0.02236559
466,116500,0.0223176,0.0223176,0.0223176
467,116750,0.022269809999999998,0.022269809999999998,0.022269809999999998
468,117000,0.02222222,0.02222222,0.02222222
469,117250,0.022174839999999998,0.022174839999999998,0.022174839999999998
470,117500,0.022127659999999997,0.022127659999999997,0.022127659999999997
471,117750,0.02208068,0.02208068,0.02208068
472,118000,0.022033900000000002,0.022033900000000002,0.022033900000000002
473,118250,0.02198731,0.02198731,0.02198731
474,118500,0.02194093,0.02194093,0.02194093
475,118750,0.021894740000000003,0.021894740000000003,0.021894740000000003
476,119000,0.021848740000000002,0.021848740000000002,0.021848740000000002
477,119250,0.02180294,0.02180294,0.02180294
478,119500,0.02175732,0.02175732,0.02175732
479,119750,0.021711900000000003,0.021711900000000003,0.021711900000000003
480,120000,0.02166667,0.02166667,0.02166667
481,120250,0.021621619999999998,0.021621619999999998,0.021621619999999998
482,120500,0.02157676,0.02157676,0.02157676
483,120750,0.02153209,0.02153209,0.02153209
484,121000,0.0214876,0.0214876,0.0214876
485,121250,0.021443300000000002,0.021443300000000002,0.021443300000000002
486,121500,0.021399180000000004,0.021399180000000004,0.021399180000000004
487,121750,0.02135524,0.02135524,0.02135524
488,122000,0.02131148,0.02131148,0.02131148
489,122250,0.02126789,0.02126789,0.02126789
490,122500,0.02122449,0.02122449,0.02122449
491,122750,0.02118126,0.02118126,0.02118126
492,123000,0.02113821,0.02113821,0.02113821
493,123250,0.02109534,0.02109534,0.02109534
494,123500,0.02105263,0.02105263,0.02105263
495,123750,0.0210101,0.0210101,0.0210101
496,124000,0.02096774,0.02096774,0.02096774
497,124250,0.02092555,0.02092555,0.02092555
498,124500,0.02088353,0.02088353,0.02088353
499,124750,0.02084168,0.02084168,0.02084168
500,125000,0.0208,0.0208,0.0208
501,125250,0.020758480000000003,0.020758480000000003,0.020758480000000003
502,125500,0.02071713,0.02071713,0.02071713
503,125750,0.02067595,0.02067595,0.02067595
504,126000,0.02063492,0.02063492,0.02063492
505,126250,0.02059406,0.02059406,0.02059406
506,126500,0.02055336,0.02055336,0.02055336
507,126750,0.02051282,0.02051282,0.02051282
508,127000,0.02047244,0.02047244,0.02047244
509,127250,0.02043222,0.02043222,0.02043222
510,127500,0.020392160000000003,0.020392160000000003,0.020392160000000003
511,127750,0.020352250000000002,0.020352250000000002,0.020352250000000002
512,128000,0.0203125,0.0203125,0.0203125
513,128250,0.020272899999999996,0.020272899999999996,0.020272899999999996
514,128500,0.02023346,0.02023346,0.02023346
515,128750,0.02019418,0.02019418,0.02019418
516,129000,0.02015504,0.02015504,0.02015504
517,129250,0.02011606,0.02011606,0.02011606
518,129500,0.020077219999999996,0.020077219999999996,0.020077219999999996
519,129750,0.02003854,0.02003854,0.02003854
520,130000,0.02,0.02,0.02
521,130250,0.01996161,0.01996161,0.01996161
522,130500,0.01992337,0.01992337,0.01992337
523,130750,0.01988528,0.01988528,0.01988528
524,131000,0.01984733,0.01984733,0.01984733
525,131250,0.01980952,0.01980952,0.01980952
526,131500,0.019771860000000002,0.019771860000000002,0.019771860000000002
527,131750,0.01973435,0.01973435,0.01973435
528,132000,0.01969697,0.01969697,0.01969697
529,132250,0.01965973,0.01965973,0.01965973
530,132500,0.01962264,0.01962264,0.01962264
531,132750,0.01958569,0.01958569,0.01958569
532,133000,0.01954887,0.01954887,0.01954887
533,133250,0.0195122,0.0195122,0.0195122
534,133500,0.01947566,0.01947566,0.01947566
535,133750,0.019439249999999998,0.019439249999999998,0.019439249999999998
536,134000,0.01940299,0.01940299,0.01940299
537,134250,0.01936685,0.01936685,0.01936685
538,134500,0.019330860000000002,0.019330860000000002,0.019330860000000002
539,134750,0.01929499,0.01929499,0.01929499
540,135000,0.01925926,0.01925926,0.01925926
541,135250,0.01922366,0.01922366,0.01922366
542,135500,0.01918819,0.01918819,0.01918819
543,135750,0.01915285,0.01915285,0.01915285
544,136000,0.01911765,0.01911765,0.01911765
545,136250,0.01908257,0.01908257,0.01908257
546,136500,0.01904762,0.01904762,0.01904762
547,136750,0.0190128,0.0190128,0.0190128
548,137000,0.0189781,0.0189781,0.0189781
549,137250,0.01894353,0.01894353,0.01894353
550,137500,0.01890909,0.01890909,0.01890909
551,137750,0.01887477,0.01887477,0.01887477
552,138000,0.01884058,0.01884058,0.01884058
553,138250,0.018806510000000002,0.018806510000000002,0.018806510000000002
554,138500,0.01877256,0.01877256,0.01877256
555,138750,0.01873874,0.01873874,0.01873874
556,139000,0.01870504,0.01870504,0.01870504
557,139250,0.01867145,0.01867145,0.01867145
558,139500,0.01863799,0.01863799,0.01863799
559,139750,0.01860465,0.01860465,0.01860465
560,140000,0.01857143,0.01857143,0.01857143
561,140250,0.01853832,0.01853832,0.01853832
562,140500,0.01850534,0.01850534,0.01850534
563,140750,0.01847247,0.01847247,0.01847247
564,141000,0.01843972,0.01843972,0.01843972
565,141250,0.01840708,0.01840708,0.01840708
566,141500,0.018374559999999998,0.018374559999999998,0.018374559999999998
567,141750,0.018342149999999998,0.018342149999999998,0.018342149999999998
568,142000,0.01830986,0.01830986,0.01830986
569,142250,0.01827768,0.01827768,0.01827768
570,142500,0.018245610000000002,0.018245610000000002,0.018245610000000002
571,142750,0.01821366,0.01821366,0.01821366
572,143000,0.01818182,0.01818182,0.01818182
573,143250,0.01815009,0.01815009,0.01815009
574,143500,0.01811847,0.01811847,0.01811847
575,143750,0.01808696,0.01808696,0.01808696
576,144000,0.01805556,0.01805556,0.01805556
577,144250,0.01802426,0.01802426,0.01802426
578,144500,0.017993079999999998,0.017993079999999998,0.017993079999999998
579,144750,0.017962,0.017962,0.017962
580,145000,0.01793103,0.01793103,0.01793103
