,x1,y1,x2,y2,x3,y3,x4,y4
38,1979.9096567822253,0.4303032916982954,1974.650142647186,0.513347077496377,1977.895374773061,0.4739187254157753,1975.9818068643556,0.3920612794148092
39,1980.357275006484,0.42681405700089703,1975.0977608714445,0.5206744703609136,1978.2870407192877,0.48147873392680507,1976.2354571914357,0.3888977066225013
40,1980.804893230743,0.4212312814850596,1975.5453790957035,0.5297464805741494,1978.6227543874816,0.49264428495848,1976.4592663035648,0.3954109447243116
41,1981.2525114550008,0.42297589883375886,1975.992997319962,0.5381206438479055,1979.014420333708,0.5014836795252225,1976.8882337684795,0.40169156717962873
42,1981.70012967926,0.4330946794562142,1976.4406155442205,0.5440523428334828,1979.4060862799345,0.49450521013042575,1977.3358519927376,0.4050644940537805
43,1982.1477479035184,0.4435623835484093,1976.8882337684795,0.5492861948795804,1979.7417999481283,0.4838048903917374,1977.7834702169969,0.4064601879327398
44,1982.5953661277767,0.4526343937616451,1977.3358519927376,0.5482394244703609,1980.1334658943545,0.4753144192947346,1978.212437681911,0.41495065902974254
45,1983.042984352036,0.4610085570354012,1977.7834702169969,0.5426566489545235,1980.5810841186133,0.4693827203091574,1978.34299299732,0.42402266924297843
46,1983.4906025762944,0.4641488682630597,1978.2310884412552,0.5433544958940031,1981.028702342872,0.4655445621420191,1978.6227543874816,0.43495560462816
47,1983.9382208005527,0.46659133255123864,1978.6787066655136,0.5513797356980195,1981.4763205671304,0.4735698019460354,1978.846563499611,0.4461211556598348
48,1984.385839024812,0.4707784141881167,1979.1263248897728,0.5541711234559381,1981.9239387913888,0.48368858256849073,1979.1822771678048,0.448447312124767
49,1984.8334572490703,0.4756633427644745,1979.5739431140312,0.5447501897729624,1982.371557015648,0.49031812849354767,1979.517990835999,0.43588606721413287
50,1985.281075473329,0.4781058070526534,1980.02156133829,0.534980332620247,1982.8191752399064,0.49659875094886474,1979.8537045041928,0.42239435971752576
51,1985.672741419556,0.4791525774618728,1980.4691795625488,0.5335846387412876,1983.2667934641647,0.4934584397212062,1980.189418172387,0.4107635773928645
52,1987.071548370364,0.48927135808432815,1980.9167977868071,0.5346314091505072,1983.714411688424,0.4833396590987509,1980.4691795625488,0.40134264370988887
53,1987.519166594623,0.4924116693119867,1981.3084637330332,0.5447501897729624,1984.1620299126823,0.4781058070526534,1980.9503691536263,0.3926195569663929
54,1987.9667848188813,0.496249827479125,1981.644177401228,0.5559157408046373,1984.609648136941,0.48229288868953135,1981.364416011066,0.3950620212545718
55,1988.41440304314,0.5053218376923607,1981.9798910694217,0.568011754422285,1985.0572663612,0.4847353529777102,1982.2596524595835,0.40541341752352034
56,1989.085830379528,0.5185809295424746,1982.371557015648,0.5765022255192878,1985.5048845854585,0.48438642950797045,1982.707270683842,0.40936788351390513
57,1989.5334486037864,0.5231169346490925,1982.8191752399064,0.5848763887930439,1985.952502809717,0.48229288868953135,1983.1548889081005,0.4065764957559864
58,1989.9810668280447,0.5280018632254503,1983.2667934641647,0.5848763887930439,1986.400121033976,0.4833396590987509,1983.6025071323595,0.3992491028914498
59,1990.428685052304,0.5307932509833689,1983.714411688424,0.5772000724587674,1986.8477392582345,0.4847353529777102,1984.0501253566176,0.3938989430221056
60,1990.8763032765623,0.5335846387412876,1984.1620299126823,0.5730129908218894,1987.2953574824933,0.4847353529777102,1984.4977435808769,0.39855125595197016
61,1991.3239215008207,0.5363760264992063,1984.609648136941,0.5754554551100682,1987.742975706752,0.4833396590987509,1984.9453618051352,0.40483187840728724
62,1991.77153972508,0.5388184907873853,1985.0572663612,0.5775489959285074,1988.1905939310109,0.4871778172658891,1985.3929800293936,0.40541341752352034
63,1992.2191579493383,0.5412609550755642,1985.5048845854585,0.5761533020495481,1988.6382121552688,0.4976455213580843,1985.8405982536528,0.40483187840728724
64,1992.666776173597,0.5430055724242633,1985.952502809717,0.5747576081705885,1989.421544047722,0.5021815264647022,1986.73583470217,0.40936788351390513
65,1993.114394397856,0.545796960182182,1986.400121033976,0.5761533020495481,1989.8691622719805,0.5035772203436615,1987.1834529264288,0.4100657304533848
66,1993.5620126221145,0.5496351183493202,1986.8477392582345,0.5789446898074666,1990.3167804962395,0.5000879856462632,1987.6310711506871,0.4073906505187127
67,1994.0096308463733,0.5538221999861983,1987.2953574824933,0.5796425367469463,1990.7643987204976,0.49694767441860466,1988.4703553211723,0.41913774066662063
68,1994.457249070632,0.5555668173348974,1987.742975706752,0.5796425367469463,1991.212016944757,0.49206274584224685,1988.8620212673984,0.431350062107515
69,1994.904867294891,0.5569625112138569,1988.1905939310109,0.5824339245048651,1991.6596351690152,0.4850842764474501,1989.757257715916,0.42297589883375886
70,1995.3524855191488,0.5562646642743772,1988.6382121552688,0.5904591643088812,1992.1072533932736,0.48124611828031194,1990.6524941644327,0.41250819474156364
71,1995.800103743408,0.5548689703954178,1989.085830379528,0.5970887102339383,1992.5548716175329,0.4819439652197916,1991.081461629348,0.4070417270489729
72,1996.2477219676664,0.554520046925678,1989.5334486037864,0.6026714857497757,1993.0024898417912,0.4819439652197916,1991.5477306129503,0.39959802636118963
73,1996.6953401919247,0.5573114346835966,1989.9810668280447,0.6068585673866537,1993.45010806605,0.4819439652197916,1991.9953488372091,0.3944804821383386
74,1997.142958416184,0.5597538989717755,1990.428685052304,0.6044161030984748,1993.8977262903088,0.4819439652197916,1992.442967061468,0.3956435603708048
75,1997.5905766404424,0.5625452867296943,1990.8763032765623,0.6005779449313366,1994.3453445145672,0.4781058070526534,1992.8905852857265,0.3975044855427506
76,1998.0381948647007,0.5656855979573528,1991.3239215008207,0.5949951694154992,1994.792962738826,0.4735698019460354,1993.3382035099853,0.39820233248223036
77,1998.48581308896,0.5688259091850114,1991.77153972508,0.5876677765509626,1995.2405809630843,0.465893485611759,1993.785821734244,0.39820233248223036
78,1998.9334313132183,0.5723151438824097,1992.2191579493383,0.5834806949140845,1995.6881991873436,0.45682147539852325,1994.244630414109,0.39280564948358737
79,1999.381049537477,0.5733619142916292,1992.666776173597,0.5810382306259055,1996.135817411602,0.4498430060037264,1994.6810581827613,0.38424539369263677
80,1999.828667761736,0.5740597612311089,1993.114394397856,0.5789446898074666,1996.5834356358605,0.448447312124767,1995.072724128988,0.37494076783290775
81,2000.2762859859945,0.5754554551100682,1993.5620126221145,0.5772000724587674,1997.0310538601195,0.44774946518528735,1995.4084377971813,0.3647056793872058
82,2000.7239042102533,0.5754554551100682,1994.0096308463733,0.5751065316403284,1997.4786720843776,0.4498430060037264,1995.744151465376,0.3540053596485174
83,2001.171522434512,0.5775489959285074,1994.457249070632,0.5719662204126699,1997.926290308637,0.4526343937616451,1996.135817411602,0.3455148885515147
84,2001.619140658771,0.5799914602166861,1994.904867294891,0.5688259091850114,1998.3739085328957,0.45403008764060443,1996.5834356358605,0.3451659650817749
85,2002.0667588830293,0.5820850010351252,1995.3524855191488,0.5646388275481332,1998.8215267571536,0.45403008764060443,1997.0310538601195,0.3451659650817749
86,2002.514377107288,0.5824339245048651,1995.800103743408,0.5604517459112552,1999.2691449814129,0.45054085294320606,1997.4786720843776,0.3451659650817749
87,2002.9619953315464,0.5824339245048651,1996.2477219676664,0.5552178938651576,1999.7167632056712,0.4470516182458077,1997.926290308637,0.3451659650817749
88,2003.4096135558048,0.5813871540956456,1996.6953401919247,0.5510308122282795,2000.16438142993,0.444260230487889,1998.3739085328957,0.34691058243047407
89,2003.857231780064,0.5803403836864259,1997.142958416184,0.5496351183493202,2000.6119996541888,0.4428645366089296,1998.8215267571536,0.35179551100683176
90,2004.3048500043224,0.5785957663377268,1997.5905766404424,0.5552178938651576,2001.0596178784472,0.4404220723207507,1999.2691449814129,0.34900412324891306
91,2004.7524682285807,0.5778979193982471,1998.0381948647007,0.5597538989717755,2001.507236102706,0.4407709957904906,1999.7167632056712,0.3423745773238561
92,2005.20008645284,0.5754554551100682,1998.48581308896,0.5552178938651576,2001.9548543269648,0.4414688427299703,2000.16438142993,0.3364428783382789
93,2005.6477046770983,0.5719662204126699,1998.9334313132183,0.54998404181906,2002.4024725512236,0.4393753019115313,2000.6119996541888,0.3315579497619211
94,2006.0953229013571,0.5691748326547511,1999.381049537477,0.5489372714098405,2002.850090775482,0.43658391415361253,2001.0596178784472,0.3284176385342626
95,2006.542941125616,0.5663834448968325,1999.828667761736,0.5475415775308812,2003.2977089997405,0.4296054447588158,2001.507236102706,0.3284176385342626
96,2006.9905593498745,0.5635920571389137,2000.2762859859945,0.5475415775308812,2003.7453272239995,0.42053343454557995,2001.9548543269648,0.3277197915947829
97,2007.4381775741333,0.5601028224415154,2000.7239042102533,0.5471926540611414,2004.192945448258,0.41495065902974254,2002.4024725512236,0.32318378648816504
98,2007.885795798392,0.5559157408046373,2001.171522434512,0.5461458836519218,2004.6405636725167,0.41215927127182383,2003.2977089997405,0.3113203885170105
99,2008.333414022651,0.5520775826374991,2001.619140658771,0.5461458836519218,2005.0881818967755,0.4086700365744255,2003.857231780064,0.3018994548340349
100,2008.7810322469093,0.5485883479401007,2002.0667588830293,0.545796960182182,2005.4798478430016,0.39959802636118963,2004.3048500043224,0.3005037609550755
101,2009.172698193136,0.5447501897729624,2002.514377107288,0.5447501897729624,2007.6060344082305,0.35540105352747675,2004.7524682285807,0.3005037609550755
102,2009.6762686954264,0.5398652611966048,2002.9619953315464,0.5430055724242633,2007.9977003544568,0.3455148885515147,2005.20008645284,0.2949209854392381
103,2010.1238869196848,0.5353292560899868,2003.4096135558048,0.5353292560899868,2008.4453185787152,0.33609395486853905,2005.703656955131,0.2800335840636716
104,2010.571505143944,0.5307932509833689,2003.857231780064,0.5276529397557104,2008.892936802974,0.32702194465530326,2006.0953229013571,0.2718920364364088
105,2011.0191233682024,0.5273040162859705,2004.3048500043224,0.5231169346490925,2009.2846027492003,0.31678685620960134,2006.542941125616,0.2691006486784901
106,2011.4667415924607,0.5255593989372713,2004.7524682285807,0.5210233938306534,2009.6762686954264,0.3060865364709129,2006.9905593498745,0.26561141398109167
107,2011.91435981672,0.5245126285280519,2005.20008645284,0.5175341591332551,2010.1238869196848,0.2956188323787178,2007.4381775741333,0.25584155682837617
108,2012.3619780409783,0.5217212407701333,2005.6477046770983,0.5119513836174177,2010.571505143944,0.28689574563522185,2007.885795798392,0.24537385273618104
109,2012.8095962652371,0.5189298530122144,2006.0953229013571,0.50671753157132,2011.0191233682024,0.27921942930094534,2008.333414022651,0.23665076599268509
110,2013.257214489496,0.5168363121937753,2006.542941125616,0.49973906217652325,2011.4667415924607,0.2781726588917259,2008.7810322469093,0.2286255261886688
111,2013.7048327137545,0.5168363121937753,2006.9905593498745,0.49171382237250705,2011.91435981672,0.2750323476640673,2009.172698193136,0.22094920985439243
112,2014.152450938013,0.5168363121937753,2007.4381775741333,0.48054827134083217,2012.3619780409783,0.26700710786005105,2009.5084118613293,0.21117935270167684
113,2014.600069162272,0.5150916948450762,2007.82984352036,0.47031318289513024,2012.8095962652371,0.25619048029811603,2009.7881732514916,0.2010605720792216
114,2015.0476873865307,0.5140449244358567,2008.221509466586,0.4596128631564419,2013.257214489496,0.252003398661238,2010.23579147575,0.1965245669726036
115,2015.4953056107893,0.5140449244358567,2008.6691276908448,0.4498430060037264,2013.7048327137545,0.2502587813125388,2010.7207112186968,0.1911744071032595
116,2015.942923835048,0.5140449244358567,2009.060793637071,0.43914268626503805,2014.152450938013,0.2502587813125388,2011.1310279242675,0.1860568628804085
117,2016.3905420593069,0.5161384652542957,2009.4524595832968,0.4275119039403768,2014.600069162272,0.2502587813125388,2011.5786461485256,0.18326547512248978
118,2016.8381602835648,0.5192787764819543,2009.900077807556,0.4135549651507832,2015.0476873865307,0.2495609343730591,2012.026264372785,0.1797762404250914
119,2017.285778507824,0.5224190877096128,2010.2917437537824,0.40378510799806777,2015.4953056107893,0.2467695466151404,2012.4738825970437,0.16930853633289622
120,2017.7333967320824,0.5255593989372713,2010.6274574219765,0.3930847882593793,2016.3569706924875,0.24746739355462005,2012.9215008213016,0.1588408322407011
121,2018.1810149563407,0.5280018632254503,2011.0191233682024,0.38424539369263677,2016.8381602835648,0.2547947864191567,2013.3691190455609,0.15814298530122145
122,2018.6286331806,0.5297464805741494,2011.4667415924607,0.38215185287419773,2017.285778507824,0.26177325581395344,2013.8167372698192,0.16023652611966044
123,2018.9083945707616,0.5307932509833689,2011.91435981672,0.38005831205575874,2017.7333967320824,0.2701474190877096,2014.264355494078,0.16093437305914016
124,1968.2029739776951,0.3572700296735904,2012.3619780409783,0.3720330722517424,2018.1810149563407,0.27607911807328683,2014.7119737183368,0.16093437305914016
125,1977.2379182156133,0.4040059347181008,2012.8095962652371,0.36330998550824645,2018.665934699288,0.2795683527706852,2015.1595919425952,0.16093437305914016
126,,,2013.257214489496,0.35702936305292937,2019.0762514048583,0.28445328134704295,2015.607210166854,0.16093437305914016
127,,,2013.7048327137545,0.3524933579463114,1963.1234200743493,0.301186943620178,2016.0548283911128,0.16198114346835965
128,,,2014.152450938013,0.3493530467186529,1964.997026022305,0.2928783382789317,2016.5024466153716,0.16721499551445723
129,,,2014.600069162272,0.3493530467186529,1988.9375464684013,0.5047477744807121,2016.95006483963,0.17279777103029467
130,,,2015.0476873865307,0.34865519977917325,2005.924907063197,0.3894658753709198,2017.3976830638885,0.17907839348561175
131,,,2015.4953056107893,0.344817041612035,2006.924163568773,0.3749258160237388,2017.8453012881475,0.18466116900144922
132,,,2015.942923835048,0.34167673038437646,2015.8758364312264,0.2451038575667656,2018.3041099680124,0.18996480574149477
133,,,2016.3905420593069,0.3458638120212545,,,2018.7293472810584,0.193593609826789
134,,,2016.8381602835648,0.35144658753709196,,,1972.0334572490704,0.4154302670623144
135,,,2017.285778507824,0.3605185977503277,,,1988.0631970260224,0.4071216617210682
136,,,2017.7333967320824,0.37098630184252296,,,1989.1040892193307,0.4382789317507418
137,,,2018.1810149563407,0.37622015388862046,,,,
138,,,2018.6286331806,0.37726692429784003,,,,
139,,,2018.9083945707616,0.37726692429784003,,,,
140,,,1967.1204460966544,0.3894658753709198,,,,
